split,model,seed,mean_pearson,median_pearson,sd_pearson,mean_spearman,median_spearman,mean_rmse,n_genes
random,mean,0,0.0,0.0,0.0,,,1.0203117188811301,50
random,pca_ridge,0,0.5986152501480302,0.6258479626619624,0.18103676311759928,0.5342614292784227,0.5237091467523327,0.7278607001900673,50
random,spatial_knn,0,0.04363864212304879,0.03874167726666694,0.04830796058802502,0.0344023999826944,0.033013416209060016,1.064591076566392,50
matched_hop0,mean,0,0.0,0.0,0.0,,,1.021987122297287,50
matched_hop0,pca_ridge,0,0.5852492107933314,0.6104896810612505,0.2045902991465975,0.5311614686514068,0.5459349679110532,0.7349319519102573,50
matched_hop0,spatial_knn,0,0.01872392893617035,0.017628850628900794,0.027918830808936687,0.017662562321214315,0.016666314918682264,1.0736353921349089,50
matched_hop1,mean,0,0.0,0.0,0.0,,,1.021987122297287,50
matched_hop1,pca_ridge,0,0.5852492107933314,0.6104896810612505,0.2045902991465975,0.5311614686514068,0.5459349679110532,0.7349319519102573,50
matched_hop1,spatial_knn,0,0.01872392893617035,0.017628850628900794,0.027918830808936687,0.017662562321214315,0.016666314918682264,1.0736353921349089,50
matched_hop2,mean,0,0.0,0.0,0.0,,,1.0275195991992951,50
matched_hop2,pca_ridge,0,0.5688150195842914,0.5983573494092814,0.2219658086500244,0.5167041130719692,0.5358696694202165,0.7485964469611645,50
matched_hop2,spatial_knn,0,0.011665179388668439,0.008411946072672148,0.030250495667302958,0.00994810799334762,0.008355938948615934,1.0770363376025016,50
matched_hop5,mean,0,0.0,0.0,0.0,,,0.9642004619538784,50
matched_hop5,pca_ridge,0,0.4655080784163838,0.4487270677172758,0.25837010931460835,0.41049323211278493,0.38767994147186,0.7100068253278732,50
matched_hop5,spatial_knn,0,-0.009880300968604226,-0.009298963992793412,0.08362492694997752,-0.01473230959330643,-0.016923589686182842,0.9888188806895774,50
matched_coord0.25,mean,0,0.0,0.0,0.0,,,1.024626096636057,50
matched_coord0.25,pca_ridge,0,0.5782515404305969,0.6028629887397835,0.21259696671987588,0.525917005410404,0.539084975955878,0.7404260103404522,50
matched_coord0.25,spatial_knn,0,0.012089676918600785,0.013552002108705817,0.03093366511941975,0.010012659721464144,0.009357962937647636,1.0763672520810657,50
matched_coord0.5,mean,0,0.0,0.0,0.0,,,1.0276313331723212,50
matched_coord0.5,pca_ridge,0,0.5659716773695208,0.6095556253995301,0.23021394278747231,0.5178715984640516,0.5382251034783082,0.7484180957078934,50
matched_coord0.5,spatial_knn,0,0.005593401047950205,0.0032133123067703204,0.030751308157105497,0.005048389562892356,0.004527330359841287,1.0741152315244566,50
matched_coord1.0,mean,0,0.0,0.0,0.0,,,1.0316856533288956,50
matched_coord1.0,pca_ridge,0,0.5527294190248156,0.608530042009297,0.24716213770648585,0.5071936560711923,0.5396672394040471,0.7591264992952347,50
matched_coord1.0,spatial_knn,0,0.006790721008006933,0.005309786416211372,0.04400886526150666,0.0051821560144062265,0.005396456665843482,1.0604574798741846,50
patient_A,mean,0,0.0,0.0,0.0,0.0,0.0,1.1126511898636817,50
patient_A,pca_ridge,0,0.19050503947562722,0.20078444976711357,0.1616169952734155,0.16557029615163285,0.15830755675471103,0.8784782800078392,50
patient_A,spatial_knn,0,-0.013534958108823133,-0.0021711592852143306,0.05142356537150255,-0.008570941022222412,-0.0071603095111282475,1.1753430590222174,50
patient_B,mean,0,0.0,0.0,0.0,,,1.1557568228244781,50
patient_B,pca_ridge,0,0.2352803407202954,0.22253565713604312,0.17396577085676201,0.25594427864213837,0.24529808528412994,1.1043735751509667,50
patient_B,spatial_knn,0,-0.007469006345548751,0.0008970508206922558,0.046606256224963075,-0.013427669841187055,-0.007826700970368165,1.2230137833918366,50
patient_C,mean,0,0.0,0.0,0.0,,,0.9855668548494577,50
patient_C,pca_ridge,0,0.3062763399873397,0.3549796262593278,0.22198385143597252,0.29294437625289643,0.294611275942417,0.9484200629591942,50
patient_C,spatial_knn,0,-0.0173770861535812,-0.0254817418651996,0.049919731599000164,-0.010311300183389334,-0.017522486506404818,1.065921278131814,50
patient_D,mean,0,0.0,0.0,0.0,,,0.8298448321968317,50
patient_D,pca_ridge,0,0.22624153351224163,0.2037895439003279,0.18795905881123562,0.22598125007542622,0.203997319776614,0.8079248981922865,50
patient_D,spatial_knn,0,-0.003921779418072806,0.004133425001156668,0.05161906995093441,-0.0033779393341047403,0.008021222598096756,0.906883379548781,50
patient_E,mean,0,0.0,0.0,0.0,0.0,0.0,1.0474856438487767,50
patient_E,pca_ridge,0,0.1556202146622218,0.1252510872536954,0.11997847255950671,0.14901241134539683,0.110869961799878,0.9263214761018753,50
patient_E,spatial_knn,0,0.011644107300699631,0.002816637123930158,0.056200635900769645,0.01059609703780619,0.001959841823126314,1.1293077407469858,50
patient_F,mean,0,0.0,0.0,0.0,,,0.7841946861892939,50
patient_F,pca_ridge,0,0.13252183625672811,0.11949635044255312,0.13302226784648472,0.1302772721030496,0.1029646182259375,0.8322522879391908,50
patient_F,spatial_knn,0,-0.017060606988539125,-0.013599922213882863,0.035655302815025235,-0.015451155032154027,-0.012977422252842959,0.8693878013457939,50
patient_G,mean,0,0.0,0.0,0.0,0.0,0.0,1.0416466452553867,50
patient_G,pca_ridge,0,0.2262294142775358,0.21048846472422264,0.15835805087062377,0.2262292242213599,0.2183497796604077,1.043093091249466,50
patient_G,spatial_knn,0,-0.01742542159253872,-0.010218152840851806,0.04332114772073972,-0.01908351986570977,-0.017897877725184006,1.1138041941522578,50
patient_H,mean,0,0.0,0.0,0.0,0.0,0.0,1.0956082174926995,50
patient_H,pca_ridge,0,0.15870772597149257,0.16624962305780414,0.11308270175821654,0.1597592658928055,0.14961965404684388,1.0203509312868118,50
patient_H,spatial_knn,0,-0.010237254305243621,-0.002261837024545683,0.03912972056123213,-0.010618743844097406,-0.003642879419285892,1.1678370231132147,50
region_hop5,mean,0,0.0,0.0,0.0,0.0,0.0,1.0167404621094465,50
region_hop5,pca_ridge,0,0.2598459267702207,0.20501386667627491,0.22008886298686398,0.154753659540796,0.15425005427199046,0.6801576962321997,50
region_hop5,spatial_knn,0,0.029861935949360555,0.025556101086389654,0.10371057094020715,0.025817129615254928,0.014993150995851056,1.063961000158331,50
random,mean,1,0.0,0.0,0.0,,,1.0181381916999817,50
random,pca_ridge,1,0.6001519779697752,0.6202728522656362,0.17527112765374708,0.5331611488275625,0.5420909347277614,0.7287590076029301,50
random,spatial_knn,1,0.02228092222968954,0.022091381620472982,0.04819519888777553,0.01639644540383791,0.018775789741705552,1.069087510732065,50
matched_hop0,mean,1,0.0,0.0,0.0,,,1.0238437923789023,50
matched_hop0,pca_ridge,1,0.5786202637782449,0.6171766038056123,0.22276143748551225,0.5255472210140232,0.5559541888075312,0.734658555239439,50
matched_hop0,spatial_knn,1,0.011257060317591817,0.016701289826314115,0.03621984650855347,0.008387972811598978,0.009742993057696533,1.0943368480807383,50
