split,model,seed,gene,pearson,spearman,rmse
random,spatial_knn,0,HBB,-0.008255921087155458,0.01807507793398542,0.10311909250087035
random,spatial_knn,0,SP140L,-0.011085725028072558,-0.01545348126127437,0.28529317723314224
random,spatial_knn,0,CDKN1C,0.07772462260315637,0.04603775656109447,0.4746495958677935
random,spatial_knn,0,ITGB1,0.002406589890392379,0.008289390636988716,0.35410347093358635
random,spatial_knn,0,CLDN11,-0.038881721383525567,-0.02751558561046344,0.2551562836694399
random,spatial_knn,0,STC2,0.01603358447692427,0.04593141935529631,0.5401709534185124
random,spatial_knn,0,UGT8,-0.013440221217942484,-0.018806938457019404,0.05420332046278633
random,spatial_knn,0,SOX6,-0.014864818858714424,-0.02102947847205564,0.10911079922306839
random,spatial_knn,0,PDLIM4,0.002019452076792429,-0.0011756747790203103,0.3816679441321206
random,spatial_knn,0,SEPT4,-0.020551095278180238,-0.02202869120539359,0.2909331065973028
random,spatial_knn,0,TLR7,-0.012421181871816452,-0.020552359689499533,0.1891711970933868
random,spatial_knn,0,EBF1,-0.008745209985021204,0.020134420407295843,0.24265394775446708
random,spatial_knn,0,FMO2,0.03196054456157143,0.03755307401412466,0.17117157163725097
random,spatial_knn,0,RELN,0.030726224841102732,0.06472359077563156,0.15482853777065864
random,spatial_knn,0,VTI1A,-0.013610220289786767,0.008881534017563716,0.31840291615775057
matched_hop0,mean,0,PTGDS,,,1.0433611869812012
matched_hop0,mean,0,CD74,0.0,,1.197922945022583
matched_hop0,mean,0,CCL19,,,0.9213472604751587
matched_hop0,mean,0,COL3A1,,,1.2406851053237915
matched_hop0,mean,0,CXCL14,0.0,,0.8145320415496826
matched_hop0,mean,0,ADH1B,0.0,,0.37315991520881653
matched_hop0,mean,0,TFF3,0.0,,1.3270020484924316
matched_hop0,mean,0,POSTN,,,1.0960478782653809
matched_hop0,mean,0,AQP1,,,0.7416360378265381
matched_hop0,mean,0,ISG15,,,1.2507177591323853
matched_hop0,mean,0,FDCSP,,,0.19956572353839874
matched_hop0,mean,0,CFD,,,0.9772355556488037
matched_hop0,mean,0,FABP4,,,0.3957563042640686
matched_hop0,mean,0,ADIRF,,,0.8749749064445496
matched_hop0,mean,0,CCL21,,,0.6377353072166443
matched_hop0,mean,0,CD3D,,,0.6253366470336914
matched_hop0,mean,0,CLDN5,,,0.662625789642334
matched_hop0,mean,0,IFIT2,,,0.2972314953804016
matched_hop0,mean,0,PTN,,,0.24136042594909668
matched_hop0,mean,0,S100B,0.0,,0.32375368475914
matched_hop0,mean,0,ACTG2,,,0.29644978046417236
matched_hop0,mean,0,FOS,,,0.7184104323387146
matched_hop0,mean,0,ELN,0.0,,0.39781689643859863
matched_hop0,mean,0,NRP1,,,0.46395087242126465
matched_hop0,mean,0,MS4A4A,0.0,,0.27307307720184326
matched_hop0,mean,0,LMOD1,0.0,,0.3105340898036957
matched_hop0,mean,0,HBA2,0.0,,0.14292259514331818
matched_hop0,mean,0,PPP1R14A,,,0.31160932779312134
matched_hop0,mean,0,SLITRK6,0.0,,0.18380525708198547
matched_hop0,mean,0,ADD3,0.0,,0.4260144531726837
matched_hop0,mean,0,MIA,0.0,,0.11352556198835373
matched_hop0,mean,0,LTF,,,1.1324039697647095
matched_hop0,mean,0,CST7,,,0.4908815324306488
matched_hop0,mean,0,TNF,,,0.1827724575996399
matched_hop0,mean,0,NEXN,,,0.2436266839504242
matched_hop0,mean,0,HBB,0.0,,0.11034634709358215
matched_hop0,mean,0,SP140L,,,0.2785089612007141
matched_hop0,mean,0,CDKN1C,,,0.44643449783325195
matched_hop0,mean,0,ITGB1,,,0.3616796135902405
matched_hop0,mean,0,CLDN11,,,0.24591492116451263
matched_hop0,mean,0,STC2,0.0,,0.5199078321456909
matched_hop0,mean,0,UGT8,0.0,,0.07678785920143127
matched_hop0,mean,0,SOX6,,,0.0815754383802414
matched_hop0,mean,0,PDLIM4,,,0.38615745306015015
matched_hop0,mean,0,SEPT4,,,0.24600553512573242
matched_hop0,mean,0,TLR7,,,0.1857239156961441
matched_hop0,mean,0,EBF1,0.0,,0.2588326930999756
matched_hop0,mean,0,FMO2,,,0.13986989855766296
matched_hop0,mean,0,RELN,,,0.12071407586336136
matched_hop0,mean,0,VTI1A,,,0.2788306176662445
matched_hop0,pca_ridge,0,PTGDS,0.4375471443321156,0.43987274374931123,0.9344978332519531
matched_hop0,pca_ridge,0,CD74,0.7046236012254976,0.6811156747666061,0.8471462726593018
matched_hop0,pca_ridge,0,CCL19,0.5183203737163065,0.4512169892848465,0.7872132658958435
matched_hop0,pca_ridge,0,COL3A1,0.7140056333771758,0.7052055582612027,0.8695761561393738
matched_hop0,pca_ridge,0,CXCL14,0.4540298448432041,0.49317270663173474,0.7264015078544617
matched_hop0,pca_ridge,0,ADH1B,0.17121327142341514,0.14950461750345723,0.3705446422100067
matched_hop0,pca_ridge,0,TFF3,0.751097017309987,0.6323620099723798,0.8766387104988098
matched_hop0,pca_ridge,0,POSTN,0.6407072697526748,0.6467168840699491,0.8413128852844238
matched_hop0,pca_ridge,0,AQP1,0.23716605189282441,0.2146768103890173,0.7266094088554382
matched_hop0,pca_ridge,0,ISG15,0.6534250496200043,0.6242738953544332,0.9505103826522827
matched_hop0,pca_ridge,0,FDCSP,0.08576480233255172,0.08145745610419587,0.19895747303962708
matched_hop0,pca_ridge,0,CFD,0.31068397405704806,0.26235631282925176,0.9281395673751831
matched_hop0,pca_ridge,0,FABP4,0.1986325690444521,0.15570159483928778,0.39486750960350037
matched_hop0,pca_ridge,0,ADIRF,0.3482403504221924,0.31287234680510584,0.8215871453285217
matched_hop0,pca_ridge,0,CCL21,0.29006629199318523,0.2939267898693543,0.6096931099891663
matched_hop0,pca_ridge,0,CD3D,0.29662049483711067,0.3176784884741515,0.5966563820838928
matched_hop0,pca_ridge,0,CLDN5,0.22910325151489158,0.2091601832541065,0.6454445719718933
matched_hop0,pca_ridge,0,IFIT2,0.15274558305246466,0.16279935811925447,0.31100907921791077
matched_hop0,pca_ridge,0,PTN,0.18113592964100603,0.13553971548906252,0.24029593169689178
matched_hop0,pca_ridge,0,S100B,0.23980013195673422,0.17347182598964844,0.31423649191856384
matched_hop0,pca_ridge,0,ACTG2,0.2300658242100071,0.26241754249518423,0.2901874780654907
matched_hop0,pca_ridge,0,FOS,0.43238114883219336,0.3628329408051715,0.6580734848976135
matched_hop0,pca_ridge,0,ELN,0.23519092431935612,0.25624171169555937,0.3888643980026245
matched_hop0,pca_ridge,0,NRP1,0.24624798334113807,0.26794449913368656,0.4498021602630615
matched_hop0,pca_ridge,0,MS4A4A,0.11802170365740193,0.12461979222699358,0.27120786905288696
matched_hop0,pca_ridge,0,LMOD1,0.12523448745818114,0.11823703246174035,0.30904725193977356
matched_hop0,pca_ridge,0,HBA2,0.02054247945703476,0.019793468298878472,0.14317983388900757
matched_hop0,pca_ridge,0,PPP1R14A,0.11059402513846442,0.1030094352604873,0.3100813627243042
matched_hop0,pca_ridge,0,SLITRK6,0.2605878972740488,0.1802261874417709,0.1775057017803192
matched_hop0,pca_ridge,0,ADD3,0.3221045305740047,0.3588990934366803,0.4032956063747406
matched_hop0,pca_ridge,0,MIA,0.05924470888409704,0.041830594747633856,0.11390562355518341
matched_hop0,pca_ridge,0,LTF,0.5226289557994133,0.516838733843725,0.9673890471458435
matched_hop0,pca_ridge,0,CST7,0.240169861927978,0.2472967871432298,0.4765858054161072
matched_hop0,pca_ridge,0,TNF,0.11043792840989378,0.08948548772087431,0.1817512959241867
matched_hop0,pca_ridge,0,NEXN,0.1125379625136674,0.13406052372195576,0.24225859344005585
matched_hop0,pca_ridge,0,HBB,0.017646381886471604,0.01742434459329153,0.11148808151483536
matched_hop0,pca_ridge,0,SP140L,0.07728920889764002,0.09936181557475832,0.27897903323173523
matched_hop0,pca_ridge,0,CDKN1C,0.11631126186938762,0.09659466610690852,0.444733589887619
matched_hop0,pca_ridge,0,ITGB1,0.17937215636265663,0.2338914856633242,0.35596662759780884
matched_hop0,pca_ridge,0,CLDN11,0.13434720040964102,0.131860269740215,0.2439434677362442
matched_hop0,pca_ridge,0,STC2,0.4508316902935655,0.3436842458839405,0.46485593914985657
matched_hop0,pca_ridge,0,UGT8,0.06282348643448296,0.06485812195699105,0.07674189656972885
matched_hop0,pca_ridge,0,SOX6,-0.014068197928146346,-0.022219294383874235,0.08218538761138916
matched_hop0,pca_ridge,0,PDLIM4,0.10577057669966108,0.10799321003664522,0.38475945591926575
matched_hop0,pca_ridge,0,SEPT4,0.04443169871296495,0.046526796220744085,0.24678049981594086
matched_hop0,pca_ridge,0,TLR7,0.1332494748541968,0.13264100681653337,0.18423114717006683
matched_hop0,pca_ridge,0,EBF1,0.13675583795295154,0.11874787583294578,0.25642067193984985
matched_hop0,pca_ridge,0,FMO2,0.04595693078205515,0.027895419931655688,0.1407192498445511
matched_hop0,pca_ridge,0,RELN,0.058301877168669455,0.05432975828607473,0.12054391950368881
matched_hop0,pca_ridge,0,VTI1A,0.08920862210723918,0.15267564843575232,0.27802643179893494
matched_hop0,spatial_knn,0,PTGDS,0.0051868847287484055,0.015251876981247305,1.1565429046369937
matched_hop0,spatial_knn,0,CD74,0.0676902135989202,0.08732982552549536,1.2563630195778615
matched_hop0,spatial_knn,0,CCL19,0.04388529924216448,0.02839431092583779,0.9366078045653329
matched_hop0,spatial_knn,0,COL3A1,0.022596024565222174,0.015027527900016048,1.2790688170112483
matched_hop0,spatial_knn,0,CXCL14,-0.02371553912879846,-0.018879428925747375,0.9100497537554492
matched_hop0,spatial_knn,0,ADH1B,-0.005392507926538281,-0.008930663458954276,0.43034292000005087
matched_hop0,spatial_knn,0,TFF3,-0.014693913398278403,-0.016765986936208305,1.4437051050551342
matched_hop0,spatial_knn,0,POSTN,-0.0329182807330724,-0.03279749574545674,1.2043959547344247
matched_hop0,spatial_knn,0,AQP1,0.010632682698899104,0.008231163484411537,0.7731919386060206
matched_hop0,spatial_knn,0,ISG15,-0.020661786918727422,-0.020752817625375217,1.3408908380134723
matched_hop0,spatial_knn,0,FDCSP,0.07982075014345463,0.07457296087375846,0.20023310915394385
matched_hop0,spatial_knn,0,CFD,-0.0007814160451400402,-0.013519008037310652,1.0076019662577476
matched_hop0,spatial_knn,0,FABP4,0.021395694585900377,0.019186128082314017,0.46247998665863355
matched_hop0,spatial_knn,0,ADIRF,0.030909819667542672,0.030196724427821005,0.9250574760924196
matched_hop0,spatial_knn,0,CCL21,0.01071814529787039,-0.0013864992808452154,0.6581077158492501
matched_hop0,spatial_knn,0,CD3D,0.03167751511316749,0.047085737925715576,0.6468341415051541
matched_hop0,spatial_knn,0,CLDN5,0.0059559675010190955,0.013776618468124316,0.6891367528129269
matched_hop0,spatial_knn,0,IFIT2,0.05954766697242214,0.08179853028210964,0.3362684839774348
matched_hop0,spatial_knn,0,PTN,0.02918580332463516,0.028698095924010267,0.32103004085745906
matched_hop0,spatial_knn,0,S100B,0.03802115835707763,0.020445261779689385,0.3305695952366292
matched_hop0,spatial_knn,0,ACTG2,0.009512811389116364,0.013157180558050725,0.31750409916260963
matched_hop0,spatial_knn,0,FOS,0.005830648299582112,0.018782804128085175,0.7488492017672379
matched_hop0,spatial_knn,0,ELN,-0.009767427601364748,0.0030356012301220284,0.41978168292085294
matched_hop0,spatial_knn,0,NRP1,0.05480686111550934,0.056595782756771754,0.47074173448334794
matched_hop0,spatial_knn,0,MS4A4A,0.030782930970293425,0.049703837239591805,0.2767801924709556
matched_hop0,spatial_knn,0,LMOD1,0.003159208776403787,-0.004519625843669437,0.32154699501227363
matched_hop0,spatial_knn,0,HBA2,-0.007141595017986708,0.0038186564400762854,0.15125580184943427
matched_hop0,spatial_knn,0,PPP1R14A,-0.0008143408610375418,0.0031398268424865585,0.3230963818021277
matched_hop0,spatial_knn,0,SLITRK6,0.04720846556804725,0.06405469982909293,0.18787586395146266
matched_hop0,spatial_knn,0,ADD3,-0.003402167841023881,-0.00518080183176062,0.45829275757625965
matched_hop0,spatial_knn,0,MIA,0.005755688209340389,-0.005863788151696242,0.14329146156609865
matched_hop0,spatial_knn,0,LTF,0.05783675166213449,0.04591844758497307,1.4182740160313392
matched_hop0,spatial_knn,0,CST7,0.05296790283374252,0.05248232771924112,0.5049700820144328
matched_hop0,spatial_knn,0,TNF,-0.03354237766266037,-0.03474962313691772,0.1873257801487061
matched_hop0,spatial_knn,0,NEXN,-0.03559555231417526,-0.043928067900346146,0.24925402532442292
matched_hop0,spatial_knn,0,HBB,-0.009263205637697818,-0.004647508050567324,0.14826511498778283
matched_hop0,spatial_knn,0,SP140L,-0.006797442272602089,-0.016693855086411972,0.28735643226421204
matched_hop0,spatial_knn,0,CDKN1C,0.0006588878000914787,0.008614420093914143,0.46792279897673905
matched_hop0,spatial_knn,0,ITGB1,0.06290279834704007,0.03905900655518502,0.37212874904209103
matched_hop0,spatial_knn,0,CLDN11,0.0498333222217536,0.0433042269030076,0.24886040651304508
matched_hop0,spatial_knn,0,STC2,0.04178781521068167,0.029472683869401068,0.5635815695356291
matched_hop0,spatial_knn,0,UGT8,-0.0012964145705943457,-0.0014427821746902754,0.07698817105506824
matched_hop0,spatial_knn,0,SOX6,2.0058587136647342e-05,0.0017966440668305986,0.08317947330316185
matched_hop0,spatial_knn,0,PDLIM4,-0.001742167506828849,-0.007269422746307094,0.39780925783046306
matched_hop0,spatial_knn,0,SEPT4,0.011087323934423418,0.008900827519135662,0.2514472385544729
matched_hop0,spatial_knn,0,TLR7,0.019531357234669255,0.028910520437010742,0.18986478814316954
matched_hop0,spatial_knn,0,EBF1,-0.015147065502391654,-0.014356103650147755,0.2766698035549041
matched_hop0,spatial_knn,0,FMO2,0.0064040708379162125,0.005689974283334043,0.15797252344774515
matched_hop0,spatial_knn,0,RELN,-0.016240743974723342,-0.013857764708037228,0.1365050775003825
matched_hop0,spatial_knn,0,VTI1A,0.0009858993222501364,0.00887795679816662,0.2851608896439368
patient_A,mean,0,PTGDS,,,0.7680424451828003
patient_A,mean,0,CD74,,,1.9160035848617554
patient_A,mean,0,CCL19,,,0.515541672706604
patient_A,mean,0,COL3A1,,,0.9095775485038757
patient_A,mean,0,CXCL14,,,0.4811723828315735
patient_A,mean,0,ADH1B,,,0.2245010882616043
patient_A,mean,0,TFF3,,,1.0471965074539185
patient_A,mean,0,POSTN,,,0.910778820514679
patient_A,mean,0,AQP1,,,0.588319718837738
patient_A,mean,0,ISG15,,,1.215440273284912
patient_A,mean,0,FDCSP,,,0.012651564553380013
