split,model,seed,mean_pearson,median_pearson,sd_pearson,mean_spearman,median_spearman,mean_rmse,n_genes
random,mean,0,0.0,0.0,0.0,0.0,0.0,0.5085794514293472,150
random,pca_ridge,0,0.27221893722181345,0.17103185994452322,0.2654809495392924,0.26598365884292535,0.19671708580553404,0.4087309764387707,150
random,spatial_knn,0,0.014475267262766874,0.001998105643986895,0.0420059478318413,0.012860410819391396,0.0070129967216905,0.5325655146656822,150
patient_A,mean,0,0.0,0.0,0.0,0.0,0.0,0.5070700343139469,150
patient_A,pca_ridge,0,0.09454435161868417,0.053590343986813074,0.12547786045318832,0.0944003773419562,0.06803855463740173,0.42654974712990223,150
patient_A,spatial_knn,0,-0.007738697022812559,-0.0064197729012675404,0.033433054734208476,-0.007732462849423349,-0.009236829874717568,0.5404585369425503,150
patient_B,mean,0,0.0,0.0,0.0,,,0.6158253744229053,150
patient_B,pca_ridge,0,0.11470705060193546,0.05456218184840621,0.1446269032908561,0.1698001854177169,0.1324148122734743,0.5989399271520476,150
patient_B,spatial_knn,0,-0.004129744951940837,-0.005028953483741345,0.03139546062700678,-0.009556611539037575,-0.009400552803244385,0.6449373224916535,150
patient_C,mean,0,0.0,0.0,0.0,,,0.4786239135637879,150
patient_C,pca_ridge,0,0.1394090142729637,0.062150070707715624,0.1850314632357544,0.1496824780077417,0.08467650904600857,0.46615054885546364,150
patient_C,spatial_knn,0,-0.00724815083522103,-0.010151018406899274,0.035463987500085656,-0.004563422230620451,-0.009492501896510772,0.5165110798572776,150
patient_D,mean,0,0.0,0.0,0.0,,,0.4418885454737271,150
patient_D,pca_ridge,0,0.10310311380711266,0.0562321521458433,0.14393505143119,0.11996348775375122,0.0790268259945354,0.4341277617464463,150
patient_D,spatial_knn,0,0.0003894787061461319,-0.004861538295964821,0.03626525946851063,-0.0007665333052493918,-0.002009136001204799,0.4773626773069719,150
patient_E,mean,0,0.0,0.0,0.0,0.0,0.0,0.4766694144733871,150
patient_E,pca_ridge,0,0.06432784981423892,0.030459714201181667,0.09744250046796603,0.06700124710192347,0.0401503676272682,0.4332062374567613,150
patient_E,spatial_knn,0,0.0035696086220959183,-0.00496854824702731,0.0385334564351351,0.0025105461997919874,-0.004215926462207062,0.518164776656397,150
patient_F,mean,0,0.0,0.0,0.0,0.0,0.0,0.3874875835965698,150
patient_F,pca_ridge,0,0.056938993992782384,0.021000621854415202,0.09850455230829507,0.05953172504785985,0.027935586979330386,0.4049746180232614,150
patient_F,spatial_knn,0,-0.006010353343226432,-0.0064518894511836015,0.02728771540979927,-0.005612279447680944,-0.006776476325790081,0.42992859051558924,150
patient_G,mean,0,0.0,0.0,0.0,0.0,0.0,0.53474930653659,150
patient_G,pca_ridge,0,0.09931135290165562,0.05077978154126104,0.1328940806998751,0.11108063435291482,0.07068891375785114,0.5349335686241588,150
patient_G,spatial_knn,0,-0.008253243564567891,-0.00799936537635929,0.03107694532755971,-0.01093573727353212,-0.012556516441736604,0.5675042357063391,150
patient_H,mean,0,0.0,0.0,0.0,0.0,0.0,0.5325200442612792,150
patient_H,pca_ridge,0,0.07380045589537479,0.04397640772700638,0.0957810385013975,0.08315569785996174,0.05470685713895745,0.5052048404638966,150
patient_H,spatial_knn,0,-0.005365587447843918,-0.0060012186264714875,0.028265614811167974,-0.005449980765698733,-0.007056427527546689,0.5665201195325217,150
random,mean,1,0.0,0.0,0.0,,,0.5047430120284359,150
random,pca_ridge,1,0.27253444420825573,0.1748976928253747,0.26439268754605716,0.26300198663593977,0.19191137920418638,0.40602127779896063,150
random,spatial_knn,1,0.008580750615275558,0.0016316837641295093,0.036923106373866824,0.0071824904853868225,0.0020283924940886354,0.5309933226026513,150
random,mean,2,0.0,0.0,0.0,0.0,0.0,0.5065784423767279,150
random,pca_ridge,2,0.2765539195360291,0.18406304076279212,0.2672520307540039,0.27092150827010364,0.20236932976457758,0.40636423845154546,150
random,spatial_knn,2,0.008177540324399503,-0.0017654862116815375,0.03974013309526213,0.008105538210337694,-9.019905898204773e-06,0.5324733256250577,150
random,mean,3,0.0,0.0,0.0,,,0.5026689300313592,150
random,pca_ridge,3,0.28415179186467027,0.16780800986280328,0.26505953187137143,0.27741294380795417,0.1967224176107861,0.4009703158090512,150
random,spatial_knn,3,0.010027277532292449,-0.0012833635844762994,0.03962349637105854,0.006627417246714703,0.000305984149868263,0.5272644630705273,150
random,mean,4,0.0,0.0,0.0,,,0.5053308775493254,150
random,pca_ridge,4,0.2771288766196742,0.17541390618364186,0.26693887847035797,0.2700669567667679,0.19847693656310067,0.4044937064498663,150
random,spatial_knn,4,0.012897566308209167,0.001616004290013886,0.037141909353274785,0.011743181860999924,0.005568344191573037,0.5299191774912166,150
