split,model,seed,gene,pearson,spearman,rmse
random,mean,0,KDM3B,,,0.4514966607093811
random,mean,0,ADAM17,,,0.5621523261070251
random,mean,0,MRPL21,,,0.5583473443984985
random,mean,0,PLIN4,0.0,,0.3880436420440674
random,mean,0,CFAP69,,,0.16410402953624725
random,mean,0,JAKMIP3,0.0,,0.06723176687955856
random,mean,0,GOLGA8N,,,0.12613430619239807
random,mean,0,CACNA1A,,,0.2147662490606308
random,mean,0,CCDC66,,,0.21036915481090546
random,mean,0,ATP6V1E2,0.0,,0.21481847763061523
random,mean,0,FCHSD1,,,0.383159339427948
random,mean,0,CCR10,0.0,,0.2595032751560211
random,mean,0,CYP20A1,0.0,,0.21991831064224243
random,mean,0,CA11,,,0.26998838782310486
random,mean,0,MAATS1,0.0,,0.15247014164924622
random,mean,0,KCNC1,,,0.039838384836912155
random,mean,0,TNFRSF18,,,0.45668041706085205
random,mean,0,SMAD1,0.0,,0.19347816705703735
random,mean,0,ISM1,0.0,,0.18875229358673096
random,mean,0,EXOSC9,0.0,,0.3412461280822754
random,mean,0,FAM126A,,,0.2315441220998764
random,mean,0,BAZ2B,0.0,,0.49530670046806335
random,mean,0,SGCE,,,0.2107914686203003
random,pca_ridge,0,IGKC,0.8925578471811232,0.8536991354991942,0.8835602402687073
random,pca_ridge,0,SCGB2A2,0.7827230847753884,0.7837443679185915,0.9628559350967407
random,pca_ridge,0,IGLC2,0.8594224670414101,0.7947837831777667,0.9369187355041504
random,pca_ridge,0,IGHM,0.8259006839136692,0.8174588076697707,1.0061570405960083
random,pca_ridge,0,AP000769,0.7221212265970649,0.7316541620392752,0.9942303895950317
random,pca_ridge,0,CD74,0.6952682972960513,0.6627305455464149,0.840509295463562
random,pca_ridge,0,MUCL1,0.8483934849417489,0.7925783357942129,0.9097163677215576
random,pca_ridge,0,CHGA,0.49899813212797806,0.37171827962514054,0.3296872675418854
random,pca_ridge,0,GNAS,0.6502901589178521,0.6045415904814964,0.8515722751617432
random,pca_ridge,0,IGLC7,0.5079778290146268,0.5311194758304962,0.9192489385604858
random,pca_ridge,0,IGHG4,0.8549720474626038,0.8356474378280381,1.032558560371399
random,pca_ridge,0,COL3A1,0.7397211572173806,0.738686525379801,0.8654058575630188
random,pca_ridge,0,S100A9,0.8298885136289766,0.7069924741899377,0.9765430688858032
random,pca_ridge,0,TFF3,0.7098533560333632,0.6039860888955743,0.958565890789032
random,pca_ridge,0,JCHAIN,0.44993037508972117,0.47506549252648544,0.8896627426147461
random,pca_ridge,0,HLA-E,0.6897948697783846,0.7260531401853914,0.8791421055793762
random,pca_ridge,0,AREG,0.40204783689744383,0.2429637660164087,0.3374340534210205
random,pca_ridge,0,AGR3,0.39666722518087555,0.2601470458546836,0.29712218046188354
random,pca_ridge,0,PSMB3,0.6593898425763468,0.6774180095446132,0.9856320023536682
random,pca_ridge,0,MUC6,0.8004510948293618,0.6660725000869987,0.6917912364006042
random,pca_ridge,0,CCL19,0.454915410227016,0.3602851045195221,0.7643687129020691
random,pca_ridge,0,AGR2,0.5124267705451603,0.46704496800686973,0.7101826667785645
random,pca_ridge,0,FABP7,0.5822792705639224,0.32096805268432027,0.34987393021583557
random,pca_ridge,0,ISG15,0.6333386263662881,0.6120788599535396,0.9927628636360168
random,pca_ridge,0,KRT15,0.4106555469958091,0.4251383400574285,0.6813784837722778
random,pca_ridge,0,FNBP1L,0.8591887706213962,0.6958450136909015,0.5942106246948242
random,pca_ridge,0,FABP4,0.2666454873517946,0.2051647625828127,0.42888933420181274
random,pca_ridge,0,PTGDS,0.43736762672013285,0.44283343647731327,0.9257501363754272
random,pca_ridge,0,DCAF12L2,0.33003368302780844,0.16919914870797112,0.139431893825531
random,pca_ridge,0,LAPTM4A,0.612528895102203,0.602708974705539,0.8006802797317505
random,pca_ridge,0,SLC9A3R1,0.7473120476100296,0.6195438427367574,0.9354273080825806
random,pca_ridge,0,GLYATL2,0.7172739951969327,0.5163252122780689,0.5025953650474548
random,pca_ridge,0,TFF1,0.6386943669023728,0.3847580768297656,0.5771675109863281
random,pca_ridge,0,LTF,0.5421029451993985,0.5155276375216907,0.9325145483016968
random,pca_ridge,0,ASPH,0.6033860934547434,0.6035110176189081,0.6797448992729187
random,pca_ridge,0,RHOB,0.4662841507165004,0.5000444269336171,0.7523062229156494
random,pca_ridge,0,S100A8,0.8191782484971893,0.6731980864072106,0.8751434087753296
random,pca_ridge,0,POSTN,0.6583966225186364,0.6648357916988861,0.8273211717605591
random,pca_ridge,0,KRT81,0.8315142704035343,0.7218557625629771,0.6316162347793579
random,pca_ridge,0,CD36,0.6589371237170364,0.5262806188031377,0.5690011978149414
random,pca_ridge,0,KRT17,0.42020227749738714,0.3466011978054207,0.6844983100891113
random,pca_ridge,0,SERP1,0.45561431299712407,0.5062657398818876,0.759323239326477
random,pca_ridge,0,SCGB3A1,0.7896965803740542,0.515802220254507,0.6572067737579346
random,pca_ridge,0,IGHD,0.3574069635809285,0.32012247255811926,0.5146687030792236
random,pca_ridge,0,STOM,0.32343116906213965,0.3501977770829435,0.6217854022979736
random,pca_ridge,0,ITGAV,0.437949175516938,0.4720200454811736,0.7351546287536621
random,pca_ridge,0,CCL21,0.287145164793847,0.29464595827044154,0.5353734493255615
random,pca_ridge,0,KRT18,0.4511347463267791,0.3730110398087527,0.9840541481971741
random,pca_ridge,0,SCGB2A1,0.42108224708529607,0.40375364356952864,0.4433499276638031
random,pca_ridge,0,PVALB,0.3797882741537059,0.22470713249467378,0.2383771389722824
random,pca_ridge,0,BOD1L1,0.19881804238966908,0.29038057392697375,0.4116572439670563
random,pca_ridge,0,FAHD2A,0.06615843746423976,0.10121975678773143,0.21925441920757294
random,pca_ridge,0,SCN8A,0.07060975168131142,0.10468906914879565,0.11054203659296036
random,pca_ridge,0,KCNB1,-0.0019212414461491486,0.030302360747610252,0.12253715842962265
random,pca_ridge,0,ARHGAP21,0.10120003723832242,0.1572933941306404,0.3109680414199829
random,pca_ridge,0,CRYBA2,0.13724223467512955,0.09879471995429409,0.18510018289089203
random,pca_ridge,0,PIR,0.1751376242690559,0.18324733763398393,0.21313700079917908
random,pca_ridge,0,SYT1,0.11143560869881512,0.10378459258435367,0.12098203599452972
random,pca_ridge,0,SEMA6A,0.20096707285851317,0.16041155754607336,0.14790600538253784
random,pca_ridge,0,PILRB,0.0578408501176674,0.06629418902772016,0.11841629445552826
random,pca_ridge,0,WDR13,0.17103185994452322,0.20936609432766107,0.7932431101799011
random,pca_ridge,0,RAPGEF2,0.11762329871308848,0.20397195972491633,0.26746511459350586
random,pca_ridge,0,RHOJ,0.09428301772275535,0.08082510614620224,0.2714385688304901
random,pca_ridge,0,FGF10,0.014466183695915407,0.016984532966444227,0.04197314381599426
random,pca_ridge,0,SYT17,0.09845429695589218,0.13273586550061944,0.2609022259712219
random,pca_ridge,0,PPP1R14A,0.09005874207387726,0.06114084712425724,0.2998409867286682
random,pca_ridge,0,MMRN1,0.08396296758056683,0.053669126138786286,0.13840967416763306
random,pca_ridge,0,LPIN1,0.20297526456787693,0.30641779258579266,0.43782705068588257
random,pca_ridge,0,RNASEK,-0.044705157957588525,-0.030392425662851292,0.08440282940864563
random,pca_ridge,0,SCAPER,0.15251824039921813,0.136599434873446,0.3063187897205353
random,pca_ridge,0,KCNQ2,0.4549695458591629,0.24992236297942505,0.24969971179962158
random,pca_ridge,0,INAFM1,0.096910487167603,0.12835330634131512,0.4485993981361389
random,pca_ridge,0,DNAJC24,0.07392956567624855,0.08441168472755124,0.1531837433576584
random,pca_ridge,0,PMAIP1,0.09220706181492017,0.10125810691660879,0.17915430665016174
random,pca_ridge,0,MRPL52,0.2612135634396519,0.32627037237040846,0.7699076533317566
random,pca_ridge,0,C12orf50,0.008326455820139824,0.012237224551473662,0.012620683759450912
random,pca_ridge,0,ADAM11,0.1309473587358815,0.10384098746710718,0.08140553534030914
random,pca_ridge,0,MRGPRF,0.10074628609547095,0.12759567187537157,0.37848225235939026
random,pca_ridge,0,MACROD2,0.011188705518226738,0.02902576113937201,0.06900464743375778
random,pca_ridge,0,SFSWAP,0.1965178923933966,0.28608714502229776,0.5204506516456604
random,pca_ridge,0,PHIP,0.1865722231573107,0.2753166241252789,0.5364609360694885
random,pca_ridge,0,AGAP9,0.016949480787526613,0.02417704371892946,0.057240892201662064
random,pca_ridge,0,HOXC9,0.12839113863238819,0.12520574253086508,0.40233495831489563
random,pca_ridge,0,ITCH,0.04722328743689085,0.12448139078408937,0.19929125905036926
random,pca_ridge,0,HSPB7,0.02376757900544587,0.052655651020047725,0.21269986033439636
random,pca_ridge,0,BRD4,0.1000800648330187,0.21075391131286353,0.6889480352401733
random,pca_ridge,0,ADAM32,0.02778137080041796,0.044038966144879135,0.06632707267999649
random,pca_ridge,0,PMCH,0.04167551624931743,0.04703002529932153,0.03003000281751156
random,pca_ridge,0,CWF19L2,0.13768803239311167,0.14290510740791856,0.340960830450058
random,pca_ridge,0,CTRC,,,0.005729238502681255
random,pca_ridge,0,RBM15,0.17796290034084106,0.2652521748861189,0.2750779390335083
random,pca_ridge,0,ZNF763,0.027771663675264877,0.044177754482468926,0.12117152661085129
random,pca_ridge,0,SCG2,0.02280526583128114,0.05550784286751332,0.117835134267807
random,pca_ridge,0,ZNF853,0.09070693050031109,0.11096676637459119,0.24416443705558777
random,pca_ridge,0,TRANK1,0.11323306672538526,0.14422235781598272,0.2764028012752533
random,pca_ridge,0,TNS1,0.18298742729725562,0.22603431466236334,0.4985022246837616
random,pca_ridge,0,HIST1H1E,0.07279899465031632,0.053900839974897294,0.1817394345998764
random,pca_ridge,0,PRRC2C,0.3138285236256261,0.3894640904216401,0.7210086584091187
random,pca_ridge,0,MYO5A,0.17858643155461973,0.20646534267857655,0.2849107086658478
random,pca_ridge,0,XIAP,0.18667662864164153,0.24914681337225786,0.3474886417388916
random,pca_ridge,0,TBCK,0.09688554310298889,0.14892002882765693,0.21340571343898773
random,pca_ridge,0,SSTR2,0.12085929883177811,0.09225846998861856,0.26801154017448425
random,pca_ridge,0,IGKV1-9,0.05412396087510614,0.05544651211627959,0.05061864107847214
random,pca_ridge,0,CEP89,0.10714112320849815,0.19285893933643644,0.49529024958610535
random,pca_ridge,0,SIGLEC11,0.015765103017782476,0.019837387376291267,0.07009865343570709
random,pca_ridge,0,STEAP2,0.164618979917449,0.1398593327553735,0.21564702689647675
random,pca_ridge,0,RAG1,0.0035427199017483576,0.004441157843405459,0.02881910651922226
random,pca_ridge,0,SDPR,-0.014642761600605705,-0.0012916504361515544,0.07111325860023499
random,pca_ridge,0,CBLN3,0.021674620780212577,0.03222622003960419,0.04538043215870857
random,pca_ridge,0,SLC16A11,0.03291302139433507,0.035800560086141055,0.12859001755714417
random,pca_ridge,0,AC007906,0.05847126877736088,0.07164521300250591,0.13895569741725922
random,pca_ridge,0,ZNF114,0.012987710460002052,0.020072191101602258,0.1389843374490738
random,pca_ridge,0,EXTL1,-0.009978693012722894,0.005804369226317497,0.1041087880730629
random,pca_ridge,0,IGLV3-1,0.1883895642939437,0.19961320537106614,0.3740234971046448
random,pca_ridge,0,POLR1E,0.12035364619980189,0.2141556932594759,0.3297457993030548
random,pca_ridge,0,SOX6,0.01806561056429112,0.024173750666276243,0.10727893561124802
random,pca_ridge,0,H3F3A,-0.04287462068038291,-0.025927340578490967,0.06082230433821678
random,pca_ridge,0,SCUBE2,0.32089793043122444,0.2967334032347416,0.3743133246898651
random,pca_ridge,0,SEPT11,0.22780464742886405,0.27848755193411684,0.4080037772655487
random,pca_ridge,0,NGFR,0.16114705614007774,0.1686698110671958,0.297447144985199
random,pca_ridge,0,HIST1H1B,-0.0051284837391937675,0.01137699098996335,0.1395127773284912
random,pca_ridge,0,CACNA2D1,0.020649873550494944,0.03666204962569957,0.17463643848896027
random,pca_ridge,0,SLFN5,0.27446512257885236,0.26684852175520035,0.477046400308609
random,pca_ridge,0,ABCG2,-0.01709945002175846,-0.009255523248733395,0.06855849921703339
random,pca_ridge,0,VPS37A,0.10967682616506437,0.19671708580553404,0.31970125436782837
random,pca_ridge,0,FUT1,0.03530103768800173,0.06395445609681502,0.1252976804971695
