split,model,seed,mean_pearson,median_pearson,sd_pearson,mean_spearman,median_spearman,mean_rmse,n_genes
dataset_heldout,mean,0,0.0,0.0,0.0,,,0.449078931910347,49
dataset_heldout,pca_ridge,0,0.19847494229981316,0.15328070721239867,0.17557128819893728,0.16733647784429462,0.11527250848062948,0.4141584940026609,49
dataset_heldout,mean,1,0.0,0.0,0.0,,,0.449078931910347,49
dataset_heldout,pca_ridge,1,0.20002730427211968,0.15429344307845907,0.17450924441652535,0.16873446881260135,0.11212677286027463,0.41322531482698965,49
dataset_heldout,mean,2,0.0,0.0,0.0,,,0.449078931910347,49
dataset_heldout,pca_ridge,2,0.19997129824402754,0.15393012145878252,0.1743615044281006,0.16936505325578485,0.10534168538208417,0.41506377714020865,49
dataset_heldout,mean,3,0.0,0.0,0.0,,,0.449078931910347,49
dataset_heldout,pca_ridge,3,0.19844254435894174,0.14708111866898538,0.17520048225901,0.16689258305807628,0.11923251696576975,0.4141121529118747,49
dataset_heldout,mean,4,0.0,0.0,0.0,,,0.449078931910347,49
dataset_heldout,pca_ridge,4,0.19897657503720761,0.1577406886101594,0.17525000182498693,0.16774704347541697,0.11920922297256625,0.4133963354159983,49
