split,model,seed,gene,pearson,spearman,rmse
dataset_heldout,mean,0,PTGDS,0.0,,0.5760275721549988
dataset_heldout,mean,0,CD74,0.0,,0.8507043719291687
dataset_heldout,mean,0,CCL19,,,0.5838438272476196
dataset_heldout,mean,0,COL3A1,,,0.6980167031288147
dataset_heldout,mean,0,CXCL14,0.0,,1.3357114791870117
dataset_heldout,mean,0,ADH1B,0.0,,0.2571982145309448
dataset_heldout,mean,0,TFF3,,,1.7982840538024902
dataset_heldout,mean,0,POSTN,,,0.645072340965271
dataset_heldout,mean,0,AQP1,,,0.5115700960159302
dataset_heldout,mean,0,ISG15,0.0,,1.3390367031097412
dataset_heldout,mean,0,FDCSP,,,0.12299501895904541
dataset_heldout,mean,0,CFD,,,0.5034210681915283
dataset_heldout,mean,0,FABP4,,,0.2987699806690216
dataset_heldout,mean,0,ADIRF,,,2.1246182918548584
dataset_heldout,mean,0,CCL21,,,0.42880186438560486
dataset_heldout,mean,0,CD3D,,,0.30297401547431946
dataset_heldout,mean,0,CLDN5,0.0,,0.38182803988456726
dataset_heldout,mean,0,IFIT2,,,0.38039010763168335
dataset_heldout,mean,0,PTN,,,0.15921132266521454
dataset_heldout,mean,0,S100B,,,0.13241375982761383
dataset_heldout,mean,0,ACTG2,,,0.10235290229320526
dataset_heldout,mean,0,FOS,0.0,,0.6106514930725098
dataset_heldout,mean,0,ELN,,,0.38421937823295593
dataset_heldout,mean,0,NRP1,,,0.341686874628067
dataset_heldout,mean,0,MS4A4A,,,0.31180933117866516
dataset_heldout,mean,0,LMOD1,0.0,,0.15296316146850586
dataset_heldout,mean,0,HBA2,,,0.20895525813102722
dataset_heldout,mean,0,PPP1R14A,,,0.21254974603652954
dataset_heldout,mean,0,SLITRK6,,,0.6095138788223267
dataset_heldout,mean,0,ADD3,,,0.32931166887283325
dataset_heldout,mean,0,MIA,,,0.12708500027656555
dataset_heldout,mean,0,LTF,0.0,,0.7374645471572876
dataset_heldout,mean,0,CST7,0.0,,0.25970935821533203
dataset_heldout,mean,0,TNF,,,0.15965111553668976
dataset_heldout,mean,0,NEXN,,,0.15142413973808289
dataset_heldout,mean,0,HBB,,,0.19180022180080414
dataset_heldout,mean,0,SP140L,,,0.28262242674827576
dataset_heldout,mean,0,CDKN1C,,,0.25036466121673584
dataset_heldout,mean,0,ITGB1,,,1.0652927160263062
dataset_heldout,mean,0,CLDN11,,,0.15884065628051758
dataset_heldout,mean,0,STC2,,,0.879429042339325
dataset_heldout,mean,0,UGT8,,,0.024331344291567802
dataset_heldout,mean,0,SOX6,0.0,,0.06065721437335014
dataset_heldout,mean,0,PDLIM4,,,0.2189517319202423
dataset_heldout,mean,0,TLR7,,,0.1484086662530899
dataset_heldout,mean,0,EBF1,0.0,,0.17226330935955048
dataset_heldout,mean,0,FMO2,,,0.14824430644512177
dataset_heldout,mean,0,RELN,0.0,,0.048264723271131516
dataset_heldout,mean,0,VTI1A,0.0,,0.22515995800495148
dataset_heldout,pca_ridge,0,PTGDS,0.45136306090740874,0.34818241997993876,0.44365036487579346
dataset_heldout,pca_ridge,0,CD74,0.7776264238568634,0.7936580087305778,0.8025675415992737
dataset_heldout,pca_ridge,0,CCL19,0.5326283091565397,0.41318380382641257,0.5418978929519653
dataset_heldout,pca_ridge,0,COL3A1,0.5714550544326817,0.5744605114874228,0.5822591781616211
dataset_heldout,pca_ridge,0,CXCL14,0.021592609288454898,0.08176373192993938,1.4879662990570068
dataset_heldout,pca_ridge,0,ADH1B,0.1993439326216245,0.09531909617930857,0.2532317042350769
dataset_heldout,pca_ridge,0,TFF3,-0.016884689896635982,-0.05426161353963814,1.5384899377822876
dataset_heldout,pca_ridge,0,POSTN,0.48526924710974956,0.48598313295099055,0.5633975267410278
dataset_heldout,pca_ridge,0,AQP1,0.4405618332208801,0.2881210387596513,0.483713835477829
dataset_heldout,pca_ridge,0,ISG15,0.44855549835050845,0.43085097860490834,1.0743852853775024
dataset_heldout,pca_ridge,0,FDCSP,0.1690244949376279,0.08095809025906944,0.12199980020523071
dataset_heldout,pca_ridge,0,CFD,0.2994843892734725,0.19915396666795993,0.4598842263221741
dataset_heldout,pca_ridge,0,FABP4,0.18550966235368418,0.08839426281272415,0.2941136062145233
dataset_heldout,pca_ridge,0,ADIRF,-0.022492225645131023,-0.04195174243299523,1.9061799049377441
dataset_heldout,pca_ridge,0,CCL21,0.27784077797114987,0.20045548036535615,0.4119105041027069
dataset_heldout,pca_ridge,0,CD3D,0.382053726674196,0.2942809445852019,0.2851211726665497
dataset_heldout,pca_ridge,0,CLDN5,0.3759960268664597,0.24542239359116708,0.34197282791137695
dataset_heldout,pca_ridge,0,IFIT2,0.18231321536345402,0.24478359256052962,0.3440765142440796
dataset_heldout,pca_ridge,0,PTN,0.04686207005944863,0.03890333493098013,0.161539688706398
dataset_heldout,pca_ridge,0,S100B,0.08615294703314233,0.07899937562742795,0.1310339719057083
dataset_heldout,pca_ridge,0,ACTG2,0.07890550367832083,0.048818659200978796,0.09161759912967682
dataset_heldout,pca_ridge,0,FOS,0.28620502761845007,0.2292733745191896,0.5421757698059082
dataset_heldout,pca_ridge,0,ELN,0.35361101126825734,0.26763809444437514,0.3826344609260559
dataset_heldout,pca_ridge,0,NRP1,0.15328070721239867,0.19687318792966682,0.33569830656051636
dataset_heldout,pca_ridge,0,MS4A4A,0.2529234048326554,0.23087516218755216,0.2994856834411621
dataset_heldout,pca_ridge,0,LMOD1,0.1670833901742588,0.0943661994759867,0.14611852169036865
dataset_heldout,pca_ridge,0,HBA2,0.07536302457337332,0.05759108665560999,0.20823083817958832
dataset_heldout,pca_ridge,0,PPP1R14A,0.21601299575245614,0.12991854424214916,0.2169928103685379
dataset_heldout,pca_ridge,0,SLITRK6,0.14065988162116358,0.15491503542610655,0.5535824298858643
dataset_heldout,pca_ridge,0,ADD3,0.08469462914358326,0.12620256273087174,0.32829540967941284
dataset_heldout,pca_ridge,0,MIA,0.03667119671111825,0.0453323613230315,0.12712574005126953
dataset_heldout,pca_ridge,0,LTF,0.05815130994954646,0.045462876708718084,0.6030718088150024
dataset_heldout,pca_ridge,0,CST7,0.30282800299122864,0.25502839906574915,0.24537469446659088
dataset_heldout,pca_ridge,0,TNF,0.04003136972543047,0.06937522875539136,0.1605193167924881
dataset_heldout,pca_ridge,0,NEXN,0.11773155565068319,0.10111259853087896,0.1507103592157364
dataset_heldout,pca_ridge,0,HBB,0.04063439109073274,0.007949097812841427,0.19244599342346191
dataset_heldout,pca_ridge,0,SP140L,0.04780648331575514,0.11527250848062948,0.2689964771270752
dataset_heldout,pca_ridge,0,CDKN1C,0.11318946452447624,0.06027686272732101,0.2569338381290436
dataset_heldout,pca_ridge,0,ITGB1,0.2384892789960447,0.19198413425774102,0.9923843741416931
dataset_heldout,pca_ridge,0,CLDN11,0.12631491344602228,0.07178164638560038,0.15772667527198792
dataset_heldout,pca_ridge,0,STC2,0.2586061661136408,0.2460733237340804,0.7645034193992615
dataset_heldout,pca_ridge,0,UGT8,0.03609351490627398,0.02464413417572767,0.024658994749188423
dataset_heldout,pca_ridge,0,SOX6,-0.00395415821937965,-0.0008758177210235949,0.06075369939208031
dataset_heldout,pca_ridge,0,PDLIM4,0.12153231856552522,0.07611906339003027,0.22075684368610382
dataset_heldout,pca_ridge,0,TLR7,0.1457716899741564,0.1375783792056545,0.14680665731430054
dataset_heldout,pca_ridge,0,EBF1,0.1692313708813739,0.10069581857539125,0.17058014869689941
dataset_heldout,pca_ridge,0,FMO2,0.12030751472734337,0.07085129162470107,0.14742733538150787
dataset_heldout,pca_ridge,0,RELN,0.0014487424922977033,0.009154643468308764,0.048668719828128815
dataset_heldout,pca_ridge,0,VTI1A,0.05139110703807877,0.14853814918024427,0.22009749710559845
dataset_heldout,mean,1,PTGDS,0.0,,0.5760275721549988
dataset_heldout,mean,1,CD74,0.0,,0.8507043719291687
dataset_heldout,mean,1,CCL19,,,0.5838438272476196
dataset_heldout,mean,1,COL3A1,,,0.6980167031288147
dataset_heldout,mean,1,CXCL14,0.0,,1.3357114791870117
dataset_heldout,mean,1,ADH1B,0.0,,0.2571982145309448
dataset_heldout,mean,1,TFF3,,,1.7982840538024902
dataset_heldout,mean,1,POSTN,,,0.645072340965271
dataset_heldout,mean,1,AQP1,,,0.5115700960159302
dataset_heldout,mean,1,ISG15,0.0,,1.3390367031097412
dataset_heldout,mean,1,FDCSP,,,0.12299501895904541
dataset_heldout,mean,1,CFD,,,0.5034210681915283
dataset_heldout,mean,1,FABP4,,,0.2987699806690216
dataset_heldout,mean,1,ADIRF,,,2.1246182918548584
dataset_heldout,mean,1,CCL21,,,0.42880186438560486
dataset_heldout,mean,1,CD3D,,,0.30297401547431946
dataset_heldout,mean,1,CLDN5,0.0,,0.38182803988456726
dataset_heldout,mean,1,IFIT2,,,0.38039010763168335
dataset_heldout,mean,1,PTN,,,0.15921132266521454
dataset_heldout,mean,1,S100B,,,0.13241375982761383
dataset_heldout,mean,1,ACTG2,,,0.10235290229320526
dataset_heldout,mean,1,FOS,0.0,,0.6106514930725098
dataset_heldout,mean,1,ELN,,,0.38421937823295593
dataset_heldout,mean,1,NRP1,,,0.341686874628067
dataset_heldout,mean,1,MS4A4A,,,0.31180933117866516
dataset_heldout,mean,1,LMOD1,0.0,,0.15296316146850586
dataset_heldout,mean,1,HBA2,,,0.20895525813102722
dataset_heldout,mean,1,PPP1R14A,,,0.21254974603652954
dataset_heldout,mean,1,SLITRK6,,,0.6095138788223267
dataset_heldout,mean,1,ADD3,,,0.32931166887283325
dataset_heldout,mean,1,MIA,,,0.12708500027656555
dataset_heldout,mean,1,LTF,0.0,,0.7374645471572876
dataset_heldout,mean,1,CST7,0.0,,0.25970935821533203
dataset_heldout,mean,1,TNF,,,0.15965111553668976
dataset_heldout,mean,1,NEXN,,,0.15142413973808289
dataset_heldout,mean,1,HBB,,,0.19180022180080414
dataset_heldout,mean,1,SP140L,,,0.28262242674827576
dataset_heldout,mean,1,CDKN1C,,,0.25036466121673584
dataset_heldout,mean,1,ITGB1,,,1.0652927160263062
dataset_heldout,mean,1,CLDN11,,,0.15884065628051758
dataset_heldout,mean,1,STC2,,,0.879429042339325
dataset_heldout,mean,1,UGT8,,,0.024331344291567802
dataset_heldout,mean,1,SOX6,0.0,,0.06065721437335014
dataset_heldout,mean,1,PDLIM4,,,0.2189517319202423
dataset_heldout,mean,1,TLR7,,,0.1484086662530899
dataset_heldout,mean,1,EBF1,0.0,,0.17226330935955048
dataset_heldout,mean,1,FMO2,,,0.14824430644512177
dataset_heldout,mean,1,RELN,0.0,,0.048264723271131516
dataset_heldout,mean,1,VTI1A,0.0,,0.22515995800495148
dataset_heldout,pca_ridge,1,PTGDS,0.44917874458365203,0.3439295081350644,0.4444185495376587
dataset_heldout,pca_ridge,1,CD74,0.7797949141552908,0.7960302083864776,0.7845778465270996
dataset_heldout,pca_ridge,1,CCL19,0.5342067219068873,0.4137442428736039,0.5387427806854248
dataset_heldout,pca_ridge,1,COL3A1,0.5710455472301841,0.5750523699683472,0.5780364871025085
dataset_heldout,pca_ridge,1,CXCL14,0.015379446817922478,0.07766911411646107,1.4759905338287354
dataset_heldout,pca_ridge,1,ADH1B,0.19148265434057424,0.08944908371853913,0.25317272543907166
dataset_heldout,pca_ridge,1,TFF3,-0.020610783060559495,-0.06044954885728731,1.5165650844573975
dataset_heldout,pca_ridge,1,POSTN,0.4827389904184275,0.48354503063910587,0.5629404783248901
dataset_heldout,pca_ridge,1,AQP1,0.44264163644842536,0.2910054211651173,0.4815383851528168
dataset_heldout,pca_ridge,1,ISG15,0.43733148611380396,0.41678363208090125,1.0906193256378174
dataset_heldout,pca_ridge,1,FDCSP,0.15429344307845907,0.08157179856093881,0.12181796133518219
dataset_heldout,pca_ridge,1,CFD,0.2993383520937035,0.19902772249437659,0.449166476726532
dataset_heldout,pca_ridge,1,FABP4,0.18013188027638086,0.08614462987594022,0.29455316066741943
dataset_heldout,pca_ridge,1,ADIRF,0.011748410246349424,0.0015546609415882477,1.8872050046920776
dataset_heldout,pca_ridge,1,CCL21,0.2754081742165983,0.1982579096868765,0.4108952581882477
dataset_heldout,pca_ridge,1,CD3D,0.3770383124341046,0.2921778900352625,0.28734612464904785
dataset_heldout,pca_ridge,1,CLDN5,0.3782829914439199,0.24800323330472462,0.3396332561969757
dataset_heldout,pca_ridge,1,IFIT2,0.1927122167693724,0.253995616289862,0.3439908027648926
dataset_heldout,pca_ridge,1,PTN,0.052825836838840054,0.0341401698008153,0.1617266684770584
dataset_heldout,pca_ridge,1,S100B,0.08999803499396591,0.08138330684274683,0.1305737942457199
dataset_heldout,pca_ridge,1,ACTG2,0.08251231886842057,0.050747711876022825,0.09030705690383911
dataset_heldout,pca_ridge,1,FOS,0.286888378405894,0.228437877643874,0.5450870990753174
dataset_heldout,pca_ridge,1,ELN,0.3567044155545315,0.27046101068360223,0.3800213634967804
dataset_heldout,pca_ridge,1,NRP1,0.14536162259459742,0.19638909461256157,0.3357378840446472
dataset_heldout,pca_ridge,1,MS4A4A,0.2685881946320721,0.23825554762964649,0.30012476444244385
dataset_heldout,pca_ridge,1,LMOD1,0.16343440536474382,0.09785664245773561,0.14528591930866241
dataset_heldout,pca_ridge,1,HBA2,0.07396318359545558,0.056302697353966834,0.2083050012588501
dataset_heldout,pca_ridge,1,PPP1R14A,0.21371062414749079,0.1277284991363624,0.21527062356472015
dataset_heldout,pca_ridge,1,SLITRK6,0.17663971922773886,0.1918051057454432,0.5558013319969177
dataset_heldout,pca_ridge,1,ADD3,0.08825170052240992,0.126352298474387,0.3272208273410797
dataset_heldout,pca_ridge,1,MIA,0.04917406255052527,0.04683052382270727,0.12714645266532898
dataset_heldout,pca_ridge,1,LTF,0.061367685690657404,0.04843840764132863,0.6164062023162842
dataset_heldout,pca_ridge,1,CST7,0.299028169105858,0.2515630125064394,0.24587340652942657
dataset_heldout,pca_ridge,1,TNF,0.037783900208335164,0.05961324051304421,0.16076844930648804
dataset_heldout,pca_ridge,1,NEXN,0.12237323901161562,0.09922035096000997,0.1505734771490097
dataset_heldout,pca_ridge,1,HBB,0.037085274288344405,0.008997543154634715,0.19216963648796082
dataset_heldout,pca_ridge,1,SP140L,0.05243640483441251,0.11212677286027463,0.26902809739112854
