split,model,seed,mean_pearson,median_pearson,sd_pearson,mean_spearman,median_spearman,mean_rmse,n_genes
matched_hop2,pca_ridge,2,0.6505374902362041,0.6691905128413054,0.12053458395487598,0.6028571607066937,0.6054015441907351,0.7340273100137711,50
matched_hop2,spatial_knn,2,0.00035742211475821176,-0.01459213842847848,0.08383069953936895,-0.004521132863986796,-0.011284712333323222,1.0576203725401434,50
matched_coord0.25,mean,2,0.0,0.0,0.0,,,0.9849774223566056,50
matched_coord0.25,pca_ridge,2,0.6304031672966094,0.633795249296475,0.1248784107412908,0.5783699332422592,0.574648280438739,0.7240821915864945,50
matched_coord0.25,spatial_knn,2,0.030720935102700977,0.023498628717777647,0.0590371767656678,0.025224888337517713,0.016066799365085777,1.0229015650632443,50
matched_coord0.5,mean,2,0.0,0.0,0.0,,,0.9919892019033432,50
matched_coord0.5,pca_ridge,2,0.65649324143401,0.6800785544698107,0.12523278570171278,0.6020600715693857,0.5930619140495459,0.7081569212675095,50
matched_coord0.5,spatial_knn,2,-0.014097700092437028,-0.03388339595772602,0.08624871152505113,-0.014762857431294962,-0.013031982445288505,1.0409707535125745,50
matched_coord1.0,mean,2,0.0,0.0,0.0,,,1.0377902495861053,50
matched_coord1.0,pca_ridge,2,0.6442610058805469,0.6781241711892242,0.20780012171770224,0.5973427421472488,0.6520624359785856,0.7376844772696495,50
matched_coord1.0,spatial_knn,2,-0.03031712892746222,-0.041537640713490254,0.2411975115369548,-0.07278584961595597,-0.04491707759470915,1.0913151372926257,50
random,mean,3,0.0,0.0,0.0,,,0.9596972224116326,50
random,pca_ridge,3,0.657674816696843,0.6708721152144124,0.11794271507689442,0.5849625158608791,0.5941450518088134,0.6817435482144356,50
random,spatial_knn,3,-0.009132858481323882,-0.026073159276076875,0.0911358793334109,-0.013057559285453024,-0.01438248975683646,1.0204272591624748,50
matched_hop0,mean,3,0.0,0.0,0.0,,,0.9794952231645584,50
matched_hop0,pca_ridge,3,0.677938252729328,0.7065364313042741,0.11851199571153576,0.6135836770571889,0.5916569233519489,0.6827595317363739,50
matched_hop0,spatial_knn,3,0.08797108002183295,0.08659677998135197,0.07803673585336515,0.08920449934798072,0.09372299761884759,0.9967215851541227,50
matched_hop1,mean,3,0.0,0.0,0.0,,,0.9794952231645584,50
matched_hop1,pca_ridge,3,0.677938252729328,0.7065364313042741,0.11851199571153576,0.6135836770571889,0.5916569233519489,0.6827595317363739,50
matched_hop1,spatial_knn,3,0.08797108002183295,0.08659677998135197,0.07803673585336515,0.08920449934798072,0.09372299761884759,0.9967215851541227,50
matched_hop2,mean,3,0.0,0.0,0.0,,,1.0075822615623473,50
matched_hop2,pca_ridge,3,0.6992857511902063,0.7476891150997091,0.14764664255571575,0.6542427714645724,0.6924310085384275,0.673031741976738,50
matched_hop2,spatial_knn,3,0.04944352573675673,0.026508915541564503,0.11318669447939968,0.05530765533028688,0.03496232378327056,1.0220348376951052,50
matched_coord0.25,mean,3,0.0,0.0,0.0,,,0.9733754175901413,50
matched_coord0.25,pca_ridge,3,0.6795280707690833,0.7042757496639727,0.1297995826807533,0.6057458984885375,0.5859109825089484,0.6734462207555771,50
matched_coord0.25,spatial_knn,3,0.06424008684297278,0.054593273898961875,0.09649910380875974,0.0685092602390042,0.04903282100797985,0.9957748558698699,50
matched_coord0.5,mean,3,0.0,0.0,0.0,,,0.9913623756170273,50
matched_coord0.5,pca_ridge,3,0.6996166797775644,0.7347120720696134,0.14168676069609323,0.6380415259762757,0.6680547947280877,0.6618018788099289,50
matched_coord0.5,spatial_knn,3,0.03140235705086956,0.015157759374766367,0.11099429586111986,0.04021888647282333,0.031391543481850304,1.0151511406206069,50
matched_coord1.0,mean,3,0.0,0.0,0.0,0.0,0.0,0.8155535912513733,50
matched_coord1.0,pca_ridge,3,0.0,0.0,0.0,0.0,0.0,0.5285747653245926,50
matched_coord1.0,spatial_knn,3,0.0,0.0,0.0,0.0,0.0,0.85615620582192,50
random,mean,4,0.0,0.0,0.0,,,1.0044161945581436,50
random,pca_ridge,4,0.6704928370125178,0.6932214675761459,0.10930346583056824,0.6223880152143548,0.6287970898839752,0.7093408125638961,50
random,spatial_knn,4,0.02148187653626096,0.017863769818225315,0.07159959202899298,0.0184512990921214,0.01848909786851179,1.05433841981506,50
matched_hop0,mean,4,0.0,0.0,0.0,,,0.9801670098304749,50
matched_hop0,pca_ridge,4,0.6273174161457482,0.6335156221997678,0.12160797127716841,0.5742940907882956,0.5658770524000724,0.7234134835004806,50
matched_hop0,spatial_knn,4,0.05553823250207219,0.04933550602744047,0.05274303028539092,0.049404712561300225,0.04582440603245408,1.0097850232644605,50
matched_hop1,mean,4,0.0,0.0,0.0,,,0.9801670098304749,50
matched_hop1,pca_ridge,4,0.6273174161457482,0.6335156221997678,0.12160797127716841,0.5742940907882956,0.5658770524000724,0.7234134835004806,50
matched_hop1,spatial_knn,4,0.05553823250207219,0.04933550602744047,0.05274303028539092,0.049404712561300225,0.04582440603245408,1.0097850232644605,50
matched_hop2,mean,4,0.0,0.0,0.0,,,1.0135012775659562,50
matched_hop2,pca_ridge,4,0.6500947101570995,0.666157331089368,0.11991420715672041,0.6016118250163961,0.5966584895083069,0.7342812448740006,50
matched_hop2,spatial_knn,4,0.00035742211475821176,-0.01459213842847848,0.08383069953936895,-0.004521132863986796,-0.011284712333323222,1.0576203725401434,50
matched_coord0.25,mean,4,0.0,0.0,0.0,,,0.9849774223566056,50
matched_coord0.25,pca_ridge,4,0.6307601116735402,0.6348783541706231,0.12364019042766307,0.5780831082691794,0.5713039830812896,0.7240251511335373,50
matched_coord0.25,spatial_knn,4,0.030720935102700977,0.023498628717777647,0.0590371767656678,0.025224888337517713,0.016066799365085777,1.0229015650632443,50
matched_coord0.5,mean,4,0.0,0.0,0.0,,,0.9919892019033432,50
matched_coord0.5,pca_ridge,4,0.6566724523227911,0.6779002317532664,0.12454526841846374,0.6015562437131033,0.589610707332312,0.7079038715362549,50
matched_coord0.5,spatial_knn,4,-0.014097700092437028,-0.03388339595772602,0.08624871152505113,-0.014762857431294962,-0.013031982445288505,1.0409707535125745,50
matched_coord1.0,mean,4,0.0,0.0,0.0,,,1.0377902495861053,50
matched_coord1.0,pca_ridge,4,0.6405060512559966,0.6700441231252081,0.20780943467594443,0.594705329465087,0.6436661580359122,0.7387036320567131,50
matched_coord1.0,spatial_knn,4,-0.03031712892746222,-0.041537640713490254,0.2411975115369548,-0.07278584961595597,-0.04491707759470915,1.0913151372926257,50
random,mean,5,0.0,0.0,0.0,,,0.9933187991380692,50
random,pca_ridge,5,0.6354056844014422,0.66236323854979,0.1373719275778479,0.5908075090017885,0.5936707490404498,0.7207712084054947,50
random,spatial_knn,5,0.010681858162141955,-0.007277878919745355,0.09767887303370255,0.0052527672830825845,-0.014326157944203981,1.0467526150946234,50
matched_hop0,mean,5,0.0,0.0,0.0,,,0.9801670098304749,50
matched_hop0,pca_ridge,5,0.6268381195071272,0.6282063166253098,0.12258575240735216,0.5753568565325076,0.5654804565566968,0.7235144275426865,50
