gene,model,random,strict,moran_i,inflation,dataset,platform,strict_type,strict_split
KRT17,spatial_knn,0.02604224203572597,0.0033034452822583125,0.0937079908018226,0.02273879675346766,anderson,ST_v1,patient,patient_
KRT18,mean,0.0,0.0,0.0813840488617422,0.0,anderson,ST_v1,patient,patient_
KRT18,pca_ridge,0.48185648310791657,0.24810514905754882,0.0813840488617422,0.23375133405036774,anderson,ST_v1,patient,patient_
KRT18,spatial_knn,-0.00486460894127683,-0.003247239381487801,0.0813840488617422,-0.0016173695597890294,anderson,ST_v1,patient,patient_
KRT81,mean,0.0,0.0,0.1043875954089753,0.0,anderson,ST_v1,patient,patient_
KRT81,pca_ridge,0.8141685105246761,0.04566701510386311,0.1043875954089753,0.768501495420813,anderson,ST_v1,patient,patient_
KRT81,spatial_knn,0.09404730667367749,0.009979718011724825,0.1043875954089753,0.08406758866195266,anderson,ST_v1,patient,patient_
LAPTM4A,mean,0.0,0.0,0.1133900000184341,0.0,anderson,ST_v1,patient,patient_
LAPTM4A,pca_ridge,0.6002184563289599,0.39944386312869934,0.1133900000184341,0.20077459320026053,anderson,ST_v1,patient,patient_
LAPTM4A,spatial_knn,0.03331495719181168,-0.004324529468262862,0.1133900000184341,0.037639486660074536,anderson,ST_v1,patient,patient_
LTF,mean,0.0,0.0,0.1083520695333013,0.0,anderson,ST_v1,patient,patient_
LTF,pca_ridge,0.549420762825131,0.045450064771384774,0.1083520695333013,0.5039706980537462,anderson,ST_v1,patient,patient_
LTF,spatial_knn,0.059464662896029453,0.011171509191089212,0.1083520695333013,0.04829315370494024,anderson,ST_v1,patient,patient_
MUC6,mean,0.0,0.0,0.1395612864681152,0.0,anderson,ST_v1,patient,patient_
MUC6,pca_ridge,0.7965446879695997,0.17018443225691218,0.1395612864681152,0.6263602557126875,anderson,ST_v1,patient,patient_
MUC6,spatial_knn,0.08520184455647356,-0.020177107393093772,0.1395612864681152,0.10537895194956734,anderson,ST_v1,patient,patient_
MUCL1,mean,0.0,0.0,0.2035057087321183,0.0,anderson,ST_v1,patient,patient_
MUCL1,pca_ridge,0.8379244274404473,0.25026838253580874,0.2035057087321183,0.5876560449046385,anderson,ST_v1,patient,patient_
MUCL1,spatial_knn,0.03624080584427774,-0.054348272195852775,0.2035057087321183,0.09058907804013051,anderson,ST_v1,patient,patient_
POSTN,mean,0.0,0.0,0.1051747118003996,0.0,anderson,ST_v1,patient,patient_
POSTN,pca_ridge,0.6504472773800198,0.3206978484536164,0.1051747118003996,0.32974942892640347,anderson,ST_v1,patient,patient_
POSTN,spatial_knn,0.05221686616739711,-0.011794394469027388,0.1051747118003996,0.0640112606364245,anderson,ST_v1,patient,patient_
PSMB3,mean,0.0,0.0,0.1410456057197452,0.0,anderson,ST_v1,patient,patient_
PSMB3,pca_ridge,0.6358102010101818,0.36550033767407336,0.1410456057197452,0.27030986333610846,anderson,ST_v1,patient,patient_
PSMB3,spatial_knn,0.06495671813868939,-0.004595127842397674,0.1410456057197452,0.06955184598108706,anderson,ST_v1,patient,patient_
PTGDS,mean,0.0,0.0,0.1180275641648927,0.0,anderson,ST_v1,patient,patient_
PTGDS,pca_ridge,0.4121735698460248,0.2820101790908124,0.1180275641648927,0.13016339075521244,anderson,ST_v1,patient,patient_
PTGDS,spatial_knn,0.03537941571051401,-0.0118509435344574,0.1180275641648927,0.04723035924497141,anderson,ST_v1,patient,patient_
PVALB,mean,0.0,0.0,0.0796546336923996,0.0,anderson,ST_v1,patient,patient_
PVALB,pca_ridge,0.4123861696298424,0.0339000962536168,0.0796546336923996,0.37848607337622564,anderson,ST_v1,patient,patient_
PVALB,spatial_knn,0.07550859325604901,-0.010594999198484101,0.0796546336923996,0.08610359245453311,anderson,ST_v1,patient,patient_
RHOB,mean,0.0,0.0,0.1073805445901473,0.0,anderson,ST_v1,patient,patient_
RHOB,pca_ridge,0.4840871354171886,0.33734545095646395,0.1073805445901473,0.14674168446072466,anderson,ST_v1,patient,patient_
RHOB,spatial_knn,0.03593336991030323,0.0023287688607467865,0.1073805445901473,0.03360460104955644,anderson,ST_v1,patient,patient_
S100A8,mean,0.0,0.0,0.1058392848922515,0.0,anderson,ST_v1,patient,patient_
S100A8,pca_ridge,0.8277150178867227,0.0755572076693499,0.1058392848922515,0.7521578102173728,anderson,ST_v1,patient,patient_
S100A8,spatial_knn,0.0017852261917017706,0.0361689830441052,0.1058392848922515,-0.03438375685240343,anderson,ST_v1,patient,patient_
S100A9,pca_ridge,0.8355780605785895,0.12452220082028927,0.1576748455991876,0.7110558597583002,anderson,ST_v1,patient,patient_
S100A9,spatial_knn,-0.07770155330781475,-0.013100300661886825,0.1576748455991876,-0.06460125264592792,anderson,ST_v1,patient,patient_
SCGB2A1,mean,0.0,0.0,0.0810778348273614,0.0,anderson,ST_v1,patient,patient_
SCGB2A1,pca_ridge,0.3742966853160613,0.10445299603863036,0.0810778348273614,0.26984368927743096,anderson,ST_v1,patient,patient_
SCGB2A1,spatial_knn,0.03303447106226081,0.0024482786010333996,0.0810778348273614,0.030586192461227412,anderson,ST_v1,patient,patient_
SCGB2A2,mean,0.0,0.0,0.3962425932715133,0.0,anderson,ST_v1,patient,patient_
SCGB2A2,pca_ridge,0.7841069797016663,0.21085271678941447,0.3962425932715133,0.5732542629122519,anderson,ST_v1,patient,patient_
SCGB2A2,spatial_knn,-0.028391589256812434,-0.11044345731017216,0.3962425932715133,0.08205186805335973,anderson,ST_v1,patient,patient_
SCGB3A1,mean,0.0,0.0,0.0887373266319377,0.0,anderson,ST_v1,patient,patient_
SCGB3A1,pca_ridge,0.7867889733232101,0.03058000928607046,0.0887373266319377,0.7562089640371397,anderson,ST_v1,patient,patient_
SCGB3A1,spatial_knn,0.01284869276283982,-0.007433949390422113,0.0887373266319377,0.02028264215326193,anderson,ST_v1,patient,patient_
SERP1,mean,0.0,0.0,0.090222842022612,0.0,anderson,ST_v1,patient,patient_
SERP1,pca_ridge,0.4598316416457339,0.2886665771736416,0.090222842022612,0.17116506447209234,anderson,ST_v1,patient,patient_
SERP1,spatial_knn,0.00831412145982666,-0.014941358362948725,0.090222842022612,0.023255479822775385,anderson,ST_v1,patient,patient_
SLC9A3R1,mean,0.0,0.0,0.1121974228583603,0.0,anderson,ST_v1,patient,patient_
SLC9A3R1,pca_ridge,0.7615684053946147,0.2743683675804685,0.1121974228583603,0.48720003781414617,anderson,ST_v1,patient,patient_
SLC9A3R1,spatial_knn,-0.00535828645440835,0.028986385835097977,0.1121974228583603,-0.03434467228950633,anderson,ST_v1,patient,patient_
STOM,mean,0.0,0.0,0.0846943610009284,0.0,anderson,ST_v1,patient,patient_
STOM,pca_ridge,0.3645971953789631,0.19696210519481988,0.0846943610009284,0.16763509018414324,anderson,ST_v1,patient,patient_
STOM,spatial_knn,0.05180745186882849,0.03261825998711704,0.0846943610009284,0.019189191881711455,anderson,ST_v1,patient,patient_
TFF1,mean,0.0,0.0,0.1088890464636705,0.0,anderson,ST_v1,patient,patient_
TFF1,pca_ridge,0.6710060194638713,0.018294404052503203,0.1088890464636705,0.6527116154113681,anderson,ST_v1,patient,patient_
TFF1,spatial_knn,0.08288146104306396,-0.007601678346391858,0.1088890464636705,0.09048313938945582,anderson,ST_v1,patient,patient_
TFF3,mean,0.0,0.0,0.1554767375059992,0.0,anderson,ST_v1,patient,patient_
TFF3,pca_ridge,0.7341434839718427,0.030943865623709273,0.1554767375059992,0.7031996183481334,anderson,ST_v1,patient,patient_
TFF3,spatial_knn,0.07793112012360244,0.034939944714341115,0.1554767375059992,0.042991175409261326,anderson,ST_v1,patient,patient_
ENSG00000007312,mean,0.0,0.0,0.1516946392528602,0.0,thrane,ST_v1,patient,patient_
ENSG00000007312,pca_ridge,0.6755570536284808,0.32251783718279586,0.1516946392528602,0.353039216445685,thrane,ST_v1,patient,patient_
ENSG00000007312,spatial_knn,0.02379739607055616,-0.02266520173512395,0.1516946392528602,0.046462597805680114,thrane,ST_v1,patient,patient_
ENSG00000011465,pca_ridge,0.48332057733713985,0.3336159394449415,0.1647689780610995,0.14970463789219834,thrane,ST_v1,patient,patient_
ENSG00000011465,spatial_knn,-0.02733781462652405,-0.0244318405673131,0.1647689780610995,-0.0029059740592109508,thrane,ST_v1,patient,patient_
ENSG00000019582,pca_ridge,0.747852882460157,0.5131143585898836,0.2721271499091866,0.23473852387027339,thrane,ST_v1,patient,patient_
ENSG00000019582,spatial_knn,-0.03307603370052058,-0.010524741675930397,0.2721271499091866,-0.022551292024590178,thrane,ST_v1,patient,patient_
ENSG00000068831,mean,0.0,0.0,0.1537849994048688,0.0,thrane,ST_v1,patient,patient_
ENSG00000068831,pca_ridge,0.5469574557330178,0.24770826215325267,0.1537849994048688,0.2992491935797651,thrane,ST_v1,patient,patient_
ENSG00000068831,spatial_knn,-0.01245973373217725,-0.03946175114351485,0.1537849994048688,0.0270020174113376,thrane,ST_v1,patient,patient_
ENSG00000087086,mean,0.0,0.0,0.1742076799627259,0.0,thrane,ST_v1,patient,patient_
ENSG00000087086,pca_ridge,0.5547614155343229,0.17419522465059392,0.1742076799627259,0.380566190883729,thrane,ST_v1,patient,patient_
ENSG00000087086,spatial_knn,0.07513864906091242,-0.009813933387610625,0.1742076799627259,0.08495258244852304,thrane,ST_v1,patient,patient_
ENSG00000101335,mean,0.0,0.0,0.2413059481132959,0.0,thrane,ST_v1,patient,patient_
ENSG00000101335,pca_ridge,0.5317816671480224,0.4576810249367369,0.2413059481132959,0.07410064221128554,thrane,ST_v1,patient,patient_
ENSG00000101335,spatial_knn,-0.02338539311616334,-0.005600171440071725,0.2413059481132959,-0.017785221676091617,thrane,ST_v1,patient,patient_
ENSG00000102879,mean,0.0,0.0,0.1583010882604621,0.0,thrane,ST_v1,patient,patient_
ENSG00000102879,pca_ridge,0.6232280901707101,0.30824212660698214,0.1583010882604621,0.314985963563728,thrane,ST_v1,patient,patient_
ENSG00000102879,spatial_knn,0.04442459783582183,-0.008466009252766825,0.1583010882604621,0.052890607088588656,thrane,ST_v1,patient,patient_
ENSG00000104419,mean,0.0,0.0,0.1574565036034451,0.0,thrane,ST_v1,patient,patient_
ENSG00000104419,pca_ridge,0.7439151548248766,0.10908411940127498,0.1574565036034451,0.6348310354236016,thrane,ST_v1,patient,patient_
ENSG00000104419,spatial_knn,0.006514567775730158,0.04377265573007985,0.1574565036034451,-0.03725808795434969,thrane,ST_v1,patient,patient_
ENSG00000104894,mean,0.0,0.0,0.1884588677252927,0.0,thrane,ST_v1,patient,patient_
ENSG00000104894,pca_ridge,0.6855876546140585,0.34329580265892334,0.1884588677252927,0.3422918519551351,thrane,ST_v1,patient,patient_
ENSG00000104894,spatial_knn,0.05531332709881955,0.0468611807497285,0.1884588677252927,0.008452146349091055,thrane,ST_v1,patient,patient_
ENSG00000104921,mean,0.0,0.0,0.2075898428622362,0.0,thrane,ST_v1,patient,patient_
ENSG00000104921,pca_ridge,0.5117792789622554,0.2926445664574514,0.2075898428622362,0.21913471250480399,thrane,ST_v1,patient,patient_
ENSG00000104921,spatial_knn,0.09826545260590902,0.0762591134448562,0.2075898428622362,0.022006339161052824,thrane,ST_v1,patient,patient_
ENSG00000105369,mean,0.0,0.0,0.231657568717529,0.0,thrane,ST_v1,patient,patient_
ENSG00000105369,pca_ridge,0.7209342641201427,0.32722975085873374,0.231657568717529,0.393704513261409,thrane,ST_v1,patient,patient_
ENSG00000105369,spatial_knn,0.050798125468112035,0.0068370585584086,0.231657568717529,0.04396106690970344,thrane,ST_v1,patient,patient_
ENSG00000105664,mean,0.0,0.0,0.198360995717282,0.0,thrane,ST_v1,patient,patient_
ENSG00000105664,pca_ridge,0.44432820231411785,0.23936975624624807,0.198360995717282,0.20495844606786978,thrane,ST_v1,patient,patient_
ENSG00000105664,spatial_knn,-0.0001620455744401894,-0.04123214123278135,0.198360995717282,0.04107009565834116,thrane,ST_v1,patient,patient_
ENSG00000107317,mean,0.0,0.0,0.166452402616557,0.0,thrane,ST_v1,patient,patient_
ENSG00000107317,pca_ridge,0.5923178011948111,0.28514482194171376,0.166452402616557,0.3071729792530974,thrane,ST_v1,patient,patient_
ENSG00000107317,spatial_knn,-0.03478842730084683,-0.027554744829426225,0.166452402616557,-0.007233682471420606,thrane,ST_v1,patient,patient_
ENSG00000108821,pca_ridge,0.6574580758108027,0.5255367181974515,0.2957076281853752,0.13192135761335122,thrane,ST_v1,patient,patient_
ENSG00000108821,spatial_knn,-0.0321476458610743,-0.0007921202428474265,0.2957076281853752,-0.03135552561822687,thrane,ST_v1,patient,patient_
ENSG00000110799,mean,0.0,0.0,0.1690940526378662,0.0,thrane,ST_v1,patient,patient_
ENSG00000110799,pca_ridge,0.4730790200081051,0.26340576693398154,0.1690940526378662,0.20967325307412354,thrane,ST_v1,patient,patient_
ENSG00000110799,spatial_knn,0.04205719343790318,0.03741998609635123,0.1690940526378662,0.004637207341551951,thrane,ST_v1,patient,patient_
ENSG00000115306,mean,0.0,0.0,0.1595852592400134,0.0,thrane,ST_v1,patient,patient_
ENSG00000115306,pca_ridge,0.70858462243425,0.3083571472481089,0.1595852592400134,0.4002274751861411,thrane,ST_v1,patient,patient_
ENSG00000115306,spatial_knn,-0.015944266761832908,0.026575832117607275,0.1595852592400134,-0.04252009887944018,thrane,ST_v1,patient,patient_
ENSG00000115461,mean,0.0,0.0,0.1562028913486758,0.0,thrane,ST_v1,patient,patient_
ENSG00000115461,pca_ridge,0.6693703379642463,0.2172286095287253,0.1562028913486758,0.452141728435521,thrane,ST_v1,patient,patient_
ENSG00000115461,spatial_knn,-0.08257778574627549,0.006159100144040499,0.1562028913486758,-0.08873688589031599,thrane,ST_v1,patient,patient_
ENSG00000118785,mean,0.0,0.0,0.300753145196416,0.0,thrane,ST_v1,patient,patient_
ENSG00000118785,pca_ridge,0.6946964223732135,0.24821456141090273,0.300753145196416,0.4464818609623108,thrane,ST_v1,patient,patient_
ENSG00000118785,spatial_knn,0.041255777911302985,0.04564851883848817,0.300753145196416,-0.004392740927185182,thrane,ST_v1,patient,patient_
ENSG00000125730,mean,0.0,0.0,0.1533475657384171,0.0,thrane,ST_v1,patient,patient_
ENSG00000125730,pca_ridge,0.5995517900558348,0.2732950395858471,0.1533475657384171,0.3262567504699877,thrane,ST_v1,patient,patient_
ENSG00000125730,spatial_knn,-0.08880145652038779,-0.037499517740344074,0.1533475657384171,-0.051301938780043715,thrane,ST_v1,patient,patient_
ENSG00000126709,mean,0.0,0.0,0.2020547039117358,0.0,thrane,ST_v1,patient,patient_
ENSG00000126709,pca_ridge,0.7757797154475095,0.24301850447669796,0.2020547039117358,0.5327612109708115,thrane,ST_v1,patient,patient_
ENSG00000126709,spatial_knn,-0.06165672300379251,-0.02586292678063475,0.2020547039117358,-0.03579379622315776,thrane,ST_v1,patient,patient_
ENSG00000129538,pca_ridge,0.749987918442906,0.27277237368337376,0.1871251643603853,0.47721554475953226,thrane,ST_v1,patient,patient_
ENSG00000129538,spatial_knn,-0.057810784830942465,0.06807390944431797,0.1871251643603853,-0.12588469427526044,thrane,ST_v1,patient,patient_
ENSG00000132465,mean,0.0,0.0,0.2658941433791481,0.0,thrane,ST_v1,patient,patient_
ENSG00000132465,pca_ridge,0.5762364688334324,0.3306739599659573,0.2658941433791481,0.2455625088674751,thrane,ST_v1,patient,patient_
ENSG00000132465,spatial_knn,-0.02092082733075498,-0.1184503991001403,0.2658941433791481,0.09752957176938531,thrane,ST_v1,patient,patient_
ENSG00000137077,pca_ridge,0.6527067165253894,0.36448431906912593,0.3491952864954268,0.28822239745626343,thrane,ST_v1,patient,patient_
ENSG00000137077,spatial_knn,0.07504282801580552,0.04299663872278872,0.3491952864954268,0.032046189293016794,thrane,ST_v1,patient,patient_
ENSG00000137818,mean,0.0,0.0,0.2088112837476471,0.0,thrane,ST_v1,patient,patient_
ENSG00000137818,pca_ridge,0.4793972301642029,0.22823582080599447,0.2088112837476471,0.2511614093582084,thrane,ST_v1,patient,patient_
ENSG00000137818,spatial_knn,-0.006375793958826585,-0.048188870262097,0.2088112837476471,0.04181307630327041,thrane,ST_v1,patient,patient_
ENSG00000139329,mean,0.0,0.0,0.1748544316399678,0.0,thrane,ST_v1,patient,patient_
ENSG00000139329,pca_ridge,0.4424098945289149,0.3783460423608125,0.1748544316399678,0.0640638521681024,thrane,ST_v1,patient,patient_
ENSG00000139329,spatial_knn,-0.00923028242627576,-0.027584161630514824,0.1748544316399678,0.018353879204239063,thrane,ST_v1,patient,patient_
ENSG00000140105,mean,0.0,0.0,0.1714495704597315,0.0,thrane,ST_v1,patient,patient_
ENSG00000140105,pca_ridge,0.6015631532376968,0.25656933605282184,0.1714495704597315,0.344993817184875,thrane,ST_v1,patient,patient_
ENSG00000140105,spatial_knn,-0.04058811910767919,-0.010809530307283726,0.1714495704597315,-0.029778588800395467,thrane,ST_v1,patient,patient_
ENSG00000143341,mean,0.0,0.0,0.1788033450035842,0.0,thrane,ST_v1,patient,patient_
ENSG00000143341,pca_ridge,0.6828379627847029,0.33800453370623845,0.1788033450035842,0.3448334290784644,thrane,ST_v1,patient,patient_
ENSG00000143341,spatial_knn,0.02636519270492079,0.006145088551602401,0.1788033450035842,0.02022010415331839,thrane,ST_v1,patient,patient_
ENSG00000145824,pca_ridge,0.42933946682091023,0.16511192985969528,0.1516569403745314,0.2642275369612149,thrane,ST_v1,patient,patient_
ENSG00000145824,spatial_knn,-0.05888457320254372,-0.012267866408996866,0.1516569403745314,-0.046616706793546854,thrane,ST_v1,patient,patient_
ENSG00000153064,mean,0.0,0.0,0.2147060805600264,0.0,thrane,ST_v1,patient,patient_
ENSG00000153064,pca_ridge,0.5293984799689871,0.456561601020535,0.2147060805600264,0.07283687894845214,thrane,ST_v1,patient,patient_
ENSG00000153064,spatial_knn,0.005082144236773589,0.01099663798249695,0.2147060805600264,-0.005914493745723361,thrane,ST_v1,patient,patient_
ENSG00000156738,pca_ridge,0.7595958702107702,0.3447217526739894,0.2790927331473883,0.41487411753678083,thrane,ST_v1,patient,patient_
ENSG00000156738,spatial_knn,0.03645463186643419,0.016519072324458175,0.2790927331473883,0.019935559541976015,thrane,ST_v1,patient,patient_
ENSG00000160307,mean,0.0,0.0,0.2034363446355774,0.0,thrane,ST_v1,patient,patient_
ENSG00000160307,pca_ridge,0.8713478363361314,0.4061601083375343,0.2034363446355774,0.46518772799859714,thrane,ST_v1,patient,patient_
ENSG00000160307,spatial_knn,-0.05714056380346365,0.03381490132297635,0.2034363446355774,-0.09095546512644,thrane,ST_v1,patient,patient_
ENSG00000162511,mean,0.0,0.0,0.1702604207728458,0.0,thrane,ST_v1,patient,patient_
ENSG00000162511,pca_ridge,0.6934275656142248,0.3747849441175456,0.1702604207728458,0.3186426214966792,thrane,ST_v1,patient,patient_
ENSG00000162511,spatial_knn,-0.005907046333956981,0.0336663102523031,0.1702604207728458,-0.03957335658626008,thrane,ST_v1,patient,patient_
ENSG00000164692,mean,0.0,0.0,0.207343391349689,0.0,thrane,ST_v1,patient,patient_
ENSG00000164692,pca_ridge,0.5934251297783895,0.42341446341168965,0.207343391349689,0.17001066636669981,thrane,ST_v1,patient,patient_
ENSG00000164692,spatial_knn,0.06914091986068846,0.049840696065710476,0.207343391349689,0.019300223794977985,thrane,ST_v1,patient,patient_
ENSG00000168542,mean,0.0,0.0,0.2305697492086675,0.0,thrane,ST_v1,patient,patient_
ENSG00000168542,pca_ridge,0.5813428101763731,0.4806242827111341,0.2305697492086675,0.10071852746523902,thrane,ST_v1,patient,patient_
ENSG00000168542,spatial_knn,-0.004655870225952109,-0.012603447351452773,0.2305697492086675,0.007947577125500664,thrane,ST_v1,patient,patient_
ENSG00000169442,mean,0.0,0.0,0.2510612277641204,0.0,thrane,ST_v1,patient,patient_
ENSG00000169442,pca_ridge,0.7614114629357103,0.42134884066144374,0.2510612277641204,0.34006262227426653,thrane,ST_v1,patient,patient_
ENSG00000169442,spatial_knn,0.07305924750600938,0.052181395041167325,0.2510612277641204,0.020877852464842056,thrane,ST_v1,patient,patient_
ENSG00000173369,mean,0.0,0.0,0.1663807856543726,0.0,thrane,ST_v1,patient,patient_
ENSG00000173369,pca_ridge,0.7110088570871782,0.3694142818520608,0.1663807856543726,0.3415945752351174,thrane,ST_v1,patient,patient_
ENSG00000173369,spatial_knn,-0.061254664010908066,-0.06843646155805558,0.1663807856543726,0.0071817975471475115,thrane,ST_v1,patient,patient_
ENSG00000182492,pca_ridge,0.7659583712567481,0.4902855105612633,0.2461415634244518,0.27567286069548486,thrane,ST_v1,patient,patient_
ENSG00000182492,spatial_knn,-0.05859457158183695,0.006349442486548976,0.2461415634244518,-0.06494401406838593,thrane,ST_v1,patient,patient_
ENSG00000185664,mean,0.0,0.0,0.2274301683596527,0.0,thrane,ST_v1,patient,patient_
ENSG00000185664,pca_ridge,0.9176597302197889,0.2433674472123832,0.2274301683596527,0.6742922830074056,thrane,ST_v1,patient,patient_
ENSG00000185664,spatial_knn,-0.1778242418261855,-0.016860344640275804,0.2274301683596527,-0.1609638971859097,thrane,ST_v1,patient,patient_
ENSG00000196092,mean,0.0,0.0,0.1877689474640897,0.0,thrane,ST_v1,patient,patient_
ENSG00000196092,pca_ridge,0.544594867043159,0.4411333756521907,0.1877689474640897,0.10346149139096827,thrane,ST_v1,patient,patient_
ENSG00000196092,spatial_knn,0.027666195863397858,0.01366580010401505,0.1877689474640897,0.014000395759382807,thrane,ST_v1,patient,patient_
ENSG00000204287,mean,0.0,0.0,0.1991559324888003,0.0,thrane,ST_v1,patient,patient_
ENSG00000204287,pca_ridge,0.735097680503238,0.4486133858766238,0.1991559324888003,0.2864842946266142,thrane,ST_v1,patient,patient_
ENSG00000204287,spatial_knn,0.03283803967152601,0.0424423062604486,0.1991559324888003,-0.009604266588922591,thrane,ST_v1,patient,patient_
ENSG00000204382,mean,0.0,0.0,0.2299616170403105,0.0,thrane,ST_v1,patient,patient_
ENSG00000204382,pca_ridge,0.7171279059273556,0.0,0.2299616170403105,0.7171279059273556,thrane,ST_v1,patient,patient_
ENSG00000204382,spatial_knn,-0.07193241408903951,0.0,0.2299616170403105,-0.07193241408903951,thrane,ST_v1,patient,patient_
ENSG00000206503,mean,0.0,0.0,0.1519253375073515,0.0,thrane,ST_v1,patient,patient_
ENSG00000206503,pca_ridge,0.6977050768941968,0.2693406801538728,0.1519253375073515,0.428364396740324,thrane,ST_v1,patient,patient_
ENSG00000206503,spatial_knn,0.02312450031689607,0.012759666596156249,0.1519253375073515,0.010364833720739822,thrane,ST_v1,patient,patient_
ENSG00000227507,mean,0.0,0.0,0.1927751115198895,0.0,thrane,ST_v1,patient,patient_
ENSG00000227507,pca_ridge,0.743741949010065,0.3836366770340602,0.1927751115198895,0.3601052719760048,thrane,ST_v1,patient,patient_
ENSG00000227507,spatial_knn,0.006659691638410381,0.001409727772068675,0.1927751115198895,0.005249963866341706,thrane,ST_v1,patient,patient_
ENSG00000234745,mean,0.0,0.0,0.1887170127746887,0.0,thrane,ST_v1,patient,patient_
ENSG00000234745,pca_ridge,0.8002292617066082,0.3421496602135128,0.1887170127746887,0.45807960149309546,thrane,ST_v1,patient,patient_
ENSG00000234745,spatial_knn,-0.061856147268204396,-0.015205412002928707,0.1887170127746887,-0.04665073526527569,thrane,ST_v1,patient,patient_
ENSG00000245532,mean,0.0,0.0,0.2202819647367754,0.0,thrane,ST_v1,patient,patient_
ENSG00000245532,pca_ridge,0.7433942681599357,0.26314350018605365,0.2202819647367754,0.48025076797388205,thrane,ST_v1,patient,patient_
ENSG00000245532,spatial_knn,-0.051434583652276725,-0.08524499038305589,0.2202819647367754,0.03381040673077916,thrane,ST_v1,patient,patient_
ENSG00000251562,pca_ridge,0.6273872664301168,0.3458643463943815,0.381169413856624,0.28152292003573526,thrane,ST_v1,patient,patient_
ENSG00000251562,spatial_knn,0.262934427132789,0.29135440044577227,0.381169413856624,-0.028419973312983293,thrane,ST_v1,patient,patient_
ENSG00000254709,mean,0.0,0.0,0.308389461956402,0.0,thrane,ST_v1,patient,patient_
ENSG00000254709,pca_ridge,0.6688792893319333,0.3321591202401831,0.308389461956402,0.3367201690917502,thrane,ST_v1,patient,patient_
ENSG00000254709,spatial_knn,-0.0216734290226758,-0.06220213428582773,0.308389461956402,0.04052870526315193,thrane,ST_v1,patient,patient_
ENSG00000255823,pca_ridge,0.6006277063052907,0.17305725365016073,0.1570465029279974,0.42757045265513,thrane,ST_v1,patient,patient_
ENSG00000255823,spatial_knn,0.04701459350703293,0.13432700293776142,0.1570465029279974,-0.08731240943072849,thrane,ST_v1,patient,patient_
ENSG00000261857,mean,0.0,0.0,0.2280162853404668,0.0,thrane,ST_v1,patient,patient_
ENSG00000261857,pca_ridge,0.8173640324697233,0.41638124657275777,0.2280162853404668,0.40098278589696557,thrane,ST_v1,patient,patient_
ENSG00000261857,spatial_knn,-0.01950239562596906,0.057595696780842504,0.2280162853404668,-0.07709809240681156,thrane,ST_v1,patient,patient_
ENSG00000281383,mean,0.0,0.0,0.5566332992913675,0.0,thrane,ST_v1,patient,patient_
ENSG00000281383,pca_ridge,0.7250289955027693,0.5827239052930913,0.5566332992913675,0.14230509020967808,thrane,ST_v1,patient,patient_
ENSG00000281383,spatial_knn,0.21497963767700026,0.26826652591548467,0.5566332992913675,-0.0532868882384844,thrane,ST_v1,patient,patient_
