slide,split,model,seed,gene,pearson,spearman,rmse
Section_1,matched_coord1.0,pca_ridge,1,C6orf141,0.27704096241397713,0.2864459496157731,0.32831597328186035
Section_1,matched_coord1.0,pca_ridge,1,LYZ,0.402062826114089,0.36,0.5685114860534668
Section_1,matched_coord1.0,pca_ridge,1,CTSD,-0.02749317610798862,-0.010769230769230769,0.3362838923931122
Section_1,matched_coord1.0,pca_ridge,1,HEBP1,0.32559033614341054,0.4084615384615385,0.40662825107574463
Section_1,matched_coord1.0,pca_ridge,1,IGHM,-0.017208362380523475,-0.1497465348628691,0.6654919385910034
Section_1,matched_coord1.0,pca_ridge,1,HLA-DRB1,0.39989623867212737,0.3423076923076923,0.3562088906764984
Section_1,matched_coord1.0,pca_ridge,1,C1QA,0.3273721934768405,0.26384615384615384,0.369223415851593
Section_1,matched_coord1.0,pca_ridge,1,IGHA1,-0.14294621891610837,-0.22004231990036258,0.5946265459060669
Section_1,matched_coord1.0,pca_ridge,1,DEGS1,-0.28555413160330184,-0.21839804441196117,0.6302003264427185
Section_1,matched_coord1.0,pca_ridge,1,AC087379.2,-0.383244472022418,-0.48372701303265303,0.32846373319625854
Section_1,matched_coord1.0,pca_ridge,1,AEBP1,0.07019535136620716,0.19830102024421964,0.6619318723678589
Section_1,matched_coord1.0,pca_ridge,1,COL1A2,-0.2213853140446474,-0.20846153846153848,0.40472355484962463
Section_1,matched_coord1.0,pca_ridge,1,GFRA1,0.07857484565565655,-0.02848345724681373,0.5627036094665527
Section_1,matched_coord1.0,pca_ridge,1,COL1A1,0.05404181189668421,0.023076923076923078,0.5076383948326111
Section_1,matched_coord1.0,pca_ridge,1,HLA-E,0.16679253877636588,0.07384615384615385,0.3222363591194153
Section_1,matched_coord1.0,pca_ridge,1,CFB,-0.22903925918125032,-0.18923076923076923,0.6787666082382202
Section_1,matched_coord1.0,pca_ridge,1,CCL19,-0.008628580400137463,0.01290244295163102,0.5732912421226501
Section_1,matched_coord1.0,pca_ridge,1,SNCG,-0.04435591884358311,0.016153846153846154,0.826038122177124
Section_1,matched_coord1.0,pca_ridge,1,IGHG2,0.01325587573772438,0.004769195102306749,0.4799787402153015
Section_2,matched_coord1.0,pca_ridge,1,CRISP3,-0.0766882016605668,-0.08517792432979102,0.5028679966926575
Section_2,matched_coord1.0,pca_ridge,1,CPB1,0.08377012037609734,0.08067226890756303,1.3523118495941162
Section_2,matched_coord1.0,pca_ridge,1,IGHG3,0.36371825385816925,0.30392156862745096,0.7123509049415588
Section_2,matched_coord1.0,pca_ridge,1,CD74,0.8290416248520962,0.8089635854341737,0.23118363320827484
Section_2,matched_coord1.0,pca_ridge,1,IGLC2,0.29636481524040237,0.31176470588235294,0.9430299997329712
Section_2,matched_coord1.0,pca_ridge,1,HLA-B,0.5672346293587731,0.44873949579831934,0.26002195477485657
Section_2,matched_coord1.0,pca_ridge,1,IGKC,0.3998073494435426,0.43361344537815133,0.8124710321426392
Section_2,matched_coord1.0,pca_ridge,1,MALAT1,0.5415966264167051,0.5369747899159664,0.4546918272972107
Section_2,matched_coord1.0,pca_ridge,1,ALB,0.01921373613261341,-0.0025610734991773233,0.6669971942901611
Section_2,matched_coord1.0,pca_ridge,1,IGHG4,0.12039163127032132,0.08151260504201681,0.4881639778614044
Section_2,matched_coord1.0,pca_ridge,1,TFF3,0.28699082505127466,0.273109243697479,0.3808929920196533
Section_2,matched_coord1.0,pca_ridge,1,CXCL14,0.20640579492580488,0.12296918767507005,0.5339157581329346
Section_2,matched_coord1.0,pca_ridge,1,IGHG1,0.27369869300683614,0.1753501400560224,0.6690431833267212
Section_2,matched_coord1.0,pca_ridge,1,SLITRK6,-0.16265232528992177,-0.17472278535176616,0.30707475543022156
Section_2,matched_coord1.0,pca_ridge,1,APOE,0.8299579961613084,0.8509803921568628,0.3085463047027588
Section_2,matched_coord1.0,pca_ridge,1,MT-ND2,0.10691974216933611,0.1949579831932773,0.4297831952571869
Section_2,matched_coord1.0,pca_ridge,1,CALML5,0.4050608828378061,0.2579831932773109,1.1351075172424316
Section_2,matched_coord1.0,pca_ridge,1,HLA-DRA,0.7374448710871971,0.7112044817927171,0.34507089853286743
Section_2,matched_coord1.0,pca_ridge,1,S100G,0.33218001553125376,0.21792717086834737,0.4439537227153778
Section_2,matched_coord1.0,pca_ridge,1,LINC00645,0.16202541868625453,0.21771018527891992,0.4686914384365082
Section_2,matched_coord1.0,pca_ridge,1,C3,0.649701044077208,0.6316526610644259,0.4379144310951233
Section_2,matched_coord1.0,pca_ridge,1,IGLC3,0.10815924088145124,0.05355523290954005,0.7672797441482544
Section_2,matched_coord1.0,pca_ridge,1,IGLC1,0.10727871044989606,0.06299661248241416,0.709469735622406
Section_2,matched_coord1.0,pca_ridge,1,TIMP1,0.7770619121696547,0.7893557422969187,0.6639135479927063
Section_2,matched_coord1.0,pca_ridge,1,APOC1,0.6370103144530784,0.6176470588235295,0.3855469226837158
Section_2,matched_coord1.0,pca_ridge,1,TFF1,0.5295011040032604,0.48011204481792724,0.7673513889312744
Section_2,matched_coord1.0,pca_ridge,1,SCGB2A2,0.4974944997320048,0.47563025210084037,0.6931259036064148
Section_2,matched_coord1.0,pca_ridge,1,SCGB1D2,0.41672566898851,0.46965673760399124,0.671125054359436
Section_2,matched_coord1.0,pca_ridge,1,SERPINA3,0.09029301393430345,0.14845938375350143,0.42686232924461365
Section_2,matched_coord1.0,pca_ridge,1,LINC00052,0.15360418384274188,0.177869534876672,0.4948563873767853
Section_2,matched_coord1.0,pca_ridge,1,AGR2,0.4162370948467445,0.4151260504201681,0.3814467787742615
Section_2,matched_coord1.0,pca_ridge,1,C6orf141,-0.2249200848827867,-0.25493882550685765,0.2839455306529999
Section_2,matched_coord1.0,pca_ridge,1,LYZ,0.7332637976587907,0.769467787114846,0.5195350050926208
Section_2,matched_coord1.0,pca_ridge,1,CTSD,0.68569138266907,0.6627450980392158,0.3131454885005951
Section_2,matched_coord1.0,pca_ridge,1,HEBP1,0.32311819893354493,0.27086834733893556,0.5316215753555298
Section_2,matched_coord1.0,pca_ridge,1,IGHM,0.014510768628778571,0.08627450980392158,0.6158735752105713
Section_2,matched_coord1.0,pca_ridge,1,HLA-DRB1,0.6943242583656368,0.6815126050420169,0.3197101354598999
Section_2,matched_coord1.0,pca_ridge,1,C1QA,0.756948869941749,0.7571428571428572,0.32734182476997375
Section_2,matched_coord1.0,pca_ridge,1,IGHA1,-0.13156201829524972,-0.152143463523278,0.7355077862739563
Section_2,matched_coord1.0,pca_ridge,1,DEGS1,-0.08281059300212983,-0.062464985994397766,0.36333033442497253
Section_2,matched_coord1.0,pca_ridge,1,AC087379.2,0.18461812302782846,0.18319208088233088,0.28325459361076355
Section_2,matched_coord1.0,pca_ridge,1,AEBP1,0.684145798647122,0.6787114845938376,0.34824422001838684
Section_2,matched_coord1.0,pca_ridge,1,COL1A2,0.7278478791164051,0.7151260504201682,0.36363619565963745
Section_2,matched_coord1.0,pca_ridge,1,GFRA1,0.0005109080034560264,0.06526610644257703,0.3706977069377899
Section_2,matched_coord1.0,pca_ridge,1,COL1A1,0.7633755365921722,0.7932773109243698,0.46536192297935486
Section_2,matched_coord1.0,pca_ridge,1,HLA-E,0.7095561243680029,0.6784313725490196,0.28995397686958313
Section_2,matched_coord1.0,pca_ridge,1,CFB,0.47785111479940645,0.3344537815126051,0.68809574842453
Section_2,matched_coord1.0,pca_ridge,1,CCL19,0.3950092981169932,0.4471350738661126,0.6558865904808044
Section_2,matched_coord1.0,pca_ridge,1,SNCG,0.47054348042084915,0.48263305322128847,0.997409999370575
Section_2,matched_coord1.0,pca_ridge,1,IGHG2,0.13311317924054983,0.012436497780214072,0.5416266322135925
Section_1,matched_coord1.0,spatial_knn,1,CRISP3,-0.054868575191658074,-0.11143018912772244,0.5109576782031658
Section_1,matched_coord1.0,spatial_knn,1,CPB1,-0.27619945983946986,-0.26615384615384613,1.0533220976110416
Section_1,matched_coord1.0,spatial_knn,1,IGHG3,-0.05846320990932211,0.09769230769230769,1.1184387278009575
Section_1,matched_coord1.0,spatial_knn,1,CD74,0.316398365416481,0.20230769230769227,0.6103254944373263
Section_1,matched_coord1.0,spatial_knn,1,IGLC2,0.036388184850119805,0.05385651186372511,1.29362836503463
Section_1,matched_coord1.0,spatial_knn,1,HLA-B,0.17903141201572215,0.10538461538461538,0.3150158604838156
Section_1,matched_coord1.0,spatial_knn,1,IGKC,-0.21962485402632456,-0.13076923076923078,1.3044830583393732
Section_1,matched_coord1.0,spatial_knn,1,MALAT1,-0.09793774115935516,-0.1753846153846154,0.6024440163188641
Section_1,matched_coord1.0,spatial_knn,1,ALB,-0.4031598017663407,-0.5011727529514732,1.0848449562011266
Section_1,matched_coord1.0,spatial_knn,1,IGHG4,-0.4014710884981769,-0.4469230769230769,0.6040175778877009
Section_1,matched_coord1.0,spatial_knn,1,TFF3,-0.2866285139056253,-0.3976923076923076,0.6256663473677633
Section_1,matched_coord1.0,spatial_knn,1,CXCL14,0.37237163963199027,0.36566600519558157,0.41332561192901157
Section_1,matched_coord1.0,spatial_knn,1,IGHG1,-0.23854431428547276,-0.19692307692307692,1.121278199527094
Section_1,matched_coord1.0,spatial_knn,1,SLITRK6,-0.03314618112730849,-0.11945970903104058,0.33418385841128523
Section_1,matched_coord1.0,spatial_knn,1,APOE,0.049604511426312906,0.03153846153846154,1.3737467800537773
Section_1,matched_coord1.0,spatial_knn,1,MT-ND2,0.032315372161822356,-0.020769230769230772,0.9525065201490738
Section_1,matched_coord1.0,spatial_knn,1,CALML5,0.2775720396496681,0.2653846153846154,0.8499942155257223
Section_1,matched_coord1.0,spatial_knn,1,HLA-DRA,0.3534129996148183,0.44230769230769235,0.4362445935986626
Section_1,matched_coord1.0,spatial_knn,1,S100G,0.07866370594887048,0.21811887304808672,0.8910129217015098
Section_1,matched_coord1.0,spatial_knn,1,LINC00645,0.27519298408090487,0.12956313361266666,0.6877890310101583
Section_1,matched_coord1.0,spatial_knn,1,C3,0.3984794293156468,0.24692307692307694,0.7390205470118387
Section_1,matched_coord1.0,spatial_knn,1,IGLC3,-0.41463150346263,-0.3962761305254546,0.5685618713235242
Section_1,matched_coord1.0,spatial_knn,1,IGLC1,0.056216556194582504,0.039381067613160986,0.7122524988869721
Section_1,matched_coord1.0,spatial_knn,1,TIMP1,0.3591857129608178,0.31830502245187287,0.708476263213699
Section_1,matched_coord1.0,spatial_knn,1,APOC1,0.007214973643957045,0.09076923076923075,1.239608534503322
Section_1,matched_coord1.0,spatial_knn,1,TFF1,-0.13383439219256305,-0.16461538461538464,0.8884761433848998
Section_1,matched_coord1.0,spatial_knn,1,SCGB2A2,0.17613934346789634,0.3416041609641993,0.569325401447665
Section_1,matched_coord1.0,spatial_knn,1,SCGB1D2,0.5002077367861322,0.5053359006340591,0.7228534633056111
Section_1,matched_coord1.0,spatial_knn,1,SERPINA3,-0.5003332827800461,-0.45,0.41611299496822696
Section_1,matched_coord1.0,spatial_knn,1,LINC00052,0.2716095677533245,0.10822214584763679,0.5452267750565598
Section_1,matched_coord1.0,spatial_knn,1,AGR2,0.04337401783648102,-0.003846153846153846,0.5052739336897684
Section_1,matched_coord1.0,spatial_knn,1,C6orf141,-0.17940837342747176,-0.1893592885741174,0.3761275745277616
Section_1,matched_coord1.0,spatial_knn,1,LYZ,0.47125470837594885,0.29692307692307696,0.5498129517780722
Section_1,matched_coord1.0,spatial_knn,1,CTSD,-0.16081006624304375,-0.06769230769230769,1.0269806268890849
Section_1,matched_coord1.0,spatial_knn,1,HEBP1,0.13779278169172077,0.020769230769230772,0.5476740193496377
Section_1,matched_coord1.0,spatial_knn,1,IGHM,-0.3780587582899319,-0.36674216632211804,0.9973057839306989
Section_1,matched_coord1.0,spatial_knn,1,HLA-DRB1,0.16032000491082268,0.1753846153846154,0.7046170937782258
Section_1,matched_coord1.0,spatial_knn,1,C1QA,-0.2170457943600792,-0.11230769230769232,1.156839116548983
Section_1,matched_coord1.0,spatial_knn,1,IGHA1,-0.2836409298757291,-0.28082324043228096,0.5610701483764696
Section_1,matched_coord1.0,spatial_knn,1,DEGS1,0.03180208312775088,0.02826783198949143,0.651641849732675
Section_1,matched_coord1.0,spatial_knn,1,AC087379.2,-0.06168344802273322,-0.12382090777286339,0.2555814789713636
Section_1,matched_coord1.0,spatial_knn,1,AEBP1,-0.012229789761176689,0.06298973584228153,1.1308717680100964
Section_1,matched_coord1.0,spatial_knn,1,COL1A2,0.3329894826185682,0.3238461538461538,0.34876587167012796
Section_1,matched_coord1.0,spatial_knn,1,GFRA1,-0.44363857193623607,-0.46035425496201643,0.8098726846377033
Section_1,matched_coord1.0,spatial_knn,1,COL1A1,0.26082504357984065,0.15615384615384614,0.582231868011406
Section_1,matched_coord1.0,spatial_knn,1,HLA-E,0.09522787683158987,0.05615384615384616,0.648887559006053
Section_1,matched_coord1.0,spatial_knn,1,CFB,0.2577309362307417,0.14692307692307693,0.5973991077445076
Section_1,matched_coord1.0,spatial_knn,1,CCL19,0.5763134179237641,0.39684786654259047,0.4660156876550719
Section_1,matched_coord1.0,spatial_knn,1,SNCG,0.3753168849909766,0.24,0.5435458108622072
Section_1,matched_coord1.0,spatial_knn,1,IGHG2,0.35478487516674495,0.3107925475003231,0.43954418177238797
Section_2,matched_coord1.0,spatial_knn,1,CRISP3,-0.06321682435410356,-0.046231439192156304,0.3490532612563511
Section_2,matched_coord1.0,spatial_knn,1,CPB1,-0.3738185332229281,-0.3635854341736695,1.2827800370693627
Section_2,matched_coord1.0,spatial_knn,1,IGHG3,-0.19027847101511214,-0.17647058823529413,1.140010470717601
Section_2,matched_coord1.0,spatial_knn,1,CD74,0.17553720154570374,0.0380952380952381,0.5489084025251476
Section_2,matched_coord1.0,spatial_knn,1,IGLC2,-0.2813588991337984,-0.2677871148459384,1.1333813240814998
Section_2,matched_coord1.0,spatial_knn,1,HLA-B,0.13776992175052233,0.02913165266106443,0.3468657254032367
Section_2,matched_coord1.0,spatial_knn,1,IGKC,-0.33129060068778104,-0.3815126050420168,1.4322810101353993
Section_2,matched_coord1.0,spatial_knn,1,MALAT1,-0.15177356825910818,-0.07647058823529412,0.6936963268021564
Section_2,matched_coord1.0,spatial_knn,1,ALB,0.44131870859408273,0.47842696897040354,0.6650944021655033
Section_2,matched_coord1.0,spatial_knn,1,IGHG4,-0.472921990407725,-0.41652661064425767,0.6028316195113397
Section_2,matched_coord1.0,spatial_knn,1,TFF3,-0.17533826445960984,-0.20336134453781513,0.39008729967675354
Section_2,matched_coord1.0,spatial_knn,1,CXCL14,0.017681728874931593,0.09355742296918769,0.3967763419627022
Section_2,matched_coord1.0,spatial_knn,1,IGHG1,-0.4832916036678112,-0.42605042016806727,1.0393955451802037
Section_2,matched_coord1.0,spatial_knn,1,SLITRK6,-0.09753238570081103,-0.023164005633756878,0.23760807816307328
Section_2,matched_coord1.0,spatial_knn,1,APOE,-0.32051482940929493,-0.2504201680672269,1.0814057224451221
Section_2,matched_coord1.0,spatial_knn,1,MT-ND2,0.45444263802919665,0.40448179271708684,0.3949771484373215
Section_2,matched_coord1.0,spatial_knn,1,CALML5,0.09956063777727464,0.12717086834733896,0.9655441972744683
Section_2,matched_coord1.0,spatial_knn,1,HLA-DRA,0.26061752336978516,0.15014005602240896,0.4576772491390473
Section_2,matched_coord1.0,spatial_knn,1,S100G,0.5475022218770317,0.48319327731092443,0.5682504347290653
Section_2,matched_coord1.0,spatial_knn,1,LINC00645,0.44611514054556484,0.4581491423630587,0.6785681690026568
Section_2,matched_coord1.0,spatial_knn,1,C3,0.021039574298480405,0.08683473389355742,0.7372045000152356
Section_2,matched_coord1.0,spatial_knn,1,IGLC3,-0.25199855988265707,-0.26647346969314384,0.56722937290458
Section_2,matched_coord1.0,spatial_knn,1,IGLC1,-0.11462984242469768,-0.13023066526633598,0.7345051109594177
Section_2,matched_coord1.0,spatial_knn,1,TIMP1,0.17071385879684195,0.15154061624649862,0.899673171065666
Section_2,matched_coord1.0,spatial_knn,1,APOC1,-0.2676415581318946,-0.27086834733893556,0.863667105277513
Section_2,matched_coord1.0,spatial_knn,1,TFF1,0.2510283385998916,0.21904761904761905,0.8829805434513399
Section_2,matched_coord1.0,spatial_knn,1,SCGB2A2,0.21261487390463882,0.38011204481792726,0.7923900607132373
Section_2,matched_coord1.0,spatial_knn,1,SCGB1D2,0.5674316094366217,0.6378417824039879,0.6572863688554585
Section_2,matched_coord1.0,spatial_knn,1,SERPINA3,-0.48393770683549664,-0.4397759103641457,0.5282262465623231
Section_2,matched_coord1.0,spatial_knn,1,LINC00052,0.6068228591422826,0.6024506824860728,0.47072419627028333
Section_2,matched_coord1.0,spatial_knn,1,AGR2,-0.21791819289206898,-0.23137254901960785,0.625700554171666
Section_2,matched_coord1.0,spatial_knn,1,C6orf141,0.011149116475013841,0.0466110003371474,0.2395073192478111
Section_2,matched_coord1.0,spatial_knn,1,LYZ,-0.10854221809454873,-0.14229691876750702,0.7901801346700937
Section_2,matched_coord1.0,spatial_knn,1,CTSD,-0.28245199263710014,-0.14173669467787117,0.8426542467202461
Section_2,matched_coord1.0,spatial_knn,1,HEBP1,0.3053694548913073,0.24005602240896362,0.6501470930509383
Section_2,matched_coord1.0,spatial_knn,1,IGHM,-0.19172635314792574,-0.16302521008403362,0.6799677357638133
Section_2,matched_coord1.0,spatial_knn,1,HLA-DRB1,0.4070441458874891,0.2557422969187675,0.4734053189543393
Section_2,matched_coord1.0,spatial_knn,1,C1QA,-0.04420350069058247,-0.043697478991596636,0.9233878900474582
Section_2,matched_coord1.0,spatial_knn,1,IGHA1,-0.2446705789138591,-0.27850939731517194,0.5504309847578563
Section_2,matched_coord1.0,spatial_knn,1,DEGS1,0.35891005357783884,0.27647058823529413,0.4720479313997862
Section_2,matched_coord1.0,spatial_knn,1,AC087379.2,0.008340550965703524,0.005875403909877387,0.32225010060407394
Section_2,matched_coord1.0,spatial_knn,1,AEBP1,-0.12916199501791745,0.05602240896358543,0.6757321571600026
Section_2,matched_coord1.0,spatial_knn,1,COL1A2,-0.25531030037854335,-0.26050420168067223,0.6147682578951429
Section_2,matched_coord1.0,spatial_knn,1,GFRA1,-0.2962683810540223,-0.3061624649859944,0.5269817164940407
Section_2,matched_coord1.0,spatial_knn,1,COL1A1,0.004503351017123038,-0.10168067226890756,0.7106894871736821
Section_2,matched_coord1.0,spatial_knn,1,HLA-E,0.07749626947149346,-0.02296918767507003,0.5807895457960002
Section_2,matched_coord1.0,spatial_knn,1,CFB,0.3171534598664624,0.24061624649859947,0.6675096486949236
Section_2,matched_coord1.0,spatial_knn,1,CCL19,0.3577141849502453,0.3515212844859376,0.6268142523014901
Section_2,matched_coord1.0,spatial_knn,1,SNCG,-0.5747146035855959,-0.5476190476190477,0.8392457857227728
Section_2,matched_coord1.0,spatial_knn,1,IGHG2,-0.10933662627117689,-0.016439048789938144,0.6026752169138954
Section_1,random,mean,2,CRISP3,,,0.9789012670516968
Section_1,random,mean,2,CPB1,,,0.9354373216629028
Section_1,random,mean,2,IGHG3,,,1.013235330581665
Section_1,random,mean,2,CD74,,,0.596733570098877
Section_1,random,mean,2,IGLC2,,,1.1203007698059082
Section_1,random,mean,2,HLA-B,0.0,,0.4629904329776764
Section_1,random,mean,2,IGKC,,,0.964232861995697
Section_1,random,mean,2,MALAT1,,,0.8349639773368835
Section_1,random,mean,2,ALB,0.0,,0.6685347557067871
Section_1,random,mean,2,IGHG4,,,0.7417540550231934
Section_1,random,mean,2,TFF3,,,0.6054247617721558
Section_1,random,mean,2,CXCL14,,,0.7720221877098083
Section_1,random,mean,2,IGHG1,0.0,,0.8818494081497192
Section_1,random,mean,2,SLITRK6,,,0.5770187377929688
Section_1,random,mean,2,APOE,,,0.6630616784095764
Section_1,random,mean,2,MT-ND2,,,0.482349693775177
Section_1,random,mean,2,CALML5,0.0,,0.597016453742981
Section_1,random,mean,2,HLA-DRA,0.0,,0.6382208466529846
Section_1,random,mean,2,S100G,,,0.8240547776222229
Section_1,random,mean,2,LINC00645,,,0.4737820625305176
Section_1,random,mean,2,C3,,,0.8350428938865662
Section_1,random,mean,2,IGLC3,,,0.797781765460968
Section_1,random,mean,2,IGLC1,,,0.8274065256118774
Section_1,random,mean,2,TIMP1,,,0.7675943374633789
Section_1,random,mean,2,APOC1,0.0,,0.6508544683456421
Section_1,random,mean,2,TFF1,,,0.6369457244873047
Section_1,random,mean,2,SCGB2A2,,,0.7500720024108887
Section_1,random,mean,2,SCGB1D2,,,0.7356156706809998
Section_1,random,mean,2,SERPINA3,0.0,,0.6397467851638794
Section_1,random,mean,2,LINC00052,0.0,,0.30347901582717896
Section_1,random,mean,2,AGR2,0.0,,0.6223294734954834
Section_1,random,mean,2,C6orf141,,,0.48747923970222473
Section_1,random,mean,2,LYZ,,,0.7283036708831787
Section_1,random,mean,2,CTSD,0.0,,0.5160508751869202
Section_1,random,mean,2,HEBP1,,,0.6724298596382141
Section_1,random,mean,2,IGHM,,,0.7692704796791077
Section_1,random,mean,2,HLA-DRB1,,,0.584547221660614
Section_1,random,mean,2,C1QA,,,0.7159150838851929
Section_1,random,mean,2,IGHA1,,,0.70561683177948
Section_1,random,mean,2,DEGS1,,,0.6591101288795471
Section_1,random,mean,2,AC087379.2,,,0.45057937502861023
Section_1,random,mean,2,AEBP1,,,0.6795010566711426
Section_1,random,mean,2,COL1A2,,,0.74541836977005
Section_1,random,mean,2,GFRA1,,,0.6448336243629456
Section_1,random,mean,2,COL1A1,0.0,,0.7595018148422241
Section_1,random,mean,2,HLA-E,0.0,,0.5103698372840881
Section_1,random,mean,2,CFB,,,0.5779865384101868
Section_1,random,mean,2,CCL19,0.0,,0.5857698917388916
Section_1,random,mean,2,SNCG,,,0.6218147277832031
Section_1,random,mean,2,IGHG2,0.0,,0.606065571308136
Section_2,random,mean,2,CRISP3,,,0.8963749408721924
Section_2,random,mean,2,CPB1,,,0.9459143280982971
Section_2,random,mean,2,IGHG3,,,0.9697263836860657
Section_2,random,mean,2,CD74,,,0.5337603092193604
Section_2,random,mean,2,IGLC2,,,1.1275166273117065
Section_2,random,mean,2,HLA-B,0.0,,0.4458920359611511
Section_2,random,mean,2,IGKC,,,0.9676939249038696
Section_2,random,mean,2,MALAT1,,,0.7397467494010925
Section_2,random,mean,2,ALB,,,0.7471339702606201
Section_2,random,mean,2,IGHG4,,,0.697623074054718
Section_2,random,mean,2,TFF3,,,0.5829102993011475
Section_2,random,mean,2,CXCL14,,,0.8139611482620239
Section_2,random,mean,2,IGHG1,0.0,,0.8764046430587769
Section_2,random,mean,2,SLITRK6,0.0,,0.5273618102073669
Section_2,random,mean,2,APOE,,,0.6410331130027771
Section_2,random,mean,2,MT-ND2,0.0,,0.6195858120918274
Section_2,random,mean,2,CALML5,,,0.494113564491272
Section_2,random,mean,2,HLA-DRA,0.0,,0.5778511166572571
Section_2,random,mean,2,S100G,,,0.7759066820144653
Section_2,random,mean,2,LINC00645,,,0.5926840305328369
Section_2,random,mean,2,C3,,,0.7174740433692932
Section_2,random,mean,2,IGLC3,0.0,,0.8446972370147705
Section_2,random,mean,2,IGLC1,0.0,,0.7333974838256836
Section_2,random,mean,2,TIMP1,,,0.6885643005371094
Section_2,random,mean,2,APOC1,0.0,,0.6231884956359863
Section_2,random,mean,2,TFF1,0.0,,0.6486546397209167
Section_2,random,mean,2,SCGB2A2,,,0.6909468173980713
Section_2,random,mean,2,SCGB1D2,,,0.7116339206695557
Section_2,random,mean,2,SERPINA3,0.0,,0.6692318320274353
Section_2,random,mean,2,LINC00052,,,0.2913682162761688
Section_2,random,mean,2,AGR2,,,0.619210422039032
Section_2,random,mean,2,C6orf141,,,0.4402270019054413
Section_2,random,mean,2,LYZ,,,0.6761770248413086
Section_2,random,mean,2,CTSD,,,0.44200900197029114
Section_2,random,mean,2,HEBP1,0.0,,0.5994307994842529
Section_2,random,mean,2,IGHM,,,0.8047969937324524
Section_2,random,mean,2,HLA-DRB1,,,0.5182914137840271
Section_2,random,mean,2,C1QA,,,0.6454744935035706
Section_2,random,mean,2,IGHA1,,,0.8479150533676147
Section_2,random,mean,2,DEGS1,,,0.6284424066543579
Section_2,random,mean,2,AC087379.2,,,0.4566464126110077
Section_2,random,mean,2,AEBP1,,,0.657499372959137
Section_2,random,mean,2,COL1A2,0.0,,0.7012448310852051
Section_2,random,mean,2,GFRA1,,,0.6343358755111694
Section_2,random,mean,2,COL1A1,0.0,,0.7303594946861267
Section_2,random,mean,2,HLA-E,0.0,,0.5492385029792786
Section_2,random,mean,2,CFB,,,0.5520685911178589
Section_2,random,mean,2,CCL19,,,0.5629231333732605
Section_2,random,mean,2,SNCG,,,0.6007893681526184
Section_2,random,mean,2,IGHG2,,,0.6992668509483337
Section_1,random,pca_ridge,2,CRISP3,0.7380183932504983,0.4416308637246738,0.6580793261528015
Section_1,random,pca_ridge,2,CPB1,0.4686126846246983,0.47370580623239567,0.8271121382713318
Section_1,random,pca_ridge,2,IGHG3,0.6219720407726703,0.6789276413817616,0.7987433671951294
Section_1,random,pca_ridge,2,CD74,0.798899032092447,0.8238789134523137,0.360053151845932
Section_1,random,pca_ridge,2,IGLC2,0.6197731257399419,0.6702781466881196,0.9001669883728027
Section_1,random,pca_ridge,2,HLA-B,0.6998259639996863,0.6910894375486994,0.3325715661048889
Section_1,random,pca_ridge,2,IGKC,0.6878025197189173,0.745606102620862,0.7069830298423767
Section_1,random,pca_ridge,2,MALAT1,0.7628046549869686,0.7397453795469769,0.5423285365104675
Section_1,random,pca_ridge,2,ALB,0.25960260064496254,0.1623488889752833,0.6486391425132751
Section_1,random,pca_ridge,2,IGHG4,0.6606387578533762,0.7187320581520924,0.558607816696167
Section_1,random,pca_ridge,2,TFF3,0.5811688836180204,0.5902589852623756,0.49264398217201233
Section_1,random,pca_ridge,2,CXCL14,0.6515103828042205,0.4992849876362771,0.590576171875
Section_1,random,pca_ridge,2,IGHG1,0.6450175600631989,0.6776665204619842,0.686320424079895
Section_1,random,pca_ridge,2,SLITRK6,0.6899616778423442,0.38522072437982857,0.41646793484687805
Section_1,random,pca_ridge,2,APOE,0.751055439533243,0.7649830858025682,0.4410668909549713
Section_1,random,pca_ridge,2,MT-ND2,0.5463297431703245,0.5281766605796124,0.4045107960700989
Section_1,random,pca_ridge,2,CALML5,0.6309746965988663,0.6225898782549408,0.46208932995796204
Section_1,random,pca_ridge,2,HLA-DRA,0.7395905001547854,0.7849699351071902,0.4299975335597992
Section_1,random,pca_ridge,2,S100G,0.5559287525768005,0.5342779861922484,0.6865981817245483
Section_1,random,pca_ridge,2,LINC00645,0.42536574802180166,0.35541029303247024,0.4263221323490143
Section_1,random,pca_ridge,2,C3,0.7550437827425919,0.748711298407159,0.548163652420044
Section_1,random,pca_ridge,2,IGLC3,0.4419180115025587,0.40184623398356684,0.7335212230682373
Section_1,random,pca_ridge,2,IGLC1,0.5333422098994689,0.547569486526095,0.6957222819328308
Section_1,random,pca_ridge,2,TIMP1,0.7624077464018298,0.7373776015692936,0.4973401725292206
Section_1,random,pca_ridge,2,APOC1,0.6119603885325641,0.5947693376346443,0.5198011994361877
Section_1,random,pca_ridge,2,TFF1,0.45818538764505107,0.47023692853087723,0.571778416633606
Section_1,random,pca_ridge,2,SCGB2A2,0.5696607631777219,0.5631170414836674,0.615261971950531
Section_1,random,pca_ridge,2,SCGB1D2,0.48438833627248057,0.4805792393020402,0.642476499080658
Section_1,random,pca_ridge,2,SERPINA3,0.3861758074831225,0.42920872683065203,0.592356264591217
Section_1,random,pca_ridge,2,LINC00052,0.49074493386361207,0.3460636727359277,0.26803380250930786
Section_1,random,pca_ridge,2,AGR2,0.6260039926318733,0.574981602754031,0.48605677485466003
