split,model,seed,mean_pearson,median_pearson,sd_pearson,mean_spearman,median_spearman,mean_rmse,n_genes
random,mean,0,0.0,0.0,0.0,,,0.5070723358541727,50
random,pca_ridge,0,0.3745018318137948,0.3018348538070419,0.22281243948704815,0.32258252904459267,0.2524165511960384,0.4113306031376123,50
random,spatial_knn,0,-0.007106429540639325,-0.004620891459962735,0.01601289418761749,-0.006187601160016365,-0.003588927808019736,0.5344921903093706,50
matched_hop0,mean,0,0.0,0.0,0.0,,,0.5058974368870258,50
matched_hop0,pca_ridge,0,0.374420832365183,0.30570917519806073,0.222167509465278,0.32191103646104857,0.2639954509655694,0.41111070483922957,50
matched_hop0,spatial_knn,0,-0.007190339092810092,-0.003088167483120542,0.013202039486895896,-0.006176312280899456,-0.001477580432834463,0.5340451034603129,50
matched_hop2,mean,0,0.0,0.0,0.0,,,0.604755829423666,50
matched_hop2,pca_ridge,0,0.2924878830558036,0.26136944897560455,0.23101883518921093,0.2919091742174285,0.25193786855815764,0.4580366363376379,50
matched_hop2,spatial_knn,0,-0.002068396751058242,-0.00749209972383356,0.030117914619847762,0.0020563970776986532,-0.00011294721629820966,0.6435016511080275,50
matched_hop5,mean,0,0.0,0.0,0.0,,,0.6133046965301037,50
matched_hop5,pca_ridge,0,0.28349580616429354,0.2692664832005609,0.2245873659285284,0.28576419518820734,0.2692466179855496,0.4667145910859108,50
matched_hop5,spatial_knn,0,-0.004977796754699503,-0.0024610713125965485,0.03469994770438395,0.002482579275873174,0.006685426469193382,0.6550098698143542,50
random,mean,1,0.0,0.0,0.0,,,0.5064423158764839,50
random,pca_ridge,1,0.3763701281249532,0.3129667923353211,0.22242537751308197,0.32534340046819893,0.2602013366025751,0.4106192934513092,50
random,spatial_knn,1,-0.00782507629718716,-0.0067488269908351425,0.013938746573463228,-0.006299072176993215,-0.003721065243170803,0.533861278518573,50
matched_hop0,mean,1,0.0,0.0,0.0,,,0.5058892075717449,50
