split,model,seed,gene,pearson,spearman,rmse
random,graphsage,0,PTGDS,0.4772828289666107,0.4665394725474218,0.9053110480308533
random,graphsage,0,CD74,0.7014079272605083,0.677902461760818,0.8348135352134705
random,graphsage,0,CCL19,0.5038675356472893,0.40878497922469365,0.742793619632721
random,graphsage,0,COL3A1,0.7674086080140171,0.759729891927592,0.8242031335830688
random,graphsage,0,CXCL14,0.47847473962051923,0.49738823391063064,0.7386103868484497
random,graphsage,0,ADH1B,0.2867817033734624,0.2277570822365681,0.4107075035572052
random,graphsage,0,TFF3,0.7873532678339072,0.6565148247290478,0.8414990305900574
random,graphsage,0,POSTN,0.6798877804992812,0.6792100019247126,0.8072047233581543
random,graphsage,0,AQP1,0.2742264945740439,0.2131579120760859,0.7481812238693237
random,graphsage,0,ISG15,0.6753001597057532,0.6388957002687075,0.9461317658424377
random,graphsage,0,FDCSP,0.0,,0.15805266797542572
random,graphsage,0,CFD,0.295369988668126,0.2557089833870263,0.8355995416641235
random,graphsage,0,FABP4,0.3138492888863594,0.23180141669694557,0.4326203465461731
random,graphsage,0,ADIRF,0.40761533593705934,0.3808814782389084,0.8718112111091614
random,graphsage,0,CCL21,0.31891946395788123,0.30742245837169946,0.5330515503883362
random,graphsage,0,CD3D,0.29735818217081544,0.30907114977401373,0.5364105701446533
random,graphsage,0,CLDN5,0.24859934019186997,0.19929456103598242,0.6430684328079224
random,graphsage,0,IFIT2,0.29483486752773785,0.21795230820598888,0.3469824492931366
random,graphsage,0,PTN,-0.004979420557547911,-0.006317903951150126,0.2471896857023239
random,graphsage,0,S100B,0.2556867309033057,0.1868431800432486,0.3085310459136963
random,graphsage,0,ACTG2,0.24183997160158638,0.2958530744312773,0.3021947741508484
random,graphsage,0,FOS,0.5935282895273772,0.44817291194362247,0.6388600468635559
random,graphsage,0,ELN,0.22331701832540363,0.24902584637552866,0.43536415696144104
random,graphsage,0,NRP1,0.25452816989128313,0.25754735179086863,0.4272068738937378
random,graphsage,0,MS4A4A,-0.011557186160850587,-0.014316402038460165,0.2795478105545044
random,graphsage,0,LMOD1,0.17738314561266766,0.19514422845339133,0.3435112237930298
random,graphsage,0,HBA2,-0.003067555565195445,-0.005220377403893329,0.13135522603988647
random,graphsage,0,PPP1R14A,0.0,,0.3045532703399658
random,graphsage,0,SLITRK6,0.5521718315601288,0.3689920533380448,0.1354835033416748
random,graphsage,0,ADD3,0.32161583710205643,0.35071622708277106,0.39111167192459106
random,graphsage,0,MIA,-0.004346278666394504,-0.005722848485126274,0.17127858102321625
random,graphsage,0,LTF,0.6157295932005475,0.5730097015535655,0.8733246922492981
random,graphsage,0,CST7,0.27327686099302884,0.27947725478342705,0.4567798376083374
random,graphsage,0,TNF,0.22141758497213465,0.20704278543516227,0.19265571236610413
random,graphsage,0,NEXN,0.0,,0.23826195299625397
random,graphsage,0,HBB,0.0,,0.09061609953641891
random,graphsage,0,SP140L,-0.005345511823046163,-0.0057661090347106425,0.27300184965133667
random,graphsage,0,CDKN1C,0.12325877611452986,0.1324187217479393,0.4622584581375122
random,graphsage,0,ITGB1,0.1792704769090312,0.21140165176874776,0.3284227252006531
random,graphsage,0,CLDN11,0.12064273851913666,0.07781838391740856,0.23986922204494476
random,graphsage,0,STC2,0.4053712327588215,0.34884377781304843,0.47420740127563477
random,graphsage,0,UGT8,0.0,,0.05055086314678192
random,graphsage,0,SOX6,0.0,,0.10739919543266296
random,graphsage,0,PDLIM4,0.09618108438755893,0.10959198261409854,0.36582088470458984
random,graphsage,0,SEPT4,0.031863519348102394,0.019821114223978507,0.27992963790893555
random,graphsage,0,TLR7,0.0,,0.18262676894664764
random,graphsage,0,EBF1,0.0,,0.22866062819957733
random,graphsage,0,FMO2,-0.007665225696708036,-0.010228979581807811,0.1643560528755188
random,graphsage,0,RELN,0.0,,0.1523159146308899
random,graphsage,0,VTI1A,0.09842490546696717,0.17687709651180558,0.30417752265930176
matched_hop0,graphsage,0,PTGDS,0.46624185410628793,0.4640696408365714,0.9175130724906921
matched_hop0,graphsage,0,CD74,0.7101639305391254,0.6982833798318445,0.8423032164573669
matched_hop0,graphsage,0,CCL19,0.555073155183297,0.4810633285332023,0.7651247978210449
matched_hop0,graphsage,0,COL3A1,0.7316514985090657,0.723174516404119,0.846887469291687
matched_hop0,graphsage,0,CXCL14,0.48873876168750324,0.5258293711575427,0.712435245513916
matched_hop0,graphsage,0,ADH1B,0.2544255126218814,0.16532356921418137,0.36319446563720703
matched_hop0,graphsage,0,TFF3,0.8068200532169391,0.6635700845550293,0.7843471169471741
matched_hop0,graphsage,0,POSTN,0.6552951436726093,0.654756463470979,0.8303207159042358
matched_hop0,graphsage,0,AQP1,0.24704381390646984,0.2255425672235169,0.7258394956588745
matched_hop0,graphsage,0,ISG15,0.6835601857208501,0.6375496248372828,0.9137206673622131
matched_hop0,graphsage,0,FDCSP,0.0,,0.20009465515613556
matched_hop0,graphsage,0,CFD,0.3786705858221462,0.2898741685648423,0.9046541452407837
matched_hop0,graphsage,0,FABP4,0.3010072940253651,0.19701283709992465,0.3825005888938904
matched_hop0,graphsage,0,ADIRF,0.3642411593273016,0.3275394959240159,0.8135566711425781
matched_hop0,graphsage,0,CCL21,0.3403463575476793,0.3229688881730026,0.5992056727409363
matched_hop0,graphsage,0,CD3D,0.32237344353537295,0.3378138435611382,0.5901693105697632
matched_hop0,graphsage,0,CLDN5,0.22443332941717878,0.21167686909794403,0.64809650182724
matched_hop0,graphsage,0,IFIT2,0.15726896428476658,0.1729139350668292,0.3244146406650543
matched_hop0,graphsage,0,PTN,-0.0032617268635968966,-0.003659402234773398,0.2430400401353836
matched_hop0,graphsage,0,S100B,0.19036528444393752,0.1755989326789152,0.3207798898220062
matched_hop0,graphsage,0,ACTG2,0.2639762960566966,0.33180391290424277,0.2893736660480499
matched_hop0,graphsage,0,FOS,0.46734982659651503,0.37377117912225033,0.6413649916648865
matched_hop0,graphsage,0,ELN,0.2427844002319568,0.27158773131062935,0.3899649381637573
matched_hop0,graphsage,0,NRP1,0.23435485152298596,0.2378768369658005,0.45436906814575195
matched_hop0,graphsage,0,MS4A4A,0.0,,0.27816125750541687
matched_hop0,graphsage,0,LMOD1,0.11427834128428577,0.1109567031827795,0.3121674060821533
matched_hop0,graphsage,0,HBA2,-0.0017345958965205954,-0.0030897170661971095,0.1432933807373047
matched_hop0,graphsage,0,PPP1R14A,-0.0028507501080973848,-0.0031575376160739798,0.31589362025260925
matched_hop0,graphsage,0,SLITRK6,0.298100436385892,0.34817775647573623,0.17787732183933258
matched_hop0,graphsage,0,ADD3,0.2980254981492045,0.33976744196637265,0.40907323360443115
matched_hop0,graphsage,0,MIA,-0.001312518459121646,-0.0014404511850563569,0.11364541202783585
matched_hop0,graphsage,0,LTF,0.5807207385393933,0.5762081006871831,0.9297681450843811
matched_hop0,graphsage,0,CST7,0.2386210356279517,0.24794590459434254,0.47966232895851135
matched_hop0,graphsage,0,TNF,0.0,,0.1841520071029663
matched_hop0,graphsage,0,NEXN,0.0,,0.2462465912103653
matched_hop0,graphsage,0,HBB,0.0,,0.11041899025440216
matched_hop0,graphsage,0,SP140L,0.0,,0.28357645869255066
matched_hop0,graphsage,0,CDKN1C,0.12249766631696662,0.1072426648326547,0.44805166125297546
matched_hop0,graphsage,0,ITGB1,0.1519671725676231,0.21819768444538715,0.3603908121585846
matched_hop0,graphsage,0,CLDN11,-0.003715245826177421,-0.004608321618335992,0.24914570152759552
matched_hop0,graphsage,0,STC2,0.4868747399812927,0.373703075505552,0.4548492133617401
matched_hop0,graphsage,0,UGT8,0.05426036798907256,0.06425934713729091,0.07690679281949997
matched_hop0,graphsage,0,SOX6,-0.0009834188530659406,-0.001100324572612804,0.08169890195131302
matched_hop0,graphsage,0,PDLIM4,0.11243975570602924,0.12999207759036926,0.3883005976676941
matched_hop0,graphsage,0,SEPT4,-0.00523355684000429,-0.007148906536481136,0.248911514878273
matched_hop0,graphsage,0,TLR7,0.0,,0.18746355175971985
matched_hop0,graphsage,0,EBF1,0.0,,0.2608499526977539
matched_hop0,graphsage,0,FMO2,0.0010169162944192907,0.007424307502855793,0.1427208036184311
matched_hop0,graphsage,0,RELN,-0.0018990614786488667,-0.0021628997933421422,0.12094918638467789
matched_hop0,graphsage,0,VTI1A,-0.0018667580113761358,-0.008757610258350644,0.2858791649341583
patient_A,graphsage,0,PTGDS,0.1258543577171593,0.09840669985263764,0.3352104425430298
patient_A,graphsage,0,CD74,0.33849570923800043,0.29860170310707107,1.0843894481658936
patient_A,graphsage,0,CCL19,0.2705816369791928,0.17689798244313293,0.1322478950023651
patient_A,graphsage,0,COL3A1,0.430360405814799,0.4357200166944762,1.1382335424423218
patient_A,graphsage,0,CXCL14,0.10178624057511163,0.10193747143098027,0.41322195529937744
patient_A,graphsage,0,ADH1B,0.0,,0.2223055362701416
patient_A,graphsage,0,TFF3,0.1983308574857136,0.18732686302272888,1.0069332122802734
patient_A,graphsage,0,POSTN,0.3313781414000276,0.33422923513844427,1.029071569442749
patient_A,graphsage,0,AQP1,0.21271632566101398,0.18059355133680213,0.5705908536911011
patient_A,graphsage,0,ISG15,0.2697913929175604,0.22824473578292534,0.7518828511238098
patient_A,graphsage,0,FDCSP,,,0.0009963945485651493
patient_A,graphsage,0,CFD,0.1453227582328596,0.15744069710961564,0.5053793787956238
patient_A,graphsage,0,FABP4,0.07343849000691034,0.06740130616367304,0.31493303179740906
patient_A,graphsage,0,ADIRF,0.011315809200695373,0.03351555440593058,0.5858214497566223
patient_A,graphsage,0,CCL21,0.036857151279432114,0.03733489841577269,0.212297260761261
patient_A,graphsage,0,CD3D,0.06379970636697661,0.16440001058471895,0.1487022191286087
patient_A,graphsage,0,CLDN5,0.11043577155864444,0.09257835965950495,0.4132266044616699
patient_A,graphsage,0,IFIT2,0.036610155324990706,0.06884598086283591,0.2705574631690979
patient_A,graphsage,0,PTN,-0.04408419908985582,-0.05707230091682378,0.17486163973808289
patient_A,graphsage,0,S100B,-0.012508764926614674,0.006923147279793545,0.07775408029556274
patient_A,graphsage,0,ACTG2,0.10228714190555543,0.09409036349024745,0.17542614042758942
patient_A,graphsage,0,FOS,0.1306158507415928,0.15231142068564157,0.5256597995758057
patient_A,graphsage,0,ELN,0.05350597486854581,0.05734788789707434,0.31027355790138245
patient_A,graphsage,0,NRP1,0.03971508816039094,0.06677231726516107,0.35443010926246643
patient_A,graphsage,0,MS4A4A,0.0,,0.17184878885746002
patient_A,graphsage,0,LMOD1,0.021248890311771674,0.01929924600628915,0.2507268190383911
patient_A,graphsage,0,HBA2,0.0,,0.03742515295743942
patient_A,graphsage,0,PPP1R14A,0.0,,0.17375685274600983
patient_A,graphsage,0,SLITRK6,0.04526023111531569,0.015895545068891764,0.10832252353429794
patient_A,graphsage,0,ADD3,0.07293938593431004,0.08442396772019978,0.2696080803871155
patient_A,graphsage,0,MIA,-0.0019456217914600687,-0.0023787178689236854,0.03432231768965721
patient_A,graphsage,0,LTF,-0.017813139196743103,0.002897709647108659,1.3171769380569458
patient_A,graphsage,0,CST7,0.04814864766322238,0.06567331604885031,0.09680478274822235
patient_A,graphsage,0,TNF,0.0,,0.03617052361369133
patient_A,graphsage,0,NEXN,-0.010663136316043327,-0.013536858733764739,0.15635520219802856
patient_A,graphsage,0,HBB,-0.0019009897927194106,-0.002060030586016325,0.06967468559741974
patient_A,graphsage,0,SP140L,0.0,,0.1254151314496994
patient_A,graphsage,0,CDKN1C,0.05104783284587841,0.057938897809210695,0.25421109795570374
patient_A,graphsage,0,ITGB1,0.0652652472270718,0.0762672270764037,0.2973702847957611
patient_A,graphsage,0,CLDN11,-0.004994587221281633,-0.005692612400048995,0.1411576122045517
patient_A,graphsage,0,STC2,0.08211693180931341,0.10303680940768672,0.5197901725769043
patient_A,graphsage,0,UGT8,0.0,,0.11256096512079239
patient_A,graphsage,0,SOX6,0.0,,0.07139541208744049
patient_A,graphsage,0,PDLIM4,0.03672085843452642,0.04648750474407183,0.24401669204235077
patient_A,graphsage,0,SEPT4,-0.0021603102564479813,-0.0023359962402144047,0.12005944550037384
patient_A,graphsage,0,TLR7,0.0,,0.11112944036722183
patient_A,graphsage,0,EBF1,0.0,,0.11122658103704453
patient_A,graphsage,0,FMO2,-0.00914610152341763,0.003111867469217358,0.07201582193374634
patient_A,graphsage,0,RELN,0.0,,0.07233736664056778
patient_A,graphsage,0,VTI1A,-0.015547420584816224,-0.024338001897519633,0.2725335657596588
patient_B,graphsage,0,PTGDS,0.4064205042637079,0.4204948557997144,1.0681794881820679
patient_B,graphsage,0,CD74,0.4822064466060584,0.41625967752863063,1.21865975856781
patient_B,graphsage,0,CCL19,0.2690464792141052,0.3099242843780856,0.9763763546943665
