split,model,seed,gene,pearson,spearman,rmse
random,graphsage,0,PTGDS,0.4771257071565021,0.4668753879113593,0.9054052829742432
random,graphsage,0,CD74,0.7012588072336675,0.6780431739486014,0.8350381255149841
random,graphsage,0,CCL19,0.5024640671311703,0.4095487708654904,0.7436234354972839
random,graphsage,0,COL3A1,0.7674902443481588,0.7596562957298002,0.8240637183189392
random,graphsage,0,CXCL14,0.4790424874509391,0.4977144468605567,0.7383594512939453
random,graphsage,0,ADH1B,0.2841957174395195,0.2257245524175925,0.4113334417343139
random,graphsage,0,TFF3,0.7870759650580942,0.6563814263104591,0.8419938087463379
random,graphsage,0,POSTN,0.6793218958845788,0.6786273858956781,0.8078800439834595
random,graphsage,0,AQP1,0.272698039381392,0.2104361685102287,0.7486258745193481
random,graphsage,0,ISG15,0.6746977556800778,0.6383542346909332,0.9468390345573424
random,graphsage,0,FDCSP,0.0,,0.1580526679754257
random,graphsage,0,CFD,0.2947113991957266,0.2553092052431224,0.8358665108680725
random,graphsage,0,FABP4,0.3204243930078784,0.2485114640363751,0.4310437440872192
random,graphsage,0,ADIRF,0.4078065304554022,0.3801290049363776,0.8717004656791687
random,graphsage,0,CCL21,0.3207528088934711,0.308311012280194,0.5327844023704529
random,graphsage,0,CD3D,0.297297366972633,0.3097746854143733,0.5364447236061096
random,graphsage,0,CLDN5,0.2486285627644186,0.1975468729940954,0.6430690288543701
random,graphsage,0,IFIT2,0.2968580545167815,0.2211847790941614,0.3466998338699341
random,graphsage,0,PTN,-0.0050072268577299,-0.0063179039511501,0.2471885681152343
random,graphsage,0,S100B,0.2605031454075703,0.1844461786628244,0.3079918622970581
random,graphsage,0,ACTG2,0.2399385116559778,0.299269641635393,0.3024715185165405
random,graphsage,0,FOS,0.5930266420032793,0.4490256130416342,0.6391465067863464
random,graphsage,0,ELN,0.222845691993559,0.2436010797395924,0.4357015788555145
random,graphsage,0,NRP1,0.25583167713549,0.2573158498746255,0.4271073937416076
random,graphsage,0,MS4A4A,-0.0116830716722879,-0.0153105074338841,0.2795472145080566
random,graphsage,0,LMOD1,0.1764486072545503,0.1939651611120949,0.3436563909053802
random,graphsage,0,HBA2,-0.0038569706978089,-0.0052203774038933,0.1313557177782058
random,graphsage,0,PPP1R14A,-0.004448116318595,-0.0051235121980011,0.3045532703399658
random,graphsage,0,SLITRK6,0.5546260356104556,0.3704977766537457,0.1353126466274261
random,graphsage,0,ADD3,0.3232093412874332,0.3499008241663526,0.3908120691776275
random,graphsage,0,MIA,-0.0040352966444977,-0.0057228484851262,0.1712916195392608
random,graphsage,0,LTF,0.6155446449206702,0.5734286465838839,0.8735459446907043
random,graphsage,0,CST7,0.2738376449008581,0.2800891304938249,0.4567069113254547
random,graphsage,0,TNF,0.1827535807666245,0.1554626058789548,0.1943542957305908
random,graphsage,0,NEXN,0.0,,0.2382619529962539
random,graphsage,0,HBB,0.0,,0.0906160995364189
random,graphsage,0,SP140L,-0.0053455118230461,-0.0057661090347106,0.2730017602443695
random,graphsage,0,CDKN1C,0.1208465415603769,0.1276146069032593,0.4626000821590423
random,graphsage,0,ITGB1,0.1784678327825921,0.2113171107301682,0.3285832405090332
random,graphsage,0,CLDN11,0.1281731132193862,0.0834805072707034,0.2394963651895523
random,graphsage,0,STC2,0.4026626473919175,0.3461326127285742,0.475131630897522
random,graphsage,0,UGT8,0.0,,0.0505508631467819
random,graphsage,0,SOX6,0.0,,0.1073991954326629
random,graphsage,0,PDLIM4,0.0936373902878322,0.1060927782712827,0.3660677075386047
random,graphsage,0,SEPT4,0.0407443961311323,0.0237456808467393,0.2797615528106689
random,graphsage,0,TLR7,0.0,,0.1826267689466476
random,graphsage,0,EBF1,0.0,,0.2286606281995773
random,graphsage,0,FMO2,-0.0079877085130255,-0.0102289795818078,0.1643555909395218
random,graphsage,0,RELN,0.0,,0.1523159146308899
random,graphsage,0,VTI1A,0.0950443642919219,0.1696761293562952,0.3043225109577179
