split,model,seed,mean_pearson,median_pearson,sd_pearson,mean_spearman,median_spearman,mean_rmse,n_genes
matched_hop0,spatial_knn,6,0.23630305322383563,0.22757940521489395,0.11257325537291474,0.21815710093184507,0.2091537419185379,0.8231090507894643,50
matched_hop1,mean,6,0.0,0.0,0.0,,,0.8419679382443428,50
matched_hop1,pca_ridge,6,0.2405590199475261,0.28079467455805185,0.13689744056693234,0.20117844181614639,0.22191140118588526,0.8073873454332352,50
matched_hop1,spatial_knn,6,0.23630305322383563,0.22757940521489395,0.11257325537291474,0.21815710093184507,0.2091537419185379,0.8231090507894643,50
matched_hop2,mean,6,0.0,0.0,0.0,,,0.8404845279455185,50
matched_hop2,pca_ridge,6,0.22121151127468733,0.25045061951179265,0.125215150300626,0.1897064824896248,0.2053485640874895,0.8122444394230842,50
matched_hop2,spatial_knn,6,0.22071712436975485,0.21092521512664955,0.11525876899473754,0.20240151555960562,0.18965194861372411,0.8285531748968351,50
matched_hop5,mean,6,0.0,0.0,0.0,,,0.8246105809509754,50
matched_hop5,pca_ridge,6,0.15061054247340125,0.15778080759703814,0.09510177763127474,0.14016331828733597,0.13281773508437728,0.813511626124382,50
matched_hop5,spatial_knn,6,0.1544043930794866,0.14435153656338667,0.11332470201792885,0.12206112887719264,0.11082972661837329,0.835756582837606,50
matched_coord0.25,mean,6,0.0,0.0,0.0,,,0.8343341797590256,50
matched_coord0.25,pca_ridge,6,0.18285118484837157,0.19053512139701048,0.10444894793693218,0.16631337245412858,0.16895433465526774,0.8169351319968701,50
matched_coord0.25,spatial_knn,6,0.18788259594233964,0.17159885954207116,0.11668205291252885,0.1684214830436178,0.1475459606190418,0.8351092533498501,50
matched_coord0.5,mean,6,0.0,0.0,0.0,,,0.8039502662420273,50
matched_coord0.5,pca_ridge,6,0.12799901739371294,0.11829585050797692,0.09529638807519066,0.12120019380169143,0.11089729932960964,0.7948822119832039,50
matched_coord0.5,spatial_knn,6,0.11241033893147621,0.10353390991241287,0.09980365700789516,0.07332997466011391,0.05993079157663522,0.8203355172798458,50
matched_coord1.0,mean,6,0.0,0.0,0.0,,,0.7887468880414963,50
matched_coord1.0,pca_ridge,6,0.10788756663501496,0.11177036779693117,0.11500938253031756,0.1076799428122679,0.09646219635014128,0.770445546656847,50
matched_coord1.0,spatial_knn,6,0.015292859488736758,0.01029983698236587,0.09603482802580601,0.01666844869693042,0.011175851422803352,0.7728107231873054,50
random,mean,7,0.0,0.0,0.0,,,0.8161106649041175,50
random,pca_ridge,7,0.28958461623677534,0.3310072830769091,0.15010427583817548,0.2171983353130541,0.24062397991161683,0.767942509651184,50
