split,model,seed,gene,pearson,spearman,rmse
random,mean,0,SCGB2A2,0.0,,1.5260955095291138
random,mean,0,SCGB1D2,0.0,,1.1881873607635498
random,mean,0,MBP,,,1.2244096994400024
random,mean,0,GFAP,0.0,,1.2161943912506104
random,mean,0,PLP1,0.0,,1.2873411178588867
random,mean,0,SAA1,,,0.8479355573654175
random,mean,0,MGP,,,1.0417487621307373
random,mean,0,IGKC,0.0,,1.0231213569641113
random,mean,0,FABP4,0.0,,0.75333172082901
random,mean,0,MOBP,0.0,,0.8757466673851013
random,mean,0,HBB,0.0,,0.8265683054924011
random,mean,0,NEFL,,,1.0246171951293945
random,mean,0,TF,,,0.962047815322876
random,mean,0,IGHG3,0.0,,0.4862040877342224
random,mean,0,CNP,0.0,,1.0893088579177856
random,mean,0,CPB1,,,0.4990309178829193
random,mean,0,CRYAB,0.0,,1.0944702625274658
random,mean,0,IGHA1,0.0,,0.6461802124977112
random,mean,0,KRT8,,,0.9121165871620178
random,mean,0,MUC1,,,0.9765438437461853
random,mean,0,KRT19,0.0,,1.0154904127120972
random,mean,0,IGLC2,,,0.6882953643798828
random,mean,0,TFF1,,,0.7999631762504578
random,mean,0,MAG,0.0,,0.7437504529953003
random,mean,0,ERMN,0.0,,0.6331012845039368
random,mean,0,CLDN11,0.0,,0.6921517252922058
random,mean,0,CLDND1,0.0,,0.8982813358306885
random,mean,0,SPP1,,,0.7916843295097351
random,mean,0,PPP1R14A,0.0,,0.8183345794677734
random,mean,0,S100B,,,1.0543240308761597
random,mean,0,MOG,,,0.5525256991386414
random,mean,0,MALAT1,,,1.051291584968567
random,mean,0,CARNS1,,,0.5767807960510254
random,mean,0,IGHG4,,,0.4568954408168793
random,mean,0,KRT18,,,0.8334740996360779
random,mean,0,BCAS1,0.0,,0.6902703642845154
random,mean,0,PTGDS,0.0,,0.9432082176208496
random,mean,0,SAA2,,,0.39118582010269165
random,mean,0,SEPT4,,,0.8633534908294678
random,mean,0,TFF3,0.0,,0.8542214035987854
random,mean,0,HPCAL1,,,0.9251964092254639
random,mean,0,S100A11,,,0.8854035139083862
random,mean,0,ALB,,,0.16254232823848724
random,mean,0,RNASE1,,,0.8561606407165527
random,mean,0,TMEM144,,,0.5660213232040405
random,mean,0,ENPP2,,,0.6566016674041748
random,mean,0,MAL,0.0,,0.6533122658729553
random,mean,0,NKX6-2,,,0.50164794921875
random,mean,0,HSPA2,0.0,,0.6045392751693726
random,mean,0,G0S2,0.0,,0.4559672474861145
random,pca_ridge,0,SCGB2A2,0.2913108016328203,0.2877636210295362,1.4599545001983643
random,pca_ridge,0,SCGB1D2,0.2400092376733839,0.23713763494337517,1.1535394191741943
random,pca_ridge,0,MBP,0.5289670647670925,0.43532296744780064,1.039260745048523
random,pca_ridge,0,GFAP,0.47632159235885047,0.42717342480982384,1.069374918937683
random,pca_ridge,0,PLP1,0.5342073821263146,0.40032076597810357,1.088169813156128
random,pca_ridge,0,SAA1,0.1434989785611016,0.12411655032446596,0.839174211025238
random,pca_ridge,0,MGP,0.133064076821159,0.1145388581422675,1.0330785512924194
random,pca_ridge,0,IGKC,0.035346066328297183,0.02861206023823328,1.0253546237945557
random,pca_ridge,0,FABP4,0.12061054789046113,0.09563231689557897,0.7480871081352234
random,pca_ridge,0,MOBP,0.5008851859102648,0.32312729548943897,0.7580531239509583
random,pca_ridge,0,HBB,0.08046428774434031,0.07947157063712607,0.8240106105804443
random,pca_ridge,0,NEFL,0.4997717671119546,0.43060428821250735,0.887736439704895
random,pca_ridge,0,TF,0.49742485300014616,0.33541726781234205,0.8346686959266663
random,pca_ridge,0,IGHG3,0.03744751320634379,0.039454617239213896,0.4860410988330841
random,pca_ridge,0,CNP,0.4624431789767366,0.3164521080861902,0.9660068154335022
random,pca_ridge,0,CPB1,0.08339858759840965,0.09538731559608798,0.4973074197769165
random,pca_ridge,0,CRYAB,0.43944565040400363,0.3100096557795871,0.9832901358604431
random,pca_ridge,0,IGHA1,0.06632906419231248,0.03873387921646894,0.6451753973960876
random,pca_ridge,0,KRT8,0.2729693343272884,0.219439398507372,0.8774684071540833
random,pca_ridge,0,MUC1,0.2531583726378961,0.23562980122759447,0.9449013471603394
random,pca_ridge,0,KRT19,0.22876488870757572,0.20300630272646558,0.9885715246200562
random,pca_ridge,0,IGLC2,0.06394640946618194,0.04155041714691533,0.6871996521949768
random,pca_ridge,0,TFF1,0.12150451513010445,0.13029909666906908,0.7947626113891602
random,pca_ridge,0,MAG,0.47548077308968295,0.3067172577970993,0.6545068025588989
random,pca_ridge,0,ERMN,0.4689085662620669,0.29402165089548266,0.5593053698539734
random,pca_ridge,0,CLDN11,0.46597465394572957,0.29952299995345444,0.6125503778457642
random,pca_ridge,0,CLDND1,0.4355091096966255,0.29621914401775573,0.8087871074676514
random,pca_ridge,0,SPP1,0.4429479004323408,0.29770135212588034,0.7097733020782471
random,pca_ridge,0,PPP1R14A,0.4063706828709701,0.256039585125957,0.7480145692825317
random,pca_ridge,0,S100B,0.37080930977791166,0.2989291354737398,0.9793453216552734
random,pca_ridge,0,MOG,0.44013097108371374,0.2674397394186261,0.49619510769844055
random,pca_ridge,0,MALAT1,0.21388612095942156,0.2420677028914593,1.0270469188690186
random,pca_ridge,0,CARNS1,0.4447020528708622,0.2734654251617378,0.5166941285133362
random,pca_ridge,0,IGHG4,0.01638362994082674,0.022424832475812537,0.45745858550071716
random,pca_ridge,0,KRT18,0.24465212601779002,0.18820650386163068,0.8081746697425842
random,pca_ridge,0,BCAS1,0.36342093352774196,0.2509091464592042,0.6430014371871948
random,pca_ridge,0,PTGDS,0.35019858342416593,0.3260102029576294,0.8835976123809814
random,pca_ridge,0,SAA2,0.096208540089688,0.0908832122797672,0.389385849237442
random,pca_ridge,0,SEPT4,0.35486939528586536,0.26238312995145074,0.8071796298027039
random,pca_ridge,0,TFF3,0.15792783339607006,0.14528873597817166,0.8435224294662476
random,pca_ridge,0,HPCAL1,0.22956202124637926,0.23658803444674056,0.9005826711654663
random,pca_ridge,0,S100A11,0.24668660382935687,0.18779390257430784,0.8583357334136963
random,pca_ridge,0,ALB,0.03306774483085773,0.023518083975187214,0.16249796748161316
random,pca_ridge,0,RNASE1,0.3701216495258062,0.24835095536687998,0.7954010963439941
random,pca_ridge,0,TMEM144,0.41127181510881267,0.2585378195291318,0.5160523653030396
random,pca_ridge,0,ENPP2,0.37414680899516345,0.24521060246495943,0.6092795729637146
random,pca_ridge,0,MAL,0.3913747528550946,0.25105021071069245,0.6013689637184143
random,pca_ridge,0,NKX6-2,0.3929180582541687,0.25037126439383506,0.46133214235305786
random,pca_ridge,0,HSPA2,0.3908625790993153,0.2493335560048488,0.5564611554145813
random,pca_ridge,0,G0S2,0.11392385120907862,0.10036166779479656,0.45301198959350586
random,spatial_knn,0,SCGB2A2,0.711820744117748,0.6996394512961125,1.0760349947045071
random,spatial_knn,0,SCGB1D2,0.5789299607372738,0.5777488150138129,0.9765013562176447
random,spatial_knn,0,MBP,0.4921049649238402,0.43668188889979814,1.076925184189049
random,spatial_knn,0,GFAP,0.26238505413274743,0.2355644187512886,1.194857986899473
random,spatial_knn,0,PLP1,0.4616755249621125,0.3814978550440536,1.1552381818962802
random,spatial_knn,0,SAA1,0.4867722073680147,0.43258890071488326,0.750642248954629
random,spatial_knn,0,MGP,0.4392274131957869,0.4035151397557701,0.946848381469695
random,spatial_knn,0,IGKC,0.3491790475341866,0.33997224643356816,0.9788545773882009
random,spatial_knn,0,FABP4,0.43574366060207465,0.397495657728534,0.690351797210755
random,spatial_knn,0,MOBP,0.4040407934776469,0.28343231283530274,0.810092244309586
random,spatial_knn,0,HBB,0.3200449184679258,0.24548464802049585,0.8001889999136078
random,spatial_knn,0,NEFL,0.1970853090678827,0.17611289054429335,1.0320133548071466
random,spatial_knn,0,TF,0.3488414237248782,0.26525506366066426,0.9154872835117441
random,spatial_knn,0,IGHG3,0.2619569125030612,0.1700847352828256,0.4844363189574388
random,spatial_knn,0,CNP,0.33512679013017854,0.25906407029012907,1.0424648907119565
random,spatial_knn,0,CPB1,0.38340971682116765,0.33540892668640065,0.46637815629126733
random,spatial_knn,0,CRYAB,0.2980286498760436,0.2349852421464972,1.0665026235273798
random,spatial_knn,0,IGHA1,0.24623436061739612,0.254263372571789,0.6462571887387644
random,spatial_knn,0,KRT8,0.34608378811913654,0.3136288578671548,0.8691605518276749
random,spatial_knn,0,MUC1,0.32751633668580976,0.3345799482843831,0.9369941168793223
random,spatial_knn,0,KRT19,0.3209329173678892,0.32053143962724423,0.9773733761521101
random,spatial_knn,0,IGLC2,0.2657541914552586,0.24381222440713607,0.6811710470123981
random,spatial_knn,0,TFF1,0.3193891708384027,0.334240387587625,0.773958300520869
random,spatial_knn,0,MAG,0.3024959489183733,0.21232258169204576,0.7216809571459745
random,spatial_knn,0,ERMN,0.3058706933159394,0.21676038246971313,0.6138485834094123
random,spatial_knn,0,CLDN11,0.28311701403930256,0.19589837707555946,0.6768478199371366
