split,model,seed,gene,pearson,spearman,rmse
random,graphsage,0,PTGDS,0.38325247156080267,0.335075456156557,0.8722230792045593
random,graphsage,0,CD74,0.2675216249115709,0.23390084513048837,0.9013239145278931
random,graphsage,0,CCL19,0.0,,0.21057811379432678
random,graphsage,0,COL3A1,0.22499513245300312,0.1885202484664318,0.5256957411766052
random,graphsage,0,CXCL14,0.29720180502899035,0.25064975133069384,0.8818580508232117
random,graphsage,0,ADH1B,0.240113820735583,0.19037548408007157,0.36894911527633667
random,graphsage,0,TFF3,0.31066837522296437,0.29101698907598705,0.8121590614318848
random,graphsage,0,POSTN,0.13758138376790255,0.12811883803854157,0.36064133048057556
random,graphsage,0,AQP1,0.3455752826833193,0.18835982048877825,0.3093659281730652
random,graphsage,0,ISG15,0.13158348612191823,0.13578476993987268,0.7037073373794556
random,graphsage,0,FDCSP,0.0,,0.08853773772716522
random,graphsage,0,CFD,0.1654635799348418,0.15192140502408488,0.4798780083656311
random,graphsage,0,FABP4,0.3620254224407002,0.3069941426798826,0.7025673389434814
random,graphsage,0,ADIRF,0.15391361484622806,0.13007713272323676,0.8477570414543152
random,graphsage,0,CCL21,-0.0016320482630675188,-0.002154074815391666,0.09614961594343185
random,graphsage,0,CD3D,0.0,,0.07992646843194962
random,graphsage,0,CLDN5,0.08386328204260837,0.10633690238373225,0.596695065498352
random,graphsage,0,IFIT2,0.07260000065989752,0.05843012983345156,0.22326955199241638
random,graphsage,0,PTN,0.13488681376635644,0.12513707413643127,0.8893105983734131
random,graphsage,0,S100B,0.4474259814782238,0.3456768758390491,0.9429106116294861
random,graphsage,0,ACTG2,0.038907067414841456,0.018018417027671096,0.10374552011489868
random,graphsage,0,FOS,0.11438549636410142,0.08330298418348692,0.4151303768157959
random,graphsage,0,ELN,0.06207655329014376,0.04395232605041127,0.22821706533432007
random,graphsage,0,NRP1,0.017926888358313284,0.02996940817252397,0.2560216784477234
random,graphsage,0,MS4A4A,-0.0018963607372641392,-0.0024167222838905795,0.10122489929199219
random,graphsage,0,LMOD1,-0.0018225637458373144,-0.0026313998103974206,0.12944841384887695
random,graphsage,0,HBA2,0.15270392775167685,0.15609847935710403,0.7624830007553101
random,graphsage,0,PPP1R14A,0.4945890318205633,0.30172230233078784,0.7119746804237366
random,graphsage,0,SLITRK6,0.0,,0.11000804603099823
random,graphsage,0,ADD3,0.13477620362442227,0.1273208599723435,0.6752554774284363
random,graphsage,0,MIA,0.0,,0.06911247968673706
random,graphsage,0,LTF,0.19183708436209204,0.18908869808787768,0.49108991026878357
random,graphsage,0,CST7,-0.00561139277410276,0.012355664494003693,0.06408295035362244
random,graphsage,0,TNF,-0.003915675190751099,-0.005570429164401993,0.041570596396923065
random,graphsage,0,NEXN,-0.0010275745453734028,-0.0010930046192923544,0.10499579459428787
random,graphsage,0,HBB,0.2242977555217468,0.18472787175265717,0.8055734038352966
random,graphsage,0,SP140L,0.0,,0.09516503661870956
random,graphsage,0,CDKN1C,0.3689886241435983,0.22371136549818993,0.4064219295978546
random,graphsage,0,ITGB1,0.13052905647398036,0.1097106027072088,0.48506423830986023
random,graphsage,0,CLDN11,0.5623299035389999,0.3497486196865041,0.5723841190338135
random,graphsage,0,STC2,0.10337470818728514,0.09969372510496333,0.26939889788627625
random,graphsage,0,UGT8,0.40531554766061284,0.2334300743676681,0.3929634392261505
random,graphsage,0,SOX6,-0.004508720435961165,-0.005655086169806732,0.23842252790927887
random,graphsage,0,PDLIM4,0.01614150489149751,0.01895706106769935,0.27520889043807983
random,graphsage,0,SEPT4,0.44287570718527336,0.3312960347970676,0.7744318842887878
random,graphsage,0,TLR7,-0.0012502726038594526,-0.0018579451456086158,0.10961295664310455
random,graphsage,0,EBF1,-0.002460543849989136,-0.0028911385214540363,0.14823688566684723
random,graphsage,0,FMO2,0.0,,0.11591750383377075
random,graphsage,0,RELN,0.25078830316074174,0.17245498968272102,0.3800577223300934
random,graphsage,0,VTI1A,0.019222300616624367,0.03965723988530804,0.22812123596668243
