split,model,seed,mean_pearson,median_pearson,sd_pearson,mean_spearman,median_spearman,mean_rmse,n_genes
random,graphsage,0,0.1518441821823107,0.125253695711757,0.1589538854108675,0.1316391965165325,0.1267100321551761,0.4090654990822077,50
matched_hop0,graphsage,0,0.1011314458254822,0.0423279181027496,0.126027045435989,0.0934105162261471,0.0698701171024398,0.4140346045047045,50
random,graphsage,1,0.1533482375122954,0.12740033359627825,0.1589536690556976,0.13974472387667305,0.13966017536650382,0.41074288964271544,50
matched_hop0,graphsage,1,0.08825678713746894,0.05320019381596709,0.10125588962578355,0.0835234680267433,0.05912318149212426,0.3965113520622253,50
random,graphsage,2,0.15105987396243808,0.12034396337728438,0.15625453227577457,0.14341932904123963,0.13751208322060024,0.41083373442292215,50
matched_hop0,graphsage,2,0.10249100672702774,0.06522485656979171,0.12613739689218403,0.09141322794280127,0.0703141992261581,0.4136344303190708,50
random,graphsage,3,0.15302945705276605,0.10825942931650367,0.16323740902074776,0.13901804664261463,0.1419094468270925,0.41125753700733186,50
matched_hop0,graphsage,3,0.09451894375576851,0.04615378130832048,0.12153453928933416,0.0874304345963451,0.06637704660962104,0.4103132046014071,50
random,graphsage,4,0.14703370046892636,0.1115239789619683,0.1537061953178476,0.1282929393022524,0.13449357470643433,0.40831936977803707,50
matched_hop0,graphsage,4,0.08865960432582642,0.05239624291891959,0.10189837622918452,0.08034199165160243,0.05906330510890471,0.39641362681984904,50
random,graphsage,5,0.1530177847656917,0.12036770885323153,0.1553839528422296,0.14337255499445897,0.13165681552232572,0.4080437195301056,50
matched_hop0,graphsage,5,0.09379279379538659,0.03886155356528155,0.12174067438033971,0.08514752179362499,0.06778072968305723,0.4102151594310999,50
random,graphsage,6,0.15602865902859467,0.11811373883010269,0.16329193127889693,0.1378441627313675,0.12640033832074926,0.40632091253995894,50
matched_hop0,graphsage,6,0.09080041660053659,0.02689033800379361,0.12145404841799746,0.07993168147874728,0.05754110656117266,0.4107158050686121,50
random,graphsage,7,0.1433238322390833,0.10990681333708635,0.1582580262537044,0.12361209959386799,0.11559163708412054,0.4089983352273703,50
matched_hop0,graphsage,7,0.09474294881880821,0.05036160452043971,0.1215822965036691,0.08287388594158569,0.05689929143980019,0.41015438087284567,50
random,graphsage,8,0.1517485324934608,0.12591912100788671,0.15284555965013955,0.12655235842521145,0.13141245922223457,0.40846605859696866,50
matched_hop0,graphsage,8,0.0901754885665602,0.056788680918538975,0.10112559946693518,0.08138543456698631,0.05788643467612882,0.3963174056261778,50
random,graphsage,9,0.15078753850148258,0.11938614282906714,0.15846165338127624,0.12301287038797847,0.12142468473083134,0.40719314336776735,50
matched_hop0,graphsage,9,0.09473789873753313,0.046526991821874905,0.12215857267885329,0.07930184955086067,0.04996157452883652,0.41006514087319373,50
