slide,split,model,seed,gene,pearson,spearman,rmse
151509,random,mean,0,PPP1R14A,,,0.7743325233459473
151509,random,mean,0,SLITRK6,,,0.12427030503749847
151509,random,mean,0,ADD3,0.0,,0.7280621528625488
151509,random,mean,0,MIA,,,0.07266200333833694
151509,random,mean,0,LTF,,,0.5712959170341492
151509,random,mean,0,CST7,,,0.05392083525657654
151509,random,mean,0,TNF,,,0.0017667802749201655
151509,random,mean,0,NEXN,,,0.15742839872837067
151509,random,mean,0,HBB,,,0.8335084915161133
151509,random,mean,0,SP140L,0.0,,0.09704512357711792
151509,random,mean,0,CDKN1C,,,0.42344093322753906
151509,random,mean,0,ITGB1,0.0,,0.5033448338508606
151509,random,mean,0,CLDN11,0.0,,0.5894633531570435
151509,random,mean,0,STC2,,,0.26879429817199707
151509,random,mean,0,UGT8,0.0,,0.31866610050201416
151509,random,mean,0,SOX6,,,0.2745634615421295
151509,random,mean,0,PDLIM4,,,0.2278585284948349
151509,random,mean,0,SEPT4,,,0.8331296443939209
151509,random,mean,0,TLR7,,,0.09058340638875961
151509,random,mean,0,EBF1,,,0.17833738029003143
151509,random,mean,0,FMO2,,,0.102607361972332
151509,random,mean,0,RELN,,,0.5334299802780151
151509,random,mean,0,VTI1A,0.0,,0.177922323346138
151510,random,mean,0,PTGDS,,,1.0923906564712524
151510,random,mean,0,CD74,,,0.9758086800575256
151510,random,mean,0,CCL19,,,0.18160782754421234
151510,random,mean,0,COL3A1,0.0,,0.5331935286521912
151510,random,mean,0,CXCL14,,,1.100205421447754
151510,random,mean,0,ADH1B,,,0.3899724781513214
151510,random,mean,0,TFF3,,,0.8230447173118591
151510,random,mean,0,POSTN,,,0.4061128795146942
151510,random,mean,0,AQP1,0.0,,0.24115587770938873
151510,random,mean,0,ISG15,,,0.7318262457847595
151510,random,mean,0,FDCSP,,,0.11778515577316284
151510,random,mean,0,CFD,,,0.5810843706130981
151510,random,mean,0,FABP4,0.0,,0.7904089689254761
151510,random,mean,0,ADIRF,0.0,,0.9355234503746033
151510,random,mean,0,CCL21,,,0.13138559460639954
151510,random,mean,0,CD3D,,,0.10693205147981644
151510,random,mean,0,CLDN5,,,0.6281356811523438
151510,random,mean,0,IFIT2,,,0.1921098828315735
151510,random,mean,0,PTN,,,1.0163902044296265
151510,random,mean,0,S100B,,,1.1567448377609253
151510,random,mean,0,ACTG2,,,0.1321789175271988
151510,random,mean,0,FOS,,,0.39660581946372986
151510,random,mean,0,ELN,,,0.28343018889427185
151510,random,mean,0,NRP1,0.0,,0.2339339256286621
151510,random,mean,0,MS4A4A,,,0.06103093922138214
151510,random,mean,0,LMOD1,,,0.12477679550647736
151510,random,mean,0,HBA2,0.0,,0.7880698442459106
151510,random,mean,0,PPP1R14A,,,0.8135285377502441
151510,random,mean,0,SLITRK6,,,0.12454430758953094
151510,random,mean,0,ADD3,0.0,,0.7333958148956299
151510,random,mean,0,MIA,0.0,0.0,0.003081816015765071
151510,random,mean,0,LTF,,,0.5370208621025085
151510,random,mean,0,CST7,,,0.09788193553686142
151510,random,mean,0,TNF,0.0,0.0,0.0017667803913354874
151510,random,mean,0,NEXN,,,0.056270815432071686
151510,random,mean,0,HBB,,,0.8037582039833069
151510,random,mean,0,SP140L,0.0,,0.06704694032669067
151510,random,mean,0,CDKN1C,,,0.38919883966445923
151510,random,mean,0,ITGB1,,,0.43481746315956116
151510,random,mean,0,CLDN11,,,0.6093403697013855
151510,random,mean,0,STC2,,,0.25338709354400635
151510,random,mean,0,UGT8,0.0,,0.39585626125335693
151510,random,mean,0,SOX6,0.0,,0.27671903371810913
151510,random,mean,0,PDLIM4,,,0.28059500455856323
151510,random,mean,0,SEPT4,,,0.8520050644874573
151510,random,mean,0,TLR7,0.0,,0.12255863845348358
151510,random,mean,0,EBF1,,,0.16633714735507965
151510,random,mean,0,FMO2,,,0.16655229032039642
151510,random,mean,0,RELN,,,0.46845895051956177
151510,random,mean,0,VTI1A,0.0,,0.2288677990436554
151669,random,mean,0,PTGDS,,,0.8068031072616577
151669,random,mean,0,CD74,,,0.8440989851951599
151669,random,mean,0,CCL19,,,0.280509889125824
151669,random,mean,0,COL3A1,,,0.4871557354927063
151669,random,mean,0,CXCL14,,,0.8174775838851929
151669,random,mean,0,ADH1B,0.0,,0.46754133701324463
151669,random,mean,0,TFF3,,,0.7349979281425476
151669,random,mean,0,POSTN,0.0,,0.297445148229599
151669,random,mean,0,AQP1,0.0,,0.21645420789718628
151669,random,mean,0,ISG15,0.0,,0.6934817433357239
151669,random,mean,0,FDCSP,,,0.007178704719990492
151669,random,mean,0,CFD,,,0.4787025451660156
151669,random,mean,0,FABP4,0.0,,0.8274012804031372
151669,random,mean,0,ADIRF,,,0.9116582870483398
151669,random,mean,0,CCL21,,,0.11699416488409042
151669,random,mean,0,CD3D,,,0.06202320381999016
151669,random,mean,0,CLDN5,,,0.5351868867874146
151669,random,mean,0,IFIT2,,,0.22792235016822815
151669,random,mean,0,PTN,0.0,,0.8642088174819946
151669,random,mean,0,S100B,,,0.897111177444458
151669,random,mean,0,ACTG2,,,0.007100211922079325
151669,random,mean,0,FOS,0.0,,0.3855534791946411
151669,random,mean,0,ELN,,,0.22289492189884186
151669,random,mean,0,NRP1,,,0.22580982744693756
151669,random,mean,0,MS4A4A,,,0.007231732364743948
151669,random,mean,0,LMOD1,,,0.08492796868085861
151669,random,mean,0,HBA2,,,0.6597079038619995
151669,random,mean,0,PPP1R14A,0.0,,0.6758939027786255
151669,random,mean,0,SLITRK6,0.0,,0.10113682597875595
151669,random,mean,0,ADD3,0.0,,0.6364261507987976
151669,random,mean,0,MIA,,,0.08942891657352448
151669,random,mean,0,LTF,,,0.467184454202652
151669,random,mean,0,CST7,,,0.0031417913269251585
151669,random,mean,0,TNF,,,0.08860988914966583
151669,random,mean,0,NEXN,,,0.06272495537996292
151669,random,mean,0,HBB,,,0.6859030723571777
151669,random,mean,0,SP140L,0.0,,0.08020219206809998
151669,random,mean,0,CDKN1C,,,0.40027597546577454
151669,random,mean,0,ITGB1,,,0.4528392255306244
151669,random,mean,0,CLDN11,0.0,,0.4811132252216339
151669,random,mean,0,STC2,,,0.2878545820713043
151669,random,mean,0,UGT8,0.0,,0.29126250743865967
151669,random,mean,0,SOX6,0.0,,0.1981358528137207
151669,random,mean,0,PDLIM4,,,0.1923980861902237
151669,random,mean,0,SEPT4,,,0.7352044582366943
151669,random,mean,0,TLR7,,,0.005994308274239302
151669,random,mean,0,EBF1,,,0.1738063395023346
151669,random,mean,0,FMO2,,,0.12245843559503555
151669,random,mean,0,RELN,,,0.22478574514389038
151669,random,mean,0,VTI1A,0.0,,0.1809118539094925
151670,random,mean,0,PTGDS,,,0.9253386855125427
151670,random,mean,0,CD74,,,0.8369231820106506
151670,random,mean,0,CCL19,,,0.3396041691303253
151670,random,mean,0,COL3A1,,,0.3966866731643677
151670,random,mean,0,CXCL14,,,0.8293014764785767
151670,random,mean,0,ADH1B,,,0.4809210002422333
151670,random,mean,0,TFF3,,,0.7597887516021729
151670,random,mean,0,POSTN,,,0.19996067881584167
151670,random,mean,0,AQP1,0.0,,0.22297503054141998
151670,random,mean,0,ISG15,0.0,,0.7029915452003479
151670,random,mean,0,FDCSP,0.0,0.0,0.0071787042543292046
151670,random,mean,0,CFD,,,0.43645450472831726
151670,random,mean,0,FABP4,0.0,,0.6947336196899414
151670,random,mean,0,ADIRF,0.0,,0.7838833928108215
151670,random,mean,0,CCL21,,,0.0589170940220356
151670,random,mean,0,CD3D,,,0.10639810562133789
151670,random,mean,0,CLDN5,0.0,,0.5394179821014404
151670,random,mean,0,IFIT2,,,0.15675772726535797
151670,random,mean,0,PTN,0.0,,0.8864453434944153
151670,random,mean,0,S100B,,,0.9761306643486023
151670,random,mean,0,ACTG2,,,0.050677020102739334
151670,random,mean,0,FOS,,,0.37285861372947693
151670,random,mean,0,ELN,,,0.20090755820274353
151670,random,mean,0,NRP1,,,0.31988516449928284
151670,random,mean,0,MS4A4A,,,0.05852166563272476
151670,random,mean,0,LMOD1,,,0.11206106096506119
151670,random,mean,0,HBA2,,,0.6545199155807495
151670,random,mean,0,PPP1R14A,0.0,,0.6735501885414124
151670,random,mean,0,SLITRK6,,,0.04212057963013649
151670,random,mean,0,ADD3,0.0,,0.6093966364860535
151670,random,mean,0,MIA,0.0,,0.17513787746429443
151670,random,mean,0,LTF,,,0.45551761984825134
151670,random,mean,0,CST7,,,0.08297044038772583
151670,random,mean,0,TNF,0.0,,0.06090681254863739
151670,random,mean,0,NEXN,0.0,0.0,0.007828871719539165
151670,random,mean,0,HBB,0.0,,0.6911207437515259
151670,random,mean,0,SP140L,0.0,0.0,0.006357721518725157
151670,random,mean,0,CDKN1C,,,0.3606339693069458
151670,random,mean,0,ITGB1,0.0,,0.5139535665512085
151670,random,mean,0,CLDN11,0.0,,0.4771168828010559
151670,random,mean,0,STC2,,,0.21324053406715393
151670,random,mean,0,UGT8,0.0,,0.36666783690452576
151670,random,mean,0,SOX6,0.0,,0.12804344296455383
151670,random,mean,0,PDLIM4,,,0.21443034708499908
151670,random,mean,0,SEPT4,0.0,,0.774997889995575
151670,random,mean,0,TLR7,,,0.06844337284564972
151670,random,mean,0,EBF1,,,0.015385068021714687
151670,random,mean,0,FMO2,,,0.07058016210794449
151670,random,mean,0,RELN,,,0.299085795879364
151670,random,mean,0,VTI1A,0.0,,0.26339060068130493
151671,random,mean,0,PTGDS,,,0.8506218791007996
151671,random,mean,0,CD74,,,0.8775011301040649
151671,random,mean,0,CCL19,,,0.10384732484817505
151671,random,mean,0,COL3A1,0.0,,0.5875332355499268
151671,random,mean,0,CXCL14,,,0.8089744448661804
151671,random,mean,0,ADH1B,,,0.3695291578769684
151671,random,mean,0,TFF3,,,0.8704957365989685
151671,random,mean,0,POSTN,,,0.4058186411857605
151671,random,mean,0,AQP1,,,0.26081299781799316
151671,random,mean,0,ISG15,,,0.6774081587791443
151671,random,mean,0,FDCSP,,,0.08730676770210266
151671,random,mean,0,CFD,,,0.47855448722839355
151671,random,mean,0,FABP4,,,0.7951411604881287
151671,random,mean,0,ADIRF,0.0,,0.8338504433631897
151671,random,mean,0,CCL21,,,0.1156972348690033
151671,random,mean,0,CD3D,,,0.04433023929595947
151671,random,mean,0,CLDN5,0.0,,0.5595346689224243
151671,random,mean,0,IFIT2,,,0.21562981605529785
151671,random,mean,0,PTN,,,0.8350555300712585
151671,random,mean,0,S100B,0.0,,0.9385083913803101
151671,random,mean,0,ACTG2,,,0.07781194150447845
151671,random,mean,0,FOS,,,0.4132828116416931
151671,random,mean,0,ELN,,,0.1569765955209732
151671,random,mean,0,NRP1,0.0,,0.20578014850616455
151671,random,mean,0,MS4A4A,,,0.007231732364743948
151671,random,mean,0,LMOD1,0.0,,0.09405659884214401
151671,random,mean,0,HBA2,,,0.6817413568496704
151671,random,mean,0,PPP1R14A,,,0.6945372223854065
151671,random,mean,0,SLITRK6,0.0,,0.0894162729382515
151671,random,mean,0,ADD3,,,0.5744767785072327
151671,random,mean,0,MIA,,,0.003081816015765071
151671,random,mean,0,LTF,,,0.5085359811782837
151671,random,mean,0,CST7,,,0.0031417913269251585
151671,random,mean,0,TNF,,,0.0017667802749201655
151671,random,mean,0,NEXN,,,0.0928647518157959
151671,random,mean,0,HBB,,,0.7239092588424683
151671,random,mean,0,SP140L,,,0.07306720316410065
151671,random,mean,0,CDKN1C,,,0.3311292231082916
151671,random,mean,0,ITGB1,0.0,,0.45380330085754395
151671,random,mean,0,CLDN11,,,0.5723984837532043
151671,random,mean,0,STC2,,,0.33628806471824646
151671,random,mean,0,UGT8,0.0,,0.40241390466690063
151671,random,mean,0,SOX6,0.0,,0.12617787718772888
151671,random,mean,0,PDLIM4,,,0.3114576041698456
151671,random,mean,0,SEPT4,,,0.7957265973091125
151671,random,mean,0,TLR7,0.0,,0.06528094410896301
151671,random,mean,0,EBF1,,,0.05944236367940903
151671,random,mean,0,FMO2,,,0.14953584969043732
151671,random,mean,0,RELN,,,0.2638736367225647
151671,random,mean,0,VTI1A,0.0,,0.19894777238368988
151672,random,mean,0,PTGDS,,,0.8287621140480042
151672,random,mean,0,CD74,,,0.8166210055351257
151672,random,mean,0,CCL19,,,0.18887394666671753
151672,random,mean,0,COL3A1,,,0.5358117818832397
151672,random,mean,0,CXCL14,,,0.7506123185157776
151672,random,mean,0,ADH1B,,,0.2545648515224457
151672,random,mean,0,TFF3,,,0.864962100982666
151672,random,mean,0,POSTN,,,0.3475721776485443
151672,random,mean,0,AQP1,,,0.266070157289505
151672,random,mean,0,ISG15,,,0.6703072786331177
151672,random,mean,0,FDCSP,,,0.11095142364501953
151672,random,mean,0,CFD,,,0.33736294507980347
151672,random,mean,0,FABP4,,,0.6706674098968506
151672,random,mean,0,ADIRF,0.0,,0.8116695284843445
151672,random,mean,0,CCL21,,,0.004345739260315895
151672,random,mean,0,CD3D,,,0.11531489342451096
151672,random,mean,0,CLDN5,,,0.583669900894165
151672,random,mean,0,IFIT2,,,0.11788392066955566
151672,random,mean,0,PTN,,,0.856207549571991
151672,random,mean,0,S100B,0.0,,0.9819689393043518
151672,random,mean,0,ACTG2,,,0.007100211922079325
151672,random,mean,0,FOS,,,0.4046214818954468
151672,random,mean,0,ELN,,,0.13639046251773834
151672,random,mean,0,NRP1,,,0.2508440911769867
151672,random,mean,0,MS4A4A,0.0,,0.07328929752111435
151672,random,mean,0,LMOD1,0.0,,0.13145223259925842
151672,random,mean,0,HBA2,,,0.7415775060653687
151672,random,mean,0,PPP1R14A,,,0.7510610222816467
151672,random,mean,0,SLITRK6,0.0,,0.08820156008005142
151672,random,mean,0,ADD3,,,0.6875531077384949
151672,random,mean,0,MIA,0.0,,0.09325557202100754
151672,random,mean,0,LTF,,,0.4617358148097992
151672,random,mean,0,CST7,0.0,,0.06162388622760773
151672,random,mean,0,TNF,0.0,0.0,0.0017667802749201655
151672,random,mean,0,NEXN,,,0.1819673329591751
151672,random,mean,0,HBB,,,0.8159815073013306
151672,random,mean,0,SP140L,0.0,0.0,0.006357721518725157
151672,random,mean,0,CDKN1C,,,0.4091166853904724
151672,random,mean,0,ITGB1,,,0.5084425806999207
151672,random,mean,0,CLDN11,,,0.6222639679908752
151672,random,mean,0,STC2,,,0.24974879622459412
151672,random,mean,0,UGT8,0.0,,0.34213146567344666
151672,random,mean,0,SOX6,,,0.2295435070991516
151672,random,mean,0,PDLIM4,,,0.21536408364772797
151672,random,mean,0,SEPT4,,,0.7934839725494385
151672,random,mean,0,TLR7,,,0.17714625597000122
151672,random,mean,0,EBF1,,,0.08458461612462997
151672,random,mean,0,FMO2,,,0.07672224938869476
151672,random,mean,0,RELN,,,0.20029699802398682
151672,random,mean,0,VTI1A,0.0,,0.20112837851047516
151673,random,mean,0,PTGDS,,,0.8944216966629028
151673,random,mean,0,CD74,,,0.8797194957733154
151673,random,mean,0,CCL19,,,0.2356712818145752
151673,random,mean,0,COL3A1,0.0,,0.42988064885139465
151673,random,mean,0,CXCL14,,,0.7688550353050232
151673,random,mean,0,ADH1B,,,0.19514945149421692
151673,random,mean,0,TFF3,,,0.7449675798416138
151673,random,mean,0,POSTN,,,0.3093465268611908
151673,random,mean,0,AQP1,0.0,,0.42482247948646545
151673,random,mean,0,ISG15,0.0,,0.6539742350578308
151673,random,mean,0,FDCSP,0.0,,0.061267733573913574
151673,random,mean,0,CFD,,,0.32085365056991577
151673,random,mean,0,FABP4,,,0.5339721441268921
151673,random,mean,0,ADIRF,,,0.7602593302726746
151673,random,mean,0,CCL21,,,0.07706195116043091
151673,random,mean,0,CD3D,,,0.07736258208751678
151673,random,mean,0,CLDN5,,,0.5913185477256775
151673,random,mean,0,IFIT2,,,0.289641797542572
151673,random,mean,0,PTN,0.0,,0.8068128228187561
151673,random,mean,0,S100B,0.0,,1.0576207637786865
151673,random,mean,0,ACTG2,0.0,,0.19998499751091003
151673,random,mean,0,FOS,,,0.3806810677051544
151673,random,mean,0,ELN,,,0.19938607513904572
151673,random,mean,0,NRP1,,,0.25125232338905334
151673,random,mean,0,MS4A4A,0.0,0.0,0.007231732364743948
151673,random,mean,0,LMOD1,0.0,,0.1092817634344101
151673,random,mean,0,HBA2,,,0.8120488524436951
151673,random,mean,0,PPP1R14A,0.0,,1.0047351121902466
151673,random,mean,0,SLITRK6,,,0.1102687418460846
151673,random,mean,0,ADD3,,,0.6431123614311218
151673,random,mean,0,MIA,0.0,,0.04077162966132164
151673,random,mean,0,LTF,,,0.3840409517288208
151673,random,mean,0,CST7,0.0,,0.05626717209815979
151673,random,mean,0,TNF,0.0,0.0,0.0017667802749201655
151673,random,mean,0,NEXN,,,0.06786660850048065
151673,random,mean,0,HBB,0.0,,0.8609690070152283
151673,random,mean,0,SP140L,,,0.07385008037090302
151673,random,mean,0,CDKN1C,,,0.5060705542564392
151673,random,mean,0,ITGB1,0.0,,0.4724615812301636
151673,random,mean,0,CLDN11,0.0,,0.9210005402565002
151673,random,mean,0,STC2,,,0.2746262550354004
151673,random,mean,0,UGT8,0.0,,0.5386489033699036
151673,random,mean,0,SOX6,0.0,,0.2655106782913208
151673,random,mean,0,PDLIM4,,,0.27992701530456543
151673,random,mean,0,SEPT4,0.0,,0.9979771375656128
151673,random,mean,0,TLR7,,,0.08813246339559555
151673,random,mean,0,EBF1,,,0.08850181102752686
151673,random,mean,0,FMO2,,,0.10789281129837036
151673,random,mean,0,RELN,,,0.3510250449180603
151673,random,mean,0,VTI1A,0.0,,0.2012779712677002
151674,random,mean,0,PTGDS,,,0.7118812799453735
151674,random,mean,0,CD74,,,0.9881295561790466
151674,random,mean,0,CCL19,,,0.20154336094856262
151674,random,mean,0,COL3A1,0.0,,0.6220656633377075
151674,random,mean,0,CXCL14,0.0,,0.7970859408378601
151674,random,mean,0,ADH1B,,,0.36313506960868835
151674,random,mean,0,TFF3,,,0.9314635992050171
151674,random,mean,0,POSTN,,,0.42017677426338196
151674,random,mean,0,AQP1,0.0,,0.39784157276153564
151674,random,mean,0,ISG15,,,0.7305116653442383
151674,random,mean,0,FDCSP,,,0.14291712641716003
151674,random,mean,0,CFD,,,0.4697791039943695
151674,random,mean,0,FABP4,0.0,,0.6834351420402527
151674,random,mean,0,ADIRF,0.0,,0.7791947722434998
151674,random,mean,0,CCL21,,,0.06500515341758728
151674,random,mean,0,CD3D,0.0,,0.062302105128765106
151674,random,mean,0,CLDN5,0.0,,0.5801112651824951
151674,random,mean,0,IFIT2,,,0.29092758893966675
151674,random,mean,0,PTN,0.0,,0.7585622668266296
151674,random,mean,0,S100B,,,0.8960584402084351
151674,random,mean,0,ACTG2,0.0,,0.09712786972522736
151674,random,mean,0,FOS,,,0.46966293454170227
151674,random,mean,0,ELN,,,0.2812005281448364
151674,random,mean,0,NRP1,,,0.2706027626991272
151674,random,mean,0,MS4A4A,,,0.11337319016456604
151674,random,mean,0,LMOD1,,,0.1502847522497177
151674,random,mean,0,HBA2,,,0.7984197735786438
151674,random,mean,0,PPP1R14A,0.0,,0.8658056259155273
151674,random,mean,0,SLITRK6,0.0,,0.15641742944717407
151674,random,mean,0,ADD3,0.0,,0.6303583979606628
151674,random,mean,0,MIA,,,0.05852760002017021
151674,random,mean,0,LTF,,,0.5265526175498962
151674,random,mean,0,CST7,0.0,,0.08927156031131744
151674,random,mean,0,TNF,,,0.0017667802749201655
151674,random,mean,0,NEXN,0.0,,0.13160070776939392
151674,random,mean,0,HBB,0.0,,0.9197030663490295
151674,random,mean,0,SP140L,0.0,,0.08872471749782562
151674,random,mean,0,CDKN1C,,,0.48518094420433044
151674,random,mean,0,ITGB1,0.0,,0.5477845668792725
151674,random,mean,0,CLDN11,0.0,,0.8627659678459167
151674,random,mean,0,STC2,,,0.35083144903182983
151674,random,mean,0,UGT8,0.0,,0.5395392179489136
151674,random,mean,0,SOX6,0.0,,0.20686566829681396
151674,random,mean,0,PDLIM4,,,0.28041139245033264
151674,random,mean,0,SEPT4,,,0.884051501750946
151674,random,mean,0,TLR7,,,0.10194995254278183
151674,random,mean,0,EBF1,,,0.14429353177547455
151674,random,mean,0,FMO2,,,0.10617036372423172
151674,random,mean,0,RELN,,,0.4608348309993744
151674,random,mean,0,VTI1A,0.0,,0.2138269692659378
151675,random,mean,0,PTGDS,,,1.0275222063064575
151675,random,mean,0,CD74,,,0.9376175999641418
151675,random,mean,0,CCL19,,,0.15114335715770721
151675,random,mean,0,COL3A1,0.0,,0.5344942212104797
151675,random,mean,0,CXCL14,,,0.8388382196426392
151675,random,mean,0,ADH1B,,,0.29347681999206543
151675,random,mean,0,TFF3,,,0.797423779964447
151675,random,mean,0,POSTN,,,0.33038970828056335
151675,random,mean,0,AQP1,0.0,,0.5416972637176514
151675,random,mean,0,ISG15,,,0.679503321647644
151675,random,mean,0,FDCSP,0.0,0.0,0.007178704719990492
151675,random,mean,0,CFD,,,0.48963773250579834
151675,random,mean,0,FABP4,,,0.7124369144439697
