split,model,seed,gene,pearson,spearman,rmse
random,graphsage,0,PTGDS,0.3830471215924018,0.3340728080714611,0.8722748160362244
random,graphsage,0,CD74,0.2668692251442938,0.2340290445662242,0.9014999270439148
random,graphsage,0,CCL19,0.12196845581616,0.0460076208948314,0.2081015408039093
random,graphsage,0,COL3A1,0.2249618186102251,0.1900423887558634,0.5257309675216675
random,graphsage,0,CXCL14,0.295061583092759,0.2492342653613694,0.8824993968009949
random,graphsage,0,ADH1B,0.2384635010113238,0.1905118773278046,0.3691588044166565
random,graphsage,0,TFF3,0.3090069960274008,0.2899225898876887,0.812751829624176
random,graphsage,0,POSTN,0.1430313939416246,0.1334148850441563,0.3602198660373688
random,graphsage,0,AQP1,0.3456427216858619,0.1816261269278248,0.3093603551387787
random,graphsage,0,ISG15,0.1314570316911569,0.1367921655229622,0.7038654088973999
random,graphsage,0,FDCSP,0.0,,0.0885377377271652
random,graphsage,0,CFD,0.1683209088002461,0.1546938077989626,0.4795610010623932
random,graphsage,0,FABP4,0.3633443829627998,0.3067717883689505,0.702284038066864
random,graphsage,0,ADIRF,0.1529645482175726,0.1296648816311375,0.8480636477470398
random,graphsage,0,CCL21,-0.0018235361056021,-0.0023030444658292,0.0961497277021408
random,graphsage,0,CD3D,0.0,,0.0799264684319496
random,graphsage,0,CLDN5,0.0823012340714106,0.1043835754749794,0.596856951713562
random,graphsage,0,IFIT2,0.0788180075265827,0.0622084003725847,0.2229946106672287
random,graphsage,0,PTN,0.1366181653126122,0.1267100321551761,0.8891430497169495
random,graphsage,0,S100B,0.447836811092575,0.3456606825200475,0.9426928758621216
random,graphsage,0,ACTG2,0.0386194929679863,0.0324382666304542,0.1037448793649673
random,graphsage,0,FOS,0.1165193245003005,0.085844042721656,0.4150113761425018
random,graphsage,0,ELN,0.0598829403494038,0.0410735839139212,0.2282985150814056
random,graphsage,0,NRP1,0.0139454967253513,0.0276676785508072,0.2560615837574005
random,graphsage,0,MS4A4A,-0.0015791780703594,-0.0026106322863374,0.1012256443500518
random,graphsage,0,LMOD1,-0.0020942930045857,-0.0029423030537798,0.1294491589069366
random,graphsage,0,HBA2,0.1538204068173788,0.1569440518283338,0.7625313997268677
random,graphsage,0,PPP1R14A,0.4937845582811082,0.3000862774407159,0.7124341726303101
random,graphsage,0,SLITRK6,-0.0015944336385321,-0.0016838516718508,0.1100080832839012
random,graphsage,0,ADD3,0.1332566410248098,0.1257295662434792,0.675523579120636
random,graphsage,0,MIA,0.0,,0.069112479686737
random,graphsage,0,LTF,0.1935942874273516,0.1923607178462031,0.4909270107746124
random,graphsage,0,CST7,0.0003745134092823,0.0169999445406369,0.0640789046883583
random,graphsage,0,TNF,-0.0030781553849828,-0.0047927789469302,0.041542287915945
random,graphsage,0,NEXN,-0.0012987763691361,-0.0015459040772648,0.1049957573413848
random,graphsage,0,HBB,0.2294165156847465,0.1880276416956237,0.8046107292175293
random,graphsage,0,SP140L,0.0,,0.0951650366187095
random,graphsage,0,CDKN1C,0.3667862571641036,0.2214247630836856,0.4068160057067871
random,graphsage,0,ITGB1,0.1285389356073541,0.1065560031023893,0.4852416813373565
random,graphsage,0,CLDN11,0.5621546810619726,0.3472764711710649,0.5724568367004395
random,graphsage,0,STC2,0.1017371808424851,0.0993497055159289,0.2694602608680725
random,graphsage,0,UGT8,0.4046514708095804,0.2352766758484181,0.3931236267089844
random,graphsage,0,SOX6,-0.0048254362407611,-0.0056550861698067,0.2384225279092788
random,graphsage,0,PDLIM4,0.0155176226871679,0.0186952795971523,0.275212824344635
random,graphsage,0,SEPT4,0.4439969081714507,0.3325359229202477,0.7739445567131042
random,graphsage,0,TLR7,-0.0011909141969908,-0.0018579451456086,0.1096122339367866
random,graphsage,0,EBF1,-0.0060908037530338,-0.0073880285844027,0.1482414901256561
random,graphsage,0,FMO2,0.0,,0.1159175038337707
random,graphsage,0,RELN,0.2481921015008668,0.1684587801797622,0.3803933262825012
random,graphsage,0,VTI1A,0.0212813942498115,0.0420511041332667,0.2280384600162506
matched_hop0,graphsage,0,PTGDS,0.3405310252407137,0.3096397509042375,0.90268474817276
matched_hop0,graphsage,0,CD74,0.1895380874981105,0.173288660741426,0.9068758487701416
matched_hop0,graphsage,0,CCL19,-0.0073231888038465,-0.0020365874929494,0.1445699781179428
matched_hop0,graphsage,0,COL3A1,0.2462942294495938,0.184355126852281,0.5397096872329712
matched_hop0,graphsage,0,CXCL14,0.20335616436769,0.1441655451812028,0.8079557418823242
matched_hop0,graphsage,0,ADH1B,0.0022614934101653,0.0111910963287229,0.3097146451473236
matched_hop0,graphsage,0,TFF3,0.2436683704642309,0.2335521750950857,0.8549771308898926
matched_hop0,graphsage,0,POSTN,0.1277935107662054,0.1042885733121816,0.4036423861980438
matched_hop0,graphsage,0,AQP1,0.2896769309734127,0.1904522573303185,0.3503585159778595
