split,model,seed,gene,pearson,spearman,rmse
random,pca_ridge,0,SCGB2A2,0.2923129597093648,0.2871298194380206,1.4595386981964111
random,pca_ridge,0,SCGB1D2,0.24332729741871606,0.24063778346224873,1.1525704860687256
random,pca_ridge,0,MBP,0.5279686994213076,0.4351125871522515,1.039975881576538
random,pca_ridge,0,GFAP,0.4775507477941855,0.4281478695955474,1.068558692932129
random,pca_ridge,0,PLP1,0.53319179787479,0.39991488681987963,1.088974952697754
random,pca_ridge,0,SAA1,0.14175917116401504,0.12163566579323346,0.8393843173980713
random,pca_ridge,0,MGP,0.13052984784142646,0.11283729555075454,1.0335943698883057
random,pca_ridge,0,IGKC,0.04016748314158132,0.034645650530982994,1.0249041318893433
random,pca_ridge,0,FABP4,0.12118774948186789,0.09777846685966782,0.748012363910675
random,pca_ridge,0,MOBP,0.49989091707022487,0.32283993491570206,0.7585375905036926
random,pca_ridge,0,HBB,0.08676357939384642,0.08628434677115304,0.823523759841919
random,pca_ridge,0,NEFL,0.4981496326317929,0.42938519353436566,0.8886640071868896
random,pca_ridge,0,TF,0.4989485251667486,0.33672466515236193,0.8338358402252197
random,pca_ridge,0,IGHG3,0.03659844233639682,0.03961730113673752,0.486072301864624
random,pca_ridge,0,CNP,0.4621466888021661,0.3157237630031669,0.9661603569984436
random,pca_ridge,0,CPB1,0.08610620139567174,0.09706335022718197,0.4971855878829956
random,pca_ridge,0,CRYAB,0.4409009512778216,0.31251336012826114,0.9825102090835571
random,pca_ridge,0,IGHA1,0.06514306585845481,0.03484415773305956,0.6452702283859253
random,pca_ridge,0,KRT8,0.2716789447988581,0.21863697123322803,0.8778202533721924
random,pca_ridge,0,MUC1,0.24905386215487985,0.23159415905315117,0.9458357095718384
random,pca_ridge,0,KRT19,0.22347947432154636,0.19895397029711964,0.9898473024368286
random,pca_ridge,0,IGLC2,0.06629310563337923,0.04389252052573318,0.6870317459106445
random,pca_ridge,0,TFF1,0.12152410445997609,0.13049169437604233,0.7948751449584961
random,pca_ridge,0,MAG,0.477398403268945,0.309239154929755,0.6537836790084839
random,pca_ridge,0,ERMN,0.4689252065347781,0.2953769722630051,0.5592954158782959
random,pca_ridge,0,CLDN11,0.4633162025919716,0.29934669437925404,0.6134670972824097
random,pca_ridge,0,CLDND1,0.43408903799302956,0.2950001021870046,0.8093789219856262
random,pca_ridge,0,SPP1,0.44160858340462,0.2967817233641079,0.7103089094161987
random,pca_ridge,0,PPP1R14A,0.4068110869140385,0.25686334073061445,0.7478488087654114
random,pca_ridge,0,S100B,0.3708602726900193,0.297338401281514,0.9793270826339722
random,pca_ridge,0,MOG,0.4409200899807941,0.2680160727133141,0.4959971308708191
random,pca_ridge,0,MALAT1,0.2114137848154956,0.24078700691407529,1.0276026725769043
random,pca_ridge,0,CARNS1,0.44588410510136606,0.2745433145392358,0.5163655281066895
random,pca_ridge,0,IGHG4,0.011587407520933178,0.016828082839787154,0.45764490962028503
