slide,split,model,seed,gene,pearson,spearman,rmse
mel2_rep2,random,mean,0,ENSG00000077984,0.0,,0.6437852382659912
mel2_rep2,random,mean,0,ENSG00000232810,0.0,0.0,0.024384966120123863
mel2_rep2,random,mean,0,ENSG00000162614,0.0,0.0,0.05792735144495964
mel2_rep2,random,mean,0,ENSG00000244734,0.0,0.0,0.037976205348968506
mel2_rep2,random,mean,0,ENSG00000185404,0.0,,0.3837171792984009
mel2_rep2,random,mean,0,ENSG00000129757,0.0,,0.4761599898338318
mel2_rep2,random,mean,0,ENSG00000150093,0.0,,0.39363205432891846
mel2_rep2,random,mean,0,ENSG00000013297,0.0,0.0,0.01877102255821228
mel2_rep2,random,mean,0,ENSG00000113739,0.0,0.0,0.02722606249153614
mel2_rep2,random,mean,0,ENSG00000174607,0.0,0.0,0.011735104955732822
mel2_rep2,random,mean,0,ENSG00000110693,0.0,,0.5316854119300842
mel2_rep2,random,mean,0,ENSG00000131435,0.0,0.0,0.19195254147052765
mel2_rep2,random,mean,0,ENSG00000108387,0.0,,0.31943416595458984
mel2_rep2,random,mean,0,ENSG00000196664,0.0,,0.29962965846061707
mel2_rep2,random,mean,0,ENSG00000164330,0.0,0.0,0.05760086327791214
mel2_rep2,random,mean,0,ENSG00000094963,0.0,,0.262751966714859
mel2_rep2,random,mean,0,ENSG00000189056,0.0,,0.264138400554657
mel2_rep2,random,mean,0,ENSG00000151532,0.0,0.0,0.06128552556037903
mel3_rep1,random,mean,0,ENSG00000107317,,,0.5213220715522766
mel3_rep1,random,mean,0,ENSG00000019582,,,1.5375088453292847
mel3_rep1,random,mean,0,ENSG00000172724,,,0.4744258522987366
mel3_rep1,random,mean,0,ENSG00000168542,,,1.4825670719146729
mel3_rep1,random,mean,0,ENSG00000145824,,,0.18462976813316345
mel3_rep1,random,mean,0,ENSG00000196616,0.0,0.0,0.07319657504558563
mel3_rep1,random,mean,0,ENSG00000160180,,,0.04134950414299965
mel3_rep1,random,mean,0,ENSG00000133110,,,1.4655312299728394
mel3_rep1,random,mean,0,ENSG00000240583,,,1.7849185466766357
mel3_rep1,random,mean,0,ENSG00000187608,,,0.6936078071594238
mel3_rep1,random,mean,0,ENSG00000181617,0.0,0.0,0.13960571587085724
mel3_rep1,random,mean,0,ENSG00000197766,,,0.4245993494987488
mel3_rep1,random,mean,0,ENSG00000170323,,,0.028944987803697586
mel3_rep1,random,mean,0,ENSG00000148671,,,0.22013573348522186
mel3_rep1,random,mean,0,ENSG00000137077,,,0.8254379630088806
mel3_rep1,random,mean,0,ENSG00000167286,0.0,0.0,0.14479605853557587
mel3_rep1,random,mean,0,ENSG00000184113,,,0.42673608660697937
mel3_rep1,random,mean,0,ENSG00000119922,,,0.12913639843463898
mel3_rep1,random,mean,0,ENSG00000105894,,,2.1059458255767822
mel3_rep1,random,mean,0,ENSG00000160307,,,0.5098820328712463
mel3_rep1,random,mean,0,ENSG00000163017,0.0,,0.3085675537586212
mel3_rep1,random,mean,0,ENSG00000170345,,,0.6346004009246826
mel3_rep1,random,mean,0,ENSG00000049540,0.0,,0.3006230294704437
mel3_rep1,random,mean,0,ENSG00000099250,,,0.48167577385902405
mel3_rep1,random,mean,0,ENSG00000110079,,,0.20920434594154358
mel3_rep1,random,mean,0,ENSG00000163431,,,0.3588472902774811
mel3_rep1,random,mean,0,ENSG00000188536,,,0.19866986572742462
mel3_rep1,random,mean,0,ENSG00000167641,,,0.5071442723274231
mel3_rep1,random,mean,0,ENSG00000184564,0.0,,0.2582758665084839
mel3_rep1,random,mean,0,ENSG00000148700,,,0.6305853724479675
mel3_rep1,random,mean,0,ENSG00000261857,,,0.75821453332901
mel3_rep1,random,mean,0,ENSG00000012223,,,0.011304276995360851
mel3_rep1,random,mean,0,ENSG00000077984,0.0,,0.31317901611328125
mel3_rep1,random,mean,0,ENSG00000232810,,,0.1309993416070938
mel3_rep1,random,mean,0,ENSG00000162614,,,0.05792735144495964
mel3_rep1,random,mean,0,ENSG00000244734,,,0.037976209074258804
mel3_rep1,random,mean,0,ENSG00000185404,,,0.2644405961036682
mel3_rep1,random,mean,0,ENSG00000129757,,,0.17728297412395477
mel3_rep1,random,mean,0,ENSG00000150093,0.0,,0.4265041947364807
mel3_rep1,random,mean,0,ENSG00000013297,,,0.17983053624629974
mel3_rep1,random,mean,0,ENSG00000113739,,,0.131022110581398
mel3_rep1,random,mean,0,ENSG00000174607,,,0.011735105887055397
mel3_rep1,random,mean,0,ENSG00000110693,,,0.08720722049474716
mel3_rep1,random,mean,0,ENSG00000131435,,,1.1285336017608643
mel3_rep1,random,mean,0,ENSG00000108387,,,0.043723929673433304
mel3_rep1,random,mean,0,ENSG00000196664,,,0.030007855966687202
mel3_rep1,random,mean,0,ENSG00000164330,0.0,,0.4029269814491272
mel3_rep1,random,mean,0,ENSG00000094963,0.0,0.0,0.028358634561300278
mel3_rep1,random,mean,0,ENSG00000189056,,,0.014197906479239464
mel3_rep1,random,mean,0,ENSG00000151532,,,0.06128552183508873
